"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
807348	13778	0	7070	22816	0	37232	0	0	18833	0	94317	0	5041		28623	33688	4749	30162	84706	0	4570	2109	18833	15890	5696	19057	14361	3247	24753	262	1907	1571	749	13738	4489	5460	0	2169	4570	0		0		5460		0		0	true							
807432	19418	0	9860	38939	0	89951	0	0	0	0	90250	0	901		16297	11529	6677	80091	89349	0	0	1749	0	0	8400	28771	3127	2466	37171	2916	11555	947	1122	26466	16540	6715	0	14471	0	0		0		0		0		0	true							
807656	33998	0	37397	81118	0	196842	0	0	5778	0	84186	0	0		4751	25228	2541	159445	84186	0	0	857	0	0	6587	8342	2156	1032	14929	0	571	773	5499	13366	6843	64861	0	571	0	0		0		0		0		0	true							
807955	86061	0	136914	621371	0	1402242	0	0	0	0	891462	0	56780		29240	509402	13008	1263630	832960	1698	1722	4623	0	0	103256	60098	3410	566	163354	66405	58386	3089	789	138090	128669	329540	0	124791	0	0		0		266695		0		266695	true							
808260	364234	1	183388	755639	0	755639	0	0	225	0	4009060	0	65961		129318	2941225	48849	572250	3941386	0	1713	11876	225	225	117536	198472	8789	988	316008	149518	226228	1805	265	196467	377816	82125	0	375746	0	0		0		65306		0		65097	true	70419	103540	1058269	1866226	336999	26945	
808345	3859	0	5528	9389	0	32777	0	0	0	0	14790	0	0		3418	1185	198	27249	14790	0	0	0	0	0	4706	3869	764	407	8575	0	0	0	0	6328	0	0	0	0	3424	0		0		0		0		0	true							
808653	41487	0	25972	58050	0	108898	0	0	1000	0	164824	0	27424		31358	46543	4902	82926	137400	0	0	1259	1000	1000	10038	35166	8907	4730	45204	6500	9921	621	911	27483	17953	2536	0	16421	0	0		0		1395		0		1395	false							
809070	2496	0	0	3636	0	10159	0	0	0	0	9561	0	0		1659	0	851	10159	9561	0	0	100	0	0	2235	2716	370	30	4951	1714	0	0	0	3692	1714	0	0	1714	2239	0		0		0		0		0	true							
809276	5331	0	809	26900	0	26900	0	0	0	0	378176	0	123		143017	12180	19306	26091	378053	0	0	8436	0	0	99108	172616	24202	3932	271724	23301	32437	3780	1289	156840	60807	0	0	55738	0	0		0		0		0		0	true							
809379	11819	0	179	15297	0	21805	0	0	1347	0	54673	0	3914		5243	29719	1052	21626	50759	0	0	0	744	744	4376	4175	533	144	8551	599	3310	0	0	3985	3909	0	603	3909	0	0		0		0		0		0	true							
809650	16148	0	7242	76862	0	81858	0	0	14958	0	173544	0	36917		34769	32016	3755	74616	136372	0	255	2292	14958	9966	29577	24729	7071	594	54306	32189	31220	0	0	27202	63409	1751	0	63409	0	0		0		0		0		0	true							
809771	215802	0	222	345556	0	345556	0	0	0	0	1058873	0	3011		241904	42821	68689	345334	1055152	0	710	39246	0	0	197830	239715	58573	7234	437545	123553	130552	41684	1109	261449	296898	2393	0	254105	0	0		0		0		0		0	true							
810544	29572	0	17302	46723	0	104822	0	0	2725	0	147422	0	34711		33052	23142	4981	87510	109750	10	2961	1335	248	0	26417	30009	5110	1122	56426	6011	22147	1415	2477	29606	32050	3668	0	28158	0	0		0		0		0		0	false							
811046	129815	1	150366	788394	0	894371	0	0	210717	0	4736891	0	678595		386475	3345359	52101	732338	4057080	11666	1216	24250	210717	210717	392641	256055	25959	142	648696	286123	292921	7875	0	288322	586919	392799	0	579044	0	0		0		477756		0		361847	true	126078	86031	529393	2815966	102071	27744	
811457	6815	0	1048	15887	0	16438	0	0	0	0	10925	0	0		1716	1491	0	15390	10925	0	0	0	0	0	859	1508	0	0	2367	253	0	0	0	651	253	0	0	253	0	0		0		0		0		0	true							
811541	14060	0	3167	40555	0	49834	0	0	4000	0	75465	0	13589		16703	9903	4209	46667	61876	0	0	1801	4000	4000	10916	21529	935	237	28393	3181	14319	385	0	16913	17885	0	0	17500	0	0		0		0		0		0	true							
811550	13158	0	13078	18858	0	38823	0	0	0	0	45654	0	4191		9826	10028	449	25745	41463	0	0	275	0	0	6657	10872	424	0	17198	1442	3073	0	0	8127	4515	0	0	4515	0	0		0		0		0		0	true							
811747	69384	0	35466	68953	0	224804	0	0	0	0	239409	0	27756		77475	28239	16750	187850	210190	1488	1463	7267	0	0	36301	79782	2773	624	116083	6637	13865	1804	0	42004	22306	85067	0	20502	0	0		0		54439		0		54439	true							
812379	9152	0	992	17269	0	27113	0	0	4012	0	45670	0	0		7392	12889	2572	25395	45670	726	0	1508	4012	4012	3838	9443	1261	65	13281	2539	3685	2799	0	7215	9023	0	0	6224	0	0		0		3516		0		0	false							
812436	86139	0	32038	187694	0	249669	0	0	38	0	417729	0	13375		54006	83902	21214	217631	402411	0	1943	10690	38	38	40061	85845	10454	604	125186	53975	54225	2523	0	82958	110723	3855	0	107924	1485	0		0		0		0		0	true							
812557	47008	48	54638	198456	0	351450	0	0	0	0	472867	0	24207		106031	140745	21122	294534	439314	2230	9346	8437	0	0	68777	120732	23861	6459	189509	25631	29428	10225	0	113799	65284	56701	0	55059	9594	0		0		0		0		0	false							
812614	53981	0	13188	78955	0	108848	0	0	2027	0	105488	0	1569		17899	5175	10850	95660	103919	0	0	4792	2027	2027	12184	21561	3925	71	32523	2195	6072	324	0	19842	8591	0	0	8267	0	0		0		0		0		0	true							
813572	24664	0	271	32887	0	54883	0	0	7075	0	137509	0	1500		38959	11693	10571	54612	135465	0	544	5160	7075	7075	25952	49503	4075	676	75455	6406	14541	0	0	41247	20947	5575	0	20947	544	0		0		0		0		0	false							
813853	23715	0	8010	94155	0	178597	0	0	5638	0	273369	0	3858		55971	103251	13422	170587	268397	0	1114	4648	5638	2294	48641	56783	5738	1678	105424	16268	15078	2217	0	56869	33563	2098	0	31346	0	0		0		0		0		0	true							
814074	4431	0	0	7852	0	25631	0	0	0	0	94461	0	189		12060	8920	3675	25631	73240	0	21032	2740	0	0	10790	47982	1935	39	58772	5947	12779	1347	290	48687	20363	0	0	18726	21032	0		0		0		0		0	true							
814355	758	0	2718	5851	0	13575	0	0	0	0	25240	0	332		7042	13178	1916	10857	24908	0	0	545	0	0	2100	6544	1735	387	8644	273	265	0	0	3724	538	0	0	538	0	0		0		0		0		0	true							
814430	168714	0	10136	3310661	0	3310661	0	0	2609378	0	18218459	0	1875858		2700006	14091661	15679	3300518	16342541	7	60	7396	2609378	2609378	1328893	1625773	9413	1925	2954666	353924	385912	252244	0	265998	992080	4462231	0	739836	40568	0		0		4167108		0		4167108	true	65466	18920	1963748	10672229	138256	30458	
814458	30099	0	0	117518	0	128907	0	0	0	0	129026	0	0		7618	50846	3435	128610	129026	297	0	1368	0	0	7443	8753	1184	834	16196	7669	22199	0	0	10595	29868	0	0	29868	0	0		0		0		0		0	true							
814476	25911	0	504	54093	0	74131	0	0	0	0	68605	0	0		17025	6045	4156	73627	68605	0	0	1282	0	0	12658	16739	1343	1020	29397	3341	1549	0	0	14734	4890	0	0	4890	0	0		0		0		0		0	false							
814551	47057	0	18516	72590	0	127975	0	0	0	0	153464	0	3875		26387	37748	12819	109459	149589	0	0	8428	0	0	10354	30987	5617	704	41341	4833	14751	1413	0	21275	20997	0	0	19584	0	0		0		0		0		0	true							
814711	42415	24	32404	62744	0	102649	0	0	20671	0	202630	0	18968		35444	2463	17290	70221	171738	0	11924	8234	0	0	33331	71654	17035	847	104985	8375	20810	5433	267	87423	34885	0	0	29185	11688	0		0		0		0		0	true							
815053	24175	0	6111	86283	0	86283	0	0	0	0	154813	0	14007		24491	73586	4864	80172	140806	0	0	2092	0	0	9672	27146	8436	715	36818	3066	7723	294	0	21479	11083	0	0	10216	0	0		0		0		0		0	true							
815147	58694	0	8979	114590	0	161400	0	0	11248	0	206377	0	11115		35250	82556	5332	152421	195262	0	0	1970	11248	11248	21588	33796	932	255	44224	4458	4099	0	0	21321	8557	11409	0	8557	0	0		0		7352		0		7352	false							
815156	223892	0	39327	97680	0	506803	0	0	12926	0	663665	0	31586		108438	49231	15168	467476	632079	0	0	6553	12926	2120	76563	126464	50300	23081	203027	41550	58795	9554	4235	167969	114134	0	0	100345	0	0		0		0		0		0	true							
815277	4614	0	0	73439	0	100151	0	0	57000	0	438599	0	0		83750	121510	32248	75151	317242	25000	121357	16732	0	0	32109	112526	67906	24932	144635	11889	49486	10881	2746	153723	75002	0	53000	61375	61354	0		0		0		0		0	true							
815754	13344	36	31867	173624	0	173624	0	0	41614	0	157332	0	30390		13747	824	6751	136942	126912	4779	30	4349	41614	41614	20766	70593	3777	451	91358	9845	27865	7777	2089	81840	47576	115975	0	37710	978	0		0		59075		0		58565	true							
815772	38799	0	0	8949	0	24136	0	0	3013	0	117998	0	35141		14135	33183	3664	24136	82644	0	213	1259	0	0	9104	21604	1735	319	30708	661	10346	2247	0	18627	13254	5127	3013	11007	0	0		0		0		0		0	true							
816256	12859	0	7347	21415	0	39072	0	0	0	0	37915	0	3316		6357	6978	1838	31725	34599	0	0	401	0	0	3513	7105	1569	0	10611	1633	3758	500	0	5830	5891	0	0	5391	0	0		0		0		0		0	true							
816304	48920	0	0	40796	0	100657	0	0	0	0	124895	0	0		13290	23378	4047	100657	124895	0	0	1077	0	0	13126	10773	1159	0	23899	16838	10702	0	0	11768	27540	0	0	27540	0	0		0		0		0		0	true							
816603	1624600	0	190653	825307	0	1067024	0	0	88861	248	3981480	0	273389		395321	1147792	159296	875271	3700943	1100	6900	86271	1833	1833	309574	463298	73927	11683	772872	122813	196668	27859	3266	463161	350606	1327151	0	319481	0	0		0		1249732		0		1249732	true	220	227213	218032	929760	1017567	326497	
816751	4129	0	8345	23057	0	23057	0	0	0	0	16823	0	3763		4598	5283	341	14537	13060	175	0	0	0	0	942	4620	563	0	5562	0	1286	0	0	1526	1286	0	0	1286	0	0		0		0		0		0	true							
817477	44450	0	8647	15617	0	53166	0	0	0	0	116659	0	682		36688	12504	14269	44519	115977	0	0	5355	0	0	21209	17487	12648	1122	38696	4411	2829	0	0	15777	7240	0	0	6306	0	0		0		0		0		0	false							
817824	96780108	59722	7803655	167389794	11553	226799336	72	0	8027716	13	205697675	7308	7976779		17513303	72259292	3634785	217965590	197560243	958744	153332	421182	8013407	8013406	17627670	9209653	271153	189028	26837323	5851740	3435500	64773	8757	9784202	9360770	45188	14309	9287240	0	2851827	2795884	2794780	1903910	429737	261709	14308	0	5690061	true	21549551	57413897	7194096	56927764	96731249	48859	
818401	204048	0	5671	356944	0	445501	0	0	135739	0	981677	0	54589		222364	416752	34061	439830	926180	0	908	17000	135739	93146	129129	108426	46004	9459	237555	10125	53094	3717	923	70654	67859	80173	0	63219	748	0		0		80173		0		80173	true							
818540	10299	0	232	7533	0	21886	0	0	0	0	43525	0	7590		9191	8623	4499	21654	35935	0	0	0	0	0	5541	9517	879	421	8130	1614	0	4877	1753	7168	8244	0	0	1613	0	0		0		0		0		0	true							
818559	14478	0	2661	15256	0	23669	0	0	0	0	58969	0	16884		9810	24994	1488	21008	42085	0	0	624	0	0	4873	7560	1994	747	12433	599	3399	325	0	5364	4323	0	0	3998	0	0		0		0		0		0	true							
818652	0	0	10381	37415	0	63843	0	0	0	0	34659	0	1284		2203	11731	461	53462	33375	0	0	170	0	0	2237	3554	2	33	5791	7263	9840	0	0	3622	17103	0	0	17063	0	0		0		0		0		0	true							
819154	23020	0	1399	45474	0	70961	0	0	0	0	91262	0	4765		8299	29725	2245	69562	85623	0	874	879	0	0	7092	18731	1596	278	19363	3953	6868	0	0	19398	10821	9005	0	10821	0	0		0		1834		0		1834	true							
819172	13024	0	542	14046	0	43247	0	0	0	0	109204	190	2064		23232	26602	11936	42036	106950	669	0	6548	0	0	9033	27010	8557	3042	36043	4041	10847	4454	2595	24410	21937	0	0	14888	0	0		0		0		0		0	true							
819453	11222	0	15520	59830	0	108379	0	0	0	0	411895	0	50667		91089	157296	24450	91461	361228	1398	0	10966	0	0	46744	111036	14842	4440	157780	26435	32664	6093	1123	85973	66315	0	0	59099	0	0		0		0		0		0	true							
819556	61124	0	102678	170693	0	291597	0	0	0	0	264436	0	29508		40772	22835	19544	188919	234928	0	0	10004	0	0	19186	75621	17759	1589	94807	21257	41781	2234	1050	73383	66322	0	0	63038	0	0		0		0		0		0	true							
819855	71894	0	99993	478668	0	569442	0	0	0	0	458780	0	10571		51110	155126	13482	469449	447810	0	399	6777	0	0	62526	84131	6474	395	146657	26049	51260	926	0	102416	78235	21034	0	77309	0	0		0		1709		0		1709	true							
820048	80525	0	122309	172101	0	484612	0	0	0	0	433776	0	36089		57805	217175	11376	352885	397687	9418	0	0	0	0	60210	24803	17037	711	85013	22812	6109	4394	0	44956	33315	0	0	28921	0	0		0		0		14237		0	true	45074	169104	136801	80374	66884	2265	
820301	40951	3	3245	81866	0	137331	0	0	0	0	241081	0	6515		57523	87165	14577	134083	234566	0	0	4043	0	0	29637	50803	6436	2313	80440	2890	18188	2356	341	31666	23775	0	0	21078	0	0		0		0		0		0	true							
820477	54268	0	0	18398	0	29000	0	0	0	0	80039	0	0		7437	3388	2048	29000	80039	0	0	0	0	0	4751	11205	1211	227	15956	990	3999	0	0	9957	4989	0	0	4989	0	0		0		0		0		0	true							
820842	36623	0	24018	95423	0	122478	0	0	5605	0	214631	0	42923		26501	54909	4893	97964	171708	496	0	1736	5605	5605	14334	30444	3513	34	44778	18643	56133	0	0	21822	74776	14737	0	74776	0	0		0		12754		0		12754	true							
820879	36190	0	177	14163	0	32390	0	0	0	0	125482	0	11356		25948	15429	5698	32213	114126	0	0	2057	0	0	29525	5520	5404	2705	19770	12026	5714	6773	6195	17206	30708	0	0	17473	0	0		0		0		0		0	false							
821036	52709	0	9995	24205	0	122630	0	0	0	0	180150	0	8766		30060	48534	5285	112360	171123	275	261	2714	0	0	6192	44565	6785	1396	50757	7589	11617	470	292	28878	19968	0	0	19206	0	0		0		0		0		0	true							
821157	20675	11424	223	33083	0	65687	0	0	10000	0	77496	6798	1130		14597	11236	0	54040	69568	0	0	0	10000	10000	8318	22713	3779	1464	21018	1442	6190	1209	470	21677	9311	0	0	7631	0	0		0		0		0		0	true							
821559	1309	10	0	119	0	119	0	0	449	0	22622	0	0		14411	0	0	109	22622	0	0	0	449	200	5642	10832	4493	346	16474	0	0	0	0	6902	0	0	0	0	0	0		0		0		0		0	false							
821643	4863	0	1817	4826	0	12480	0	0	0	0	32735	0	3088		10908	5503	1548	10663	29647	0	0	0	0	0	6944	10072	1468	2	17016	2252	1285	346	0	7578	3883	0	0	3537	0	0		0		0		0		0	false							
822042	101603	3662	186762	238481	0	595209	0	0	107697	0	715494	535	68875		193898	184343	16037	404785	646084	0	0	7094	107697	26406	19611	134875	92895	32405	154486	42085	77986	24845	4846	85888	149762	408	0	120071	0	0		0		21465		0		21465	true	56706	106489	64896	95263	90774	8780	
822051	36421	0	15041	62655	0	101977	0	0	399	0	140576	0	21316		25638	9916	8363	86193	118078	743	1182	4874	0	0	21515	46539	6846	599	35327	5818	7573	4173	1175	49861	18739	49800	0	13391	0	0		0		14598		0		0	true							
822275	41011	1	0	30108	0	88531	0	0	21641	0	208734	0	22470		61088	48343	8536	88530	186264	0	0	2796	21641	3495	24059	48924	23505	356	72983	7762	13354	1420	0	35756	22536	0	0	21116	0	0		0		0		0		0	true							
822556	7579	0	0	29507	0	34740	0	0	2482291	0	2555113	0	249		2486003	8590	1639	34740	2508477	0	46387	719	2482291	492010	25690	496055	1325630	687525	521745	525	2547	972	0	48897	4044	0	0	3072	46387	0		0		0		0		0	true	10551	2110	5867	2723	6243	1336	
822631	9087	0	7282	10372	0	24516	0	0	0	0	32777	0	3130		5465	4078	493	17234	24164	0	5483	0	0	0	5995	9076	967	212	15071	2045	1317	0	0	10785	3362	0	0	3362	5483	0		0		0		0		0	false							
823133	85214	0	74160	143197	0	211118	0	0	0	0	302279	0	30652		67899	52190	12769	136382	271627	576	0	5445	0	0	18631	94368	11674	1540	111933	4694	31304	2185	479	58314	38662	32084	0	35998	0	0		0		0		0		0	true							
823142	16298	0	14020	26823	0	49665	0	0	0	0	74901	0	13179		7710	14073	634	35645	33933	0	27789	186	0	0	7199	10766	15686	7959	7984	785	2135	0	0	33900	2920	0	0	2920	27889	0		0		0		0		0	false							
823450	36	0	14507	24542	0	252087	0	0	10054	0	184844	0	97774		27269	107284	3380	237580	87070	0	0	1318	10054	10054	9533	30797	3228	1127	39929	9691	21967	741	441	17414	32840	2006	0	31658	0	0		0		918		0		918	true							
823478	144028	0	0	302517	0	320862	0	0	306791	0	1171887	0	2477		421482	277948	22710	320862	1168668	0	742	10112	306248	294500	219039	368256	24881	989	587295	58733	42593	35159	261	191683	136746	11574	543	101326	46306	0		0		0		0		0	true							
823553	4479	3	2993	2923	0	9897	0	0	0	0	7138	0	276		2096	0	542	6901	6862	0	0	0	0	0	622	808	349	622	1430	0	0	258	0	305	258	0	0	0	0	0		0		0		0		0	true							
823638	15722	0	21454	31969	0	53733	0	0	20000	0	162309	0	82832		32174	85843	3355	32279	79477	0	0	1803	20000	15000	10841	29866	6117	406	40707	7015	6499	0	0	15056	13514	0	0	13514	0	0		0		0		0		0	true							
823656	35064	0	3203	53183	0	122523	0	0	0	0	211525	0	40160		45162	69120	5377	119320	171365	0	0	0	0	0	29484	46985	2060	108	76469	13780	14524	400	0	33476	28704	0	0	28304	0	0		0		0		0		0	true							
824242	5518	0	3676	8975	0	17385	0	0	0	0	22267	0	3435		4394	915	851	13709	18832	0	0	149	0	0	3359	3954	1734	328	7313	1354	785	4321	0	4980	6460	0	0	2139	0	0		0		0		0		0	true							
824653	17917	0	64661	322288	0	322407	0	0	325235	0	505100	0	29769		124923	207369	9180	253037	474836	4709	495	5421	325235	313502	29353	151570	28936	2824	180914	18702	41761	5810	857	87761	67130	230975	0	60463	86486	0		0		212900		0		212900	true							
824671	103455	14	13604	71975	0	213036	0	0	0	0	327600	0	6102		96122	29830	29018	199418	321498	0	0	13128	0	0	45757	98360	21988	1647	144117	11564	11185	3814	0	71630	26563	1284	0	22749	0	0		0		1037		0		1037	true							
824738	10202	0	8982	14636	0	39377	0	0	0	0	59774	0	25641		7784	24671	2499	30395	34133	0	0	1213	0	0	6195	7884	2668	679	14079	3600	1875	2000	0	9642	7475	0	0	5475	0	0		0		0		0		0	false							
825146	1976671	28	254005	935774	0	1001042	0	0	364609	248	3621139	0	719229		373839	702737	80045	737334	2896848	9675	4814	36651	364609	254102	188007	290171	179909	18856	477405	106713	141431	14372	2270	303106	264786	973300	0	246240	0	0		0		803281		0		814531	true	85149	12239	250842	132477	1095815	606656	
825454	16932	0	6002	68418	0	79817	0	0	1161	0	151901	0	7154		25451	24697	5158	73815	144071	0	676	2821	1161	1161	20326	44071	2579	97	64397	15318	22055	5826	0	41622	43199	0	0	37373	0	0		0		0		0		0	true							
825548	27557	0	12911	52689	0	97803	0	0	0	0	188103	0	17166		52283	39928	12592	84892	170937	0	0	6277	0	0	28846	46179	8001	1332	75024	10051	24772	1039	399	32074	36261	0	0	34823	0	0		0		0		0		0	true							
825753	20342	0	332	18067	0	31059	0	0	0	0	232040	0	1973		33153	150679	8075	30727	230067	0	0	1753	0	0	19939	26938	7001	465	46721	2280	4396	0	0	21191	6676	2893	0	6676	0	0		0		2624		0		2624	true							
825847	67978	0	20041	63852	0	97351	0	0	16054	0	202664	0	2079		39508	26873	12429	77310	184531	0	16054	0	0	0	32846	36915	776	146	69761	14527	22603	0	0	31175	37130	0	0	37130	0	0		0		0		0		0	true							
825940	5769	0	956	13917	0	23019	0	0	19795	0	82287	0	187		33807	0	6290	22063	82100	0	0	4089	19795	14503	15816	34406	9877	263	50222	2237	10558	3361	0	26555	16156	0	0	12795	0	0		0		0		0		0	false							
826451	15737	0	5560	28721	0	47891	0	0	0	0	35737	2049	3450		5623	3890	0	42331	30238	0	0	0	0	0	4577	5753	678	0	10330	2549	2286	267	0	5385	5102	0	0	4834	0	0		0		0		0		0	false							
826648	20168	0	31930	68565	0	96699	0	0	1719	0	132252	0	17648		34154	31064	13113	64025	114604	744	0	5813	0	0	15362	26581	8826	6244	41943	8017	9556	2242	4192	22859	24007	14955	0	17573	0	0		0		14490		0		14490	true							
826956	76937	0	60820	3070306	0	3070306	0	0	1074912	0	1838656	0	163521		47783	1443570	13059	2873814	1675135	135672	0	4861	1074912	1074912	33727	119119	18081	595	152846	35183	106349	5095	0	123739	146627	1074912	0	141532	0	0		0		0		0		0	true	176287	224210	242689	1200881	57910	19027	
827355	9804	1	1315	28980	0	50506	0	0	1222	0	53213	0	1593		16100	8592	2902	49141	51620	49	0	0	0	0	16053	12721	929	12	28774	1264	3837	0	0	13615	5101	0	1222	5101	0	0		0		0		0		0	true							
827458	42741	0	28084	68613	0	117338	0	0	16510	0	228817	0	28093		46282	42754	8205	89254	200724	0	0	4784	16510	16510	9348	45601	9626	15197	54949	9675	45780	7023	1071	33490	63549	531	0	55455	0	0		0		2894		0		531	true							
827560	0	0	0	1401	0	1401	0	0	0	0	555160	0	1691		180765	128863	8982	1401	553092	0	377	1893	0	0	175723	164346	14625	407	340069	38050	31770	1108	268	174336	71196	10128	0	69819	0	0		0		0		0		0	true							
828110	51390	3	20264	46639	0	126003	0	0	0	0	127206	0	51187		9278	61380	8902	105736	76019	0	0	3889	0	0	2634	8513	1282	0	11147	852	1155	0	0	3151	2007	0	0	2007	0	0		0		0		0		0	true							
828174	24019	0	0	27607	0	53582	0	0	0	0	139920	0	0		22550	47409	11972	53582	139920	0	0	5909	0	0	15617	25916	2950	908	39641	5434	16180	1487	0	22841	23101	0	0	21294	0	0		0		0		0		0	true							
828473	29675	0	1992	23317	0	105803	0	0	0	0	193983	0	1654		57417	39850	23198	103811	192112	0	217	11088	0	0	55101	44823	4941	907	99924	11649	7037	0	0	48356	18686	0	0	18686	0	0		0		0		0		0	false							
828651	172076	274	100698	1003186	0	1453373	0	0	0	0	1070228	2246	127601		66347	615426	15397	1349233	939885	3168	496	3482	0	0	50909	73223	6350	1685	123819	66124	77745	1265	5425	65820	150559	31440	0	143869	0	0		0		27498		0		27498	true	179686	335000	235925	292859	155834	16201	
829032	22164	0	15739	36922	0	66693	0	0	19493	0	133986	0	4837		26408	53083	4513	50954	113950	0	15199	1670	5498	5498	16729	29332	4065	900	46061	2985	4728	0	0	24619	7713	4353	0	7713	0	0		0		3501		0		3501	true							
829041	21640	502	48680	66681	0	132354	0	0	0	0	189447	532	26821		20916	102253	10612	83172	162094	0	0	5228	0	0	8311	13445	13969	8254	21756	7632	8439	4549	956	23063	21576	0	0	16071	0	0		0		0		0		0	false							
829050	232496	0	7082	19396	0	34931	0	0	0	0	377879	0	55618		32343	55542	12548	27383	322261	466	0	6473	0	0	23534	38646	3840	884	59023	9168	11412	2357	0	34561	22937	0	0	19393	0	0		0		0		0		0	true							
830113	54838	0	5545	60822	0	73077	0	0	0	0	156938	0	24039		47550	8766	7209	67532	132899	0	0	1988	0	0	33989	36298	4593	50	70287	7090	11315	0	0	27379	18405	7685	0	18405	0	0		0		0		0		0	true							
830252	18843	0	14320	28951	0	52116	0	0	0	0	42221	0	10316		3213	13033	1305	37796	31905	0	0	892	0	0	2632	4516	370	0	6734	1224	1604	0	0	4305	2828	0	0	1936	0	0		0		0		0		0	true							
830355	55874	0	41191	208018	0	208018	0	0	0	0	290072	0	48285		41550	71617	13995	166827	241302	0	485	7048	0	0	29167	61279	7800	1625	90446	21207	38645	2579	278	58321	62709	5850	0	59852	0	0		0		5850		0		5850	true							
