"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
32766																																							109135	1242	0	0	1697	4040	0	2358	332583	261044	726	280770	0	2317	19000	0	51813	320	332583	0	0	12104	0	0	39389	0	42256	218788			0	216063	213746	0	365	0	0	0	51813	0	0	
32971																																							28511	3793	30047	0	297	14148	0	17691	433048	371780	5807	395087	0	3084	17500	0	37961	0	433048	0	0	42363	0	0	0	318	57411	314369			0	341256	338172	-4402	0	0	0	0	37961	71	0	
33147																																							35430	6598	39340	0	0	5327	217	17519	563809	509654	3294	520448	0	7008	7500	0	43361	0	563809	0	0	36716	0	0	13610	0	32832	476822			0	466386	459378	-6965	0	0	0	0	43361	0	0	
33259																																							88684	2702	138641	1062	0	16355	0	28749	1090659	939046	7792	982838	0	11814	36000	0	107821	919	1090659	0	0	45218	0	0	66581	0	184565	754481			0	824878	813064	-4897	0	0	0	0	107821	0	1402	
33370																																							4525	331	0	0	0	242	0	577	27782	18966	316	24554	0	151	5272	0	3228	0	27782	0	0	3228	0	0	0	0	381	18585			0	22247	22096	0	0	0	0	0	3228	0	11	
33839																																							9562	879	14607	0	0	234	0	472	45158	39711	141	40074	0	114	222	0	5084	200	45158	0	0	4486	0	0	550	0	5318	34393			0	19518	19404	-152	0	0	0	0	5084	0	0	
33857																																							13149	3861	84516	0	15213	11259	0	21109	1408272	1063039	14141	1274905	0	14371	197725	0	133367	200	1408272	0	0	62250	0	0	81050	1742	103122	959917			0	1271794	1257423	-10133	0	0	0	0	133367	0	0	
34434																																							974	8676	46134	0	603	10383	547	6219	465611	414509	5719	420228	0	3205	0	0	45383	325	465611	0	0	24685	0	0	24075	0	100706	313803			0	358130	354925	-3702	34800	0	0	0	45383	0	2350	
34537																																							129764	181565	2866185	57771	795507	152337	5335	621940	15935315	12504088	165484	13698679	104	142184	715000	0	2236532	56793	15935315	0	0	495974	0	0	1802072	8602	3383224	9120864			0	10608832	10466648	-118307	22593	0	0	314107	2236636	13756	613312	
34555																																							8753	2673	146731	0	1162	4422	19	17089	382409	339647	3132	347240	0	3062	3341	0	35169	400	382409	0	0	35257	0	0	1900	0	72696	266951			0	204622	201560	-2388	0	0	1120	0	35169	0	0	
34742																																							23422	8155	76990	6962	570	16457	0	20619	741619	667037	6790	678827	0	5135	5000	0	62792	1	741619	0	0	48167	0	0	17526	6140	93263	573774			0	565991	560856	-2902	18450	0	0	0	62792	0	2998	
35057																																							11438	5589	12744	0	1133	6590	1801	10116	248504	225740	1262	227002	0	2425	0	0	21502	500	248504	0	0	15229	0	0	6361	2112	60216	165524			0	199319	196894	-588	0	0	0	0	21502	87	0	
35301	118289000	3874000	70158000	1060000	8638000	2999000	0	58169000	371784000	16614000	342644000	0	179000	23822000	527000	29140000	30000	371784000	9717000	10220000	16907000	0	0	13303000	17000		0	47475000	47296000	-1100000	8275000	2377000	29140000	6000	43286000	81235000	2138000	79097000			50289000							207849000					23794000					5074000	7084000						32697000	175152000							0	6031000	0	2377000		6000		
35646																																							3995	4490	24348	0	0	233	0	4842	121499	104530	1148	105678	0	648	0	0	15821	250	121499	0	0	14855	0	0	1900	0	23604	80926			0	84239	83591	-1184	0	0	0	0	15821	0	0	
35879																																							5270	1963	22535	0	347	2772	0	16508	284520	223762	1414	269932	0	1196	44756	0	14588	1	284520	0	0	16021	0	0	4921	421	8844	214918			-487	197049	195853	-5868	0	0	0	0	14588	0	38851	
36933																																							1577	12541	52719	0	0	7025	0	10199	481489	414243	2621	443006	0	4650	16500	0	38483	675	481489	0	0	30002	0	0	14900	0	36699	377544			86	401735	397085	-7180	343	0	9642	0	38483	0	0	
37051																																							8212	761	1823	0	4478	2073	0	2373	143555	112273	524	127797	0	1179	15000	0	15758	100	143555	0	0	3945	0	0	11933	0	7055	105218			0	124985	123806	-220	0	0	0	0	15758	29	0	
37341																																							0	1841	5774	0	0	823	0	2776	81815	68881	659	71540	0	1296	2000	0	10275	148	81815	0	0	9678	0	0	752	0	16665	52216			0	65891	64595	-303	5986	0	0	0	10275	20	0	
37435																																							478851	61683	601348	0	5647	21011	0	28408	2150164	1877332	19209	1896541	0	17665	0	0	253623	1000	2150164	0	0	212792	0	0	60028	200	756292	1121040			0	922027	904362	-20197	0	0	0	0	253623	0	48654	
37640																																							99940	99867	1568110	0	421020	139388	48	257380	8263551	7034108	59945	7194617	0	75510	77274	0	1068934	6747	8263551	0	0	360581	0	0	908801	13880	1900055	5134053			0	5739428	5663918	-207195	0	0	0	23290	1068934	0	0	
37659																																							200	2241	150	0	0	534	0	2448	56802	48725	875	49600	0	514	0	0	7202	400	56802	0	0	6202	0	0	600	0	15270	33455			0	41310	40796	0	5865	0	0	0	7202	0	4568	
37949																																							27172	2093	122816	0	443	685	0	10480	258542	203114	485	234919	0	1802	3000	0	23623	660	258542	0	0	21350	0	0	7936	0	32821	170293			0	96655	94853	-6323	0	0	0	28320	23623	0	0	
38740																																							16246	4313	80060	0	0	6772	419	16258	389453	308217	1904	365353	0	3340	55232	0	24100	900	389453	0	0	17942	0	0	14250	0	42977	265240			0	268725	265385	-8992	0	0	0	0	24100	0	0	
39327																																							61774	6914	185122	0	0	15894	0	34335	966857	841752	4497	846249	0	4698	0	0	120608	8	966857	0	0	106882	0	0	20994	0	249880	591872			0	645435	640737	-7276	0	0	0	0	120608	0	22081	
39756																																							157718	13549	5045	0	0	14538	0	19826	894163	808518	9057	825692	0	7364	3566	0	68471	800	894163	0	0	45823	0	0	21857	0	241531	566987			0	690851	683487	-9	0	0	0	4551	68471	0	0	
40033																																							3635	1422	19667	0	0	2208	0	4698	50769	42386	844	43230	0	785	0	0	7539	89	50769	0	0	3589	0	0	4766	0	13539	28847			0	19924	19139	-905	0	0	0	0	7539	0	0	
40499																																							155825	57283	287266	7099	100592	64406	0	194426	5611762	4518036	96312	5071294	0	47964	439652	0	540468	0	5611762	17294	17294	356327	0	0	251377	29091	713778	3804258			-23028	4727232	4679268	-44208	0	0	0	0	540468	0	19212	
40855																																							10379	3029	9607	0	200	2773	476	2266	184700	159962	1515	166777	0	1604	5300	0	17923	130	184700	0	0	8093	0	0	9870	0	14318	145644			0	155654	154050	-170	1920	0	0	0	17923	0	0	
41553																																							7635	2236	59217	0	0	490	0	3445	131136	123407	666	124073	0	788	0	0	7063	800	131136	0	0	12825	0	0	2500	0	13534	109873			0	33356	32568	-9062	10357	0	0	0	7063	0	15188	
41629																																							9082	3786	47334	0	360	3338	0	5732	337614	276605	1648	300753	0	2589	22500	0	36861	2107	337614	0	0	35931	0	0	422	0	87202	189403			0	267045	264456	-1599	3526	0	0	0	36861	0	0	
41825																																							56551	10659	46712	0	1657	7985	0	18295	1095570	978544	6052	999631	0	8675	15000	0	95939	0	1095570	109	35	43178	0	0	58804	1445	264694	713850			0	872116	863441	-6043	0	0	0	0	95939	0	88716	
42037																																							4515	982	23598	0	0	1255	164	4127	95325	84461	701	85162	0	723	0	0	10163	5	95325	0	0	10459	0	0	2000	0	24635	59826			0	55648	54925	-2301	5759	0	0	0	10163	0	0	
42354																																							12713	9982	40335	0	273	8143	0	9303	370406	304414	1075	340489	0	3343	35000	0	29917	150	370406	0	0	35334	0	0	710	0	90034	214380			0	293000	289657	-6277	0	0	0	0	29917	0	0	
42372																																							32773	1444	86609	0	0	4769	0	14641	485950	394544	2932	407476	0	3640	10000	0	78474	0	485950	0	0	82500	0	0	0	0	43691	350853			0	349354	345714	-4026	0	0	0	0	78474	0	0	
42420																																							33280	121023	1111045	0	397414	114009	1049	448595	12205300	10194912	122831	10727047	0	132966	329985	49445	1478253	38971	12205300	0	0	670427	0	0	845861	42993	2417166	7777746			0	9570815	9437849	-77006	0	0	0	29874	1478253	0	498043	
42448																																							161179	10453	174286	0	22614	105226	293	56291	2505956	2067870	14022	2222750	0	25583	140858	0	283206	1200	2505956	0	0	195978	0	0	95801	365	230732	1837138			0	2000832	1975249	-9773	0	0	0	0	283206	0	0	
42457																																							646	622	8202	0	0	80	0	1135	58035	50520	236	50756	0	569	0	0	7279	500	58035	0	0	2429	0	0	5500	0	7428	43092			0	38012	37443	-1150	1925	0	0	0	7279	0	7982	
43052																																							16873	2856	25179	0	0	309	0	8214	136817	108165	924	110539	0	1499	1450	0	26278	50	136817	0	0	25196	0	0	2010	0	26408	81757			0	84243	82744	-978	642	0	0	0	26278	0	0	
43351																																							91226	3603	3185	0	4567	15986	235	9378	619429	544952	2881	558751	0	11057	10918	0	60678	50	619429	0	0	2802	0	0	57955	0	93888	451064			0	502306	491249	-129	0	0	0	0	60678	0	0	
43856																																							6360	2079	8981	0	0	1171	0	3988	89105	77603	685	80288	0	714	2000	0	8817	150	89105	0	0	8632	0	0	150	0	19894	57709			0	64935	64221	-115	0	0	0	0	8817	0	2305	
43959																																							12457	4790	85067	0	0	2226	0	11909	240237	191424	1171	223195	0	1186	30600	0	17042	1000	240237	0	0	23213	0	0	5000	0	66398	125026			0	124974	123788	-12171	0	0	0	0	17042	0	0	
44040																																							19060	2012	149089	0	0	871	0	16781	415481	371872	1833	373705	0	4737	0	0	41776	200	415481	0	0	54452	0	0	200	0	57745	314127			0	231662	226925	-13076	743	0	0	0	41776	0	0	
44433																																							39107	1707	560807	0	6	5985	0	28233	1274677	1088793	7991	1161784	0	9701	65000	0	112893	142374	1274677	0	0	-30505	0	0	9528	0	82552	1006241			-1	648533	638832	-8503	0	0	0	0	112893	0	0	
44741																																							17940	4756	174516	0	698	13274	0	7878	663281	601142	2032	603174	0	5870	0	0	60107	1500	663281	0	0	56523	0	0	8500	0	135598	465544			0	449165	443295	-6416	0	0	0	0	60107	924	0	
44750																																							11770	2670	41747	0	0	3161	5775	11870	238388	198174	2388	226162	0	2077	25600	0	12226	62	238388	0	0	18220	0	0	1670	0	18069	180105			0	163472	161395	-7726	0	0	0	0	12226	0	0	
44929																																							25069	3849	50350	0	6076	2497	0	4789	201157	179612	1214	180826	0	1218	0	0	20331	855	201157	0	0	11007	0	0	9671	0	47005	132607			0	108388	107170	-1202	1357	0	0	0	20331	0	0	
45056																																							17417	2665	27184	0	0	165	0	1737	103034	89060	624	89749	0	609	65	0	13285	200	103034	0	0	12657	0	0	1800	0	17549	71511			0	45732	45123	-1372	0	0	0	0	13285	0	8743	
45458																																							2800	4595	70222	1061	668	5144	0	10395	266219	216308	1805	245834	0	1862	27721	0	20385	200	266219	0	0	13542	0	0	16190	0	55904	160404			0	168733	166871	-9547	3963	0	0	0	20385	0	500	
45551																																							4890	19661	183839	0	6560	27840	0	66503	1359167	1159622	11227	1239049	0	11372	50000	0	120118	2100	1359167	0	0	115404	0	0	18433	9392	153126	1006496			0	1051854	1040482	-15819	0	0	18200	0	120118	0	0	
45560																																							110193	49914	520840	0	2011	138502	732	74340	2802550	2563397	28101	2591498	0	15546	0	0	211052	22000	2802550	0	0	178348	0	0	59801	4156	861285	1702112			0	1878744	1863198	-49097	0	0	0	0	211052	3513	35151	
45775																																							9298	965	26495	0	0	2615	0	7639	209689	182004	3547	193708	0	932	8157	0	15981	0	209689	0	0	19061	0	0	0	0	29747	152257			0	163609	162677	-3080	0	0	0	0	15981	0	0	
46053																																							3825	6049	72577	0	690	7023	0	11434	313329	290350	4011	294361	0	3365	0	0	18968	1000	313329	0	0	12874	0	0	14000	0	80220	210130			0	177818	174453	-8906	382	0	0	0	18968	119	36777	
46941																																							317	5242	41311	0	0	1624	0	7158	222536	203260	1004	207658	0	2056	3394	0	14878	300	222536	0	0	19085	0	0	1700	0	41246	162014			0	167080	165024	-6207	0	0	0	0	14878	0	1860	
47247																																							40941	42284	27930	0	29157	13675	0	49421	1368734	1152250	14195	1259892	0	13362	53000	0	108842	3000	1368734	408	447	41945	0	0	66500	60333	481272	670978			0	1112458	1099096	-2603	4657	0	40000	0	108842	0	832	
47500																																							51001	2302	48765	105	182	9188	0	25962	597834	447963	1817	528359	0	3941	78579	0	69475	0	597834	0	0	65531	0	0	10000	0	63676	384287			0	458530	454589	-6056	0	0	0	0	69475	5740	0	
48057																																							850	1610	27398	0	566	2113	0	4658	133596	121720	645	122365	0	801	0	0	11231	180	133596	0	0	8012	0	0	4345	0	25455	96264			0	81748	80947	-1306	15454	0	0	0	11231	0	0	
48374																																							54178	18954	109397	0	22861	19097	4780	80490	1817134	1534387	15773	1599380	0	16030	49000	0	217754	705	1817134	0	0	143563	0	0	83740	2687	220485	1313902			0	1519205	1503175	-10254	1010	0	0	220	217754	505	0	
48440																																							2408	4138	51092	0	594	3883	0	8053	224842	194215	2061	207426	0	1800	11150	0	17416	95	224842	0	0	18830	0	0	2612	278	50013	144202			0	156196	154396	-4121	0	0	0	0	17416	0	0	
49054																																							5217	2484	31775	0	130	384	0	3614	246021	180476	1432	218553	0	3322	36645	0	27468	25	246021	0	0	3218	0	0	27150	0	14921	165555			0	205739	202417	-2925	0	0	0	0	27468	0	0	
49148																																							8759	2933	53201	0	0	1099	0	3062	123758	111056	1829	112885	0	649	0	0	10873	200	123758	0	0	17045	0	0	1800	0	25539	85517			0	55353	54704	-8172	0	0	0	0	10873	0	0	
49241																																							96613	10852	111447	0	7501	40861	0	64530	1522200	1324464	18767	1343231	0	13621	0	0	178969	0	1522200	0	0	8996	0	0	179844	0	315922	1008542			0	1172628	1159007	-9871	0	0	0	0	178969	0	31389	
49652																																							1249	1955	42990	0	0	806	595	8679	157080	120936	427	139132	0	2006	17769	0	17948	120	157080	0	0	15711	0	0	4001	0	31257	89679			0	99779	97773	-1884	2035	0	0	0	17948	998	0	
49858																																							11268	4292	20722	0	3480	5543	0	5816	160901	129460	1449	130909	0	1345	0	0	29992	922	160901	0	0	18098	0	0	10925	0	49752	79708			0	111125	109780	47	0	0	0	0	29992	0	0	
49951																																							1	9593	18328	0	4573	3019	241	6203	230697	201495	194	211739	0	1547	10050	0	18958	19142	230697	0	0	1997	0	0	0	0	15091	186404			0	186981	185434	-2181	3305	0	0	0	18958	0	0	
50144																																							100	1319	0	0	0	204	0	5361	96323	78384	1760	80560	0	511	0	0	15763	75	96323	0	0	14688	0	0	1000	0	14703	63681			0	45785	45274	0	55	0	416	0	15763	0	44010	
50461																																							16948	285	0	0	0	397	3088	2661	97943	56204	1170	57374	0	5395	0	0	40569	4286	97943	0	0	36243	0	0	40	0	21406	34798			0	74959	69564	0	5000	0	0	0	40569	0	0	
51253																																							56021	12966	21830	0	11652	40320	1453	25376	1322990	979921	17601	1112522	0	11896	115000	0	210468	700	1322990	0	0	173615	0	0	35959	318	160803	819118			0	1164950	1153054	194	0	0	0	0	210468	0	0	
51356																																							11520	2834	16983	0	0	202	23	405	66179	50223	119	50342	0	216	0	0	15837	370	66179	0	0	14483	0	0	1020	0	11036	39187			0	13061	12845	-36	21367	0	0	0	15837	0	0	
51459																																							11496	4859	139910	0	1352	2306	0	12711	322890	298444	2037	300481	0	1649	0	0	22409	200	322890	0	0	24666	0	0	6400	0	68663	229781			0	151834	150185	-8857	0	0	0	0	22409	71	0	
51842																																							21114	12341	74789	0	8462	9453	0	13761	651558	564955	6936	573891	0	11930	2000	0	77667	250	651558	0	0	79066	0	0	5058	0	114038	450917			0	523556	511626	-6707	0	0	0	0	77667	12	0	
52719																																							5471581	22626	0	0	48755	12148	0	100781	5655891	0	4743689	4743689	0	0	0	0	912202	1850	5655891	0	0	698806	0	150000	61546	0	0	0			0	0	0	0	0	0	0	0	912202	0	0	
52951																																							3492	4462	168077	0	28	3683	68	10347	386872	295186	1859	347898	0	3388	50853	0	38974	300	386872	0	0	42569	0	0	1450	0	113134	182052			0	199520	196132	-5345	583	0	0	0	38974	0	0	
53051																																							17135	1471	0	0	0	510	0	553	129014	106845	177	107022	0	698	0	0	21992	1000	129014	0	0	15992	0	0	5000	0	36639	70206			0	80777	80079	0	0	0	0	0	21992	0	29266	
54058																																							711	9998	119111	0	5256	3914	66	11193	622409	529999	2003	561002	0	6665	29000	0	61407	1000	622409	0	0	55028	0	0	12884	0	83915	446084			0	463942	457277	-7505	14883	0	0	0	61407	0	0	
54656																																							53766	8720	609145	0	955	7742	0	30944	950336	1002560	8171	1010731	0	3811	0	0	-60395	390	950336	0	0	136527	0	0	26075	0	210350	792210			0	242875	239064	-223387	0	0	0	0	-60395	0	0	
54973																																							156912	142433	667986	0	7051	195182	0	487007	8813856	8051237	145653	8196890	0	65528	0	0	616966	9	8813856	0	0	414864	0	0	359704	4231	2529339	5521898			0	6092423	6026895	-157611	0	0	0	0	616966	0	1126159	
55336																																							5317	10876	117359	0	0	15253	0	10530	624918	554368	4045	560894	0	4693	2481	0	64024	2044	624918	0	0	45032	0	0	24956	0	140598	413770			0	469201	464508	-8008	1075	0	0	0	64024	0	0	
55635																																							12993	1637	6857	0	0	197	1224	2705	184988	166378	1364	167742	0	1660	0	0	17246	2737	184988	0	0	1781	0	0	12982	0	25470	140908			0	161035	159375	-254	0	0	0	0	17246	0	0	
55653																																							52031	562	25856	0	0	1322	0	676	147665	115878	218	133819	0	839	0	0	13846	2000	147665	0	0	9890	0	0	2000	0	45508	70370			0	68057	67218	-44	0	0	0	17723	13846	0	0	
55970																																							43712	2538	50693	0	56	22587	0	24754	623504	543690	2723	546613	0	6520	200	0	76891	0	623504	0	0	78344	0	0	0	0	51595	492095			0	485684	479164	-1453	0	0	0	0	76891	0	0	
56258																																							302	5662	124216	0	0	8336	0	7465	339134	314989	1697	328326	0	2105	11640	0	10808	3000	339134	0	0	9464	0	0	14250	0	82142	232847			0	162658	160553	-15906	32600	0	0	0	10808	0	0	
56351																																							503198	70060	400408	0	34721	99660	1583	120932	4307404	3803149	34882	3838031	0	35686	0	0	469373	5400	4307404	0	0	246288	0	0	231036	2097	1049667	2753482			0	2842560	2806874	-13351	0	0	0	0	469373	0	267871	
56548																																							38445	3583	107644	0	2032	14329	0	21688	814345	566400	8632	729032	0	7645	154000	0	85313	180	814345	0	0	47023	0	0	42730	0	59932	506468			0	631522	623877	-4620	2672	0	0	0	85313	75	0	
56717																																							13652	16614	242055	704	680	18909	224	48458	1113153	954962	14681	1003116	0	12022	33473	0	110037	333	1113153	0	0	124041	0	0	1756	0	210645	744317			0	783874	771852	-16093	5	0	0	0	110037	0	0	
57451																																							50802	7520	295980	0	0	6896	0	18469	720644	616940	4756	647322	0	7030	23000	0	73322	612	720644	0	0	57238	0	0	25173	0	101614	515326			0	346684	339654	-9701	0	0	0	2626	73322	1323	0	
58225																																							16982	6122	108233	0	3569	14265	130	13615	461872	419044	1625	421476	0	2891	57	0	40396	500	461872	0	0	39806	0	0	4934	0	106515	312529			0	301847	298956	-4844	0	0	0	750	40396	0	0	
58243																																							161701	71839	235911	3810	46054	123619	75	321779	7045570	5482948	128838	6229131	0	79634	617345	0	816439	3500	7045570	0	0	357030	0	0	464465	9985	1100331	4382617			0	5342699	5263065	-8556	0	0	0	0	816439	0	807732	
