"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
1391778																																																																				0	0	0	0	0	0	0	0	0		0	6410832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6410832	0	0	0	0	0	0	6410832	0	0	531215	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		5763868				128194	0	0	0	128194	0	0	0	0	0	0	0	0	128194	0	0	0	0	0	0	0	CONF	CONF										
1394621																																																																				0	7344	8585		5			35622	2167		4490	583286	0	0	0	117773	8905	18543	155626	23906	15615	34086	23825	17849	1251	162580	76011	66200	114355	40445	4479				0	0			29588	53190	59687	238156			0			0	0														0	0	0	0	0		0	0	0	7192	0	0	0	0	0			0	0	0	0	0	10582	0	0	CONF	CONF										
1394676		0	0	0	0	46056908	1771	0	2283	9690	160789960	0	17432	0	0	29617923	136608772	1486806	19359827	2709894	5005	28054	0	9085	17843	0	0	105387758	0	0	3524648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144336576	2715058	556291	1356610	1743071	0	920554	0	1794504	0	0	0	7391721	79099	0	0	3494	1274017		0	0	0	0	46056908	1771		0	2283	9690	160789960	0	0		0	0	0		0	0	0	0	0	0							9085	17843	0	105387758	0			0	0	0	0			0			0	0																			556291	1356610			0	0	0	0	0	0				0				7391721		0	CONF	CONF				79099	0	0	3494	1274017		
1396764																																																																				0	0	14712		0			610	2920		0	180214	126	0	0	24672	0	2756	71471	0	1011	543	2841	5746	12133	27485	53244	28211	29220	10034	0				0	168			0	25041	3703	108507			0			6	0														120513	0	0	0	504		0	2	0	0	0	0	0	0	498			0	0	0	0	0	5	0	0	CONF	CONF										
1397471																																																																				0	0	2906		0			37612	5828		0	140435	100	0	0	31158	3487	0	68771	7451	7889	5719	2829	166	6874	33734	28143	21450	18738	5373	0				0	311			19067	14755	9590	10606			0			0	0													0	0	0	0	0	0		0	272	0	1044	0	0	0	0	0			0	0		0	0	3899	0	0	CONF	CONF									0	
1402384																																																																				2143	16049	6458		1191			4707	6934		0	141451	490	0	0	31835	2208	0	65365	1307	5086	12053	7810	5312	232	20747	38258	26533	20193	4212	0				0	0			6117	22484	21240	17939			0			0	0													0	12954	0	0	0	0		0	0	0	1477	0	0	0	0	0			0	0		0	0	1159	0	0	CONF	CONF									0	
1404481																																																																				0	2188	17095		3321			33745	16649		0	286392	0	0	0	75307	2488	898	37815	1435	7516	12734	12008	41230	100	8203	20661	49848	85799	43639	2569				0	37			14037	25709	48961	36670			0			0	0														0	0	0	0	0		0	0	0	6823	0	0	0	0	0			0	0	0	0	0	3362	0	0	CONF	CONF										
1404883																																																																				0	0	13908		0			26979	12025		0	168905	204	0	874	42343	2786	1239	54004	6362	9573	13776	11645	987	0	36883	16867	35187	35430	2383	16				0	191			12487	5958	41748	10307			0			0	0													7898	154264	0	0	0	0		0	0	0	6	0	0	0	0	0			0	0		0	0	371	0	0	CONF	CONF									283	
1414819																																																																				0	0	2913	0	0	681	4634	5315	0		0	624088	0	0	0	590513	0	495137	6194	41470	155148	166463	112682	26633	78563	5872	3469	6471	12448	3757	1558	0	0	0	1471	0	444778		692	2179	1243	6165	0	0	0			1444	3159	0	0	0	0	0	0	0	0	0	0	0	0		590513				1623	21	0	21	0	13442	0	0	0	179	0	0	0	0	0	0	0	0	134	0	0	CONF	CONF										
1418255																																																																				0	0	11067		0			3306	356		0	62463	0	0	0	5169	286	4510	7366	910	705	1018	0	2536	0	18029	1568	10505	13927	12969	286				0	0			2868	1279	4135	10190			0			0	0														26279	0	0	0	0		0	0	0	23742	0	0	0	0	0			0	0		0	0	65	0	0	CONF	CONF										
1429028																																																																				0	16998	46141		2075			157443	22065		0	823157	0	0	0	139837	1172	114161	168121	8506	8300	10917	7202	15924	88988	208022	87298	118376	93493	56741	118530				0	8			24371	85369	128607	198025			0			0	0													0	355832	0	0	0	104		0	62	0	160	0	0	0	0	0			0	0	0	0	0	824	104	0	CONF	CONF									0	
1435092																																																																				0	4958	78		3215			8715	0		226	36344	0	0	0	12539	0	2226	9628	314	1448	4226	3301	2046	1203	7435	3680	4280	4812	2816	782				0	795			633	555	3278	136			0			0	0														0	0	0	0	0		0	0	0	693	0	0	0	0	0			0	0	0	0	0	523	0	0	CONF	CONF										
1436204																																																																				0	17271	197157	0	3883	106821	0	106821	95589		14268	2073638	0	0	13245	159853	571	18824	262038	2239	11508	4659	13194	12557	115415	250812	123063	255477	456032	774752	21457	0	0	0	0	1326	0		17827	25051	295962	1046945	0	0	0			447	0	0	0	0	0	0	0	0	0	0	0	0	0		1486549				4074	6013	21824	6013	0	45583	0	0	0	856	2771	0	0	0	0	0	0	0	17694	0	874	CONF	CONF										
1443266		0	0	0	0	0	0	0	0	0	10767000	0	0	10267000	0	0	0	500000	0	0	0	0	0	500000	0	0	0	0	0	31000		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4071000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0		0	0	0	10767000	0	0		10267000	0	2309000		40000	457000	953000	553000	1363000	6826000							500000	0	0	0	0			0	0	0	0			0			1000	9000													0						0	0			0	0	0	0	0	0				0				0		0	CONF	CONF				0	0	0	0	0	0	
1444021	0			0	0	0	0		0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0		0	0	0	0	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0			0	0	0	0			0			0	0																			0	0			0	0	0	0	0	0				0				0		0	CONF	CONF										
1445943																																																																				0	38458	69214	0	4170	45117	0	45117	60639		1491	1039574	0	0	170	331973	7522	272138	96577	12895	26469	20143	30672	126342	115332	170362	66687	122227	141046	201599	4905	0	0	0	4072	64	0		32487	88571	195737	133390	0	0	0			0	58	0	0	0	0	0	0	0	0	0	0	0	0		278514				0	2413	0	2413	0	8490	0	0	0	0	0	0	0	0	0	0	0	0	15766	0	0	CONF	CONF										
1447639																																																																				0	54456	216767		2081			381405	3982		0	2304641	5055	0	67236	52464	1114	44766	579243	15819	869	2477	2758	28219	2322	623469	111096	159055	373373	972105	16046				0	45			182083	190481	300660	772361			0			0	0													0	2309538	0	0	0	0		87412	63088	0	197	0	0	0	0	0			0	0	0	0	0	1100	0	443	CONF	CONF									0	
1456501		0	542000	15441000	0	2202000	1406000	0	22000	0	95359000	0	339000	2286000	0	34195000	87848000	1183000	1595000	1282000	313000	202000	0	703000	0	0	108000	0	0	4033000		0	386000	219000	7756000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2916000	230000	258000	64030000	0	0	50000	0	25000	0	0	0	0	27153000	16151000	6676000	2104000	11946000		0	542000	15441000	0	2202000	1406000		0	22000	0	95359000	0	0		2286000	0	378000		153000	0	0	0	0	2005000							703000	0	108000	0	0			0	386000	219000	7756000			0			0	0													0						258000	64030000			0	0	0	0	0	155000				0				0		0	CONF	CONF				27153000	16151000	6676000	2104000	11946000	0	
1458608																																																																				0	580	86394	0	0	896648	0	896648	94616		0	2534227	0	300214	0	408962	2110	231859	257644	46546	55299	138021	12863	14769	139148	593702	654079	339159	273636	105424	110631	0	0	0	3556	5696	0		91074	98929	249221	251280	0	300214	0			50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2514964				1431	0	0	0	0	0	85	0	0	1296	0	0	0	0	0	0	0	0	44947	0	7131	CONF	CONF									0	
1459717																																																																				0	88958	322681	0	11913	92648	0	92648	58320		3905	1941362	0	0	0	831915	29635	530	276858	18065	49431	254384	340156	136299	30362	77893	131977	495046	303789	97660	2285	0	0	0	0	0	0		58486	98767	129884	143678	0	0	0			1192	770	0	0	0	0	0	0	0	0	0	0	0	0		661820				2636	450	0	450	0	57063	0	1438	0	0	0	6	0	0	0	0	0	0	13059	6	0	CONF	CONF										
1459735																																																																				0	10305	15588		43			33817	12119		0	469284	0	0	2429	45818	7302	27286	31740	1447	3598	13328	15249	3378	8684	62389	29012	150166	94155	74459	13109				229	36			20890	38447	84632	126884			0			377	0														266361	0	0	0	1102		0	0	0	136	0	0	0	0	0			725	640	0	0	85	73038	0	0	CONF	CONF										
1459799																																																																				0	32506	11784		771			33879	3860		0	291228	0	0	0	62883	4038	50422	59234	6757	3223	12926	28071	6487	5369	70099	14977	25764	54869	41669	20842				0	60			16610	25695	48658	47174			0			247	0													0	66761	0	0	0	318		0	0	0	1083	0	0	0	0	0			71	71	0	0	0	2227	0	0	CONF	CONF									0	
1462986																																																																				0	0	400		0			0	1085		0	27980	69	0	0	0	0	0	7234	0	0	0	0	0	0	23521	2440	2046	42	0	0				0	0			0	239	13928	12397			0			0	0														0	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF										
1469677																																																																				0	5322	73499		20			187334	70887		415	1204623	0	0	0	123328	9410	103349	152644	4202	16015	36804	52724	12760	584	189429	151935	397214	288839	47178	2581				866	777			24530	183228	208481	306934			0			500	0													65793	580826	0	0	0	4728		4787	0	0	2599	0	0	0	781	2683			150	0	0	0	0	2206	614	0	CONF	CONF									1661	
1470150																																																																				0	9049	12209		15670			15124	8967		0	108575	0	0	0	20404	2745	2205	35714	1489	2870	9015	6509	273	0	35430	11762	21568	13415	4224	1771				0	1055			285	1022	11482	6681			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		31328				0		0	2001	0	637	0	0	0	0	0			0	0	0	0	0	1244	0	0	CONF	CONF										
1474309																																																																				0	2176	0		199			7226	350		489	39001	8	0	5312	6389	192	0	6252	91	265	1914	4089	30	0	8324	3312	3137	9855	2456	5084				0	3			0	2817	3898	5874			0			42	0														0	0	0	0	42		0	25	0	1744	0	0	0	0	0			0	0		0	0	7627	0	0	CONF	CONF										
1479470																																																																				0	8631	18431		192			59456	51722		13082	438805	0	0	290	125536	6865	81299	28592	4676	10123	19642	22797	28067	38723	22682	30193	91899	50675	65453	44338				0	295			2523	4035	81789	56270			0			0	36														1265	0	0	0	5596		0	6578	0	82	0	0	0	713	0			0	0	0	0	0	3318	4883	34634	CONF	CONF										
1481745																																																																				0	5366	85888		0			54611	13182		4309	574137	0	0	0	70961	2314	1892	150108	3789	16799	33188	16469	716	0	99911	120499	179741	91766	11113	0				0	58			26165	39914	130955	139016			0			0	0													0	83032	0	0	0	4469		0	555	0	324	0	0	0	0	4321			0	0	0	0	0	519	148	0	CONF	CONF									0	
1492817																																																																				0	15121	1085		7514			11880	3966		0	124052	709	230	0	74208	0	5931	17753	318	1896	540	1887	16560	53007	12438	10834	4378	6254	12894	3754				0	0			77	439	2821	3880			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49295				0		402	21	0	2516	0	0	0	0	0			0	0	0	0	0	601	0	0	CONF	CONF									0	
1493319																																																																				0	0	9333		0			3279	0		0	182446	0	0	3007	140768	54	77707	2312	2559	15753	16592	22561	23787	57443	3780	2741	18707	11235	4246	0				0	0			0	0	5663	23349			0			134	285													0	49790	0	0	0	134		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF									0	
1494482																																																																				0	369	4316		164			3373	0		0	39621	0	0	297	13468	862	1609	19711	3543	3501	3871	2553	0	0	7711	4956	7300	6186	0	0				0	0			5939	562	8067	2466			0			0	0													2144	16927	0	0	0	0		0	0	0	21	0	0	0	0	0			0	0		0	0	14	0	0	CONF	CONF									0	
1494914																																																																				0	0	25248	0	0	263463	0	263463	756		0	1573588	1743	0	0	385363	1189	385363	563548	42321	98141	81805	155319	6817	0	142473	280613	394968	274743	67567	23134	0	0	0	697	845	0		0	0	297744	599748	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		562205				0	198	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	CONF	CONF										
1629903																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF										
1718188	1764192			0	46535	590377	10773		0	31478	2441761	10005	481			277380	584201	219778	385061	390749	488973	36007	0	0	0	0	0	0	690	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	760875	3809	841	0	0	2102	557	0	0	0	0	0	4778							619	158391	0	46535	590377	0		57973	0	31478	2430988	10005	0		335316	2145	128796		41941	1527	7282	87184	44185	153000							0	0	0	0	690			36006	187442	447560	538740			0			0	0													123354						841	0			2102	0	0	0	3252	0				0				4778		15221	CONF	CONF									1227	
1718469																																																																				0	0	69987	0	0	0	0	0	0		0	1601504	0	0	71221	1053167	182	29971	351538	5790	4347	20517	625	604287	416057	387555	69939	71716	8026	7607	0	0	0	0	0	0	0		182645	209269	0	15033	0	0	0			3708	509	0	0	0	0	0	0	0	0	0	0	0	0	372992	960101				3708	8993	62228	8993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF									9318	
1820979																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF										
1836701																																																																				0	588	43925		0			57634	7919		0	462756	687	0	0	25894	1682	2772	83076	90	1323	10521	10102	1669	2189	54453	65423	166564	104589	46520	0				0	762			3587	56605	51904	196978			0			0	0														462756	0	0	0	0		0	13488	0	213	0	0	0	0	0			0	0	0	0	0	2264	0	0	CONF	CONF										
1842065																																																																				53	0	3192838	271830	1038	11787034	91987	11879021	70473		406	37791579	143667	437341	2146817	2080526	4108	1913470	11465558	84582	54706	127798	388741	947752	463822	33792778	279396	294247	416094	423016	18682	53	0	0	0	326084	393023		484025	1058825	3643860	6705859	0	437341	0			0	13667	0	0	0	0	0	0	0	0	0	0	0	0		9862901				257911	112100	7654563	383930	0	69	0	0	36753	15532	110639	61395	0	33592	0	0	0	0	12227	61395	1658	CONF	CONF				0	0	2864580	0	4789983		
1863097																																																																				0	118	43432	0	0	83984	0	83984	12989		0	629355	-276	0	0	233164	5683	38741	41074	8067	3858	3894	17690	54694	143836	85874	22473	56049	140291	81672	9492	0	0	0	0	11656	0		1437	73656	61493	96036	0	0	0			0	104	0	0	0	0	0	0	0	0	0	0	0	0		198004				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5431	0	0	CONF	CONF										
1864197																																																																				0	92227	86934	0	39724	79025	0	79025	9137		11277	1107979	1877	0	0	22644	842	18214	103632	421	4441	6892	5570	5049	271	150386	66385	163641	309477	397135	189	0	0	0	0	421	0		0	31090	210975	524978	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1109856				0	393	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	CONF	CONF										
1867983																																																																				0	2932	64951	0	0	333863	0	333863	82360		110241	1349032	0	0	0	288390	617	34106	76680	17979	43803	18813	8014	17879	181149	411209	11909	91902	297845	73770	172939	0	0	0	0	546	0		4943	130604	97149	227336	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		121065				383	0	0	0	0	1234	0	0	0	383	0	0	0	0	0	0	0	0	3866	0	0	CONF	CONF										
1872941																																																																				0	104168	3654		53935			101683	21809		179	532084	0	0	0	85972	7755	26035	126516	11083	4018	24329	36001	4018	6332	99448	41851	134889	119686	33599	9572				0	615			1586	22613	52336	73147			0			1384	0														105361	0	0	0	1384		0	0	0	1735	0	0	0	0	0			0	0	0	0	0	897	0	0	CONF	CONF										
1879016																																																																				0	10927	11797		306			11983	5102		221	229268	0	0	0	76820	834	45688	110445	9743	18414	20102	12939	6588	8976	46224	36064	36945	16779	13204	3203				0	0			21723	13036	23538	48587			0			0	0													0	120825	0	0	0	0		0	31	0	1895	0	0	0	0	0			0	0	0	0	0	2468	0	0	CONF	CONF									0	
1883321																																																																				0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF										
1885932																																																																				0	0	893	0	0	34942	0	34942	0		0	909407	0	0	0	30074	21	9331	54753	9748	2679	6282	473	3839	5918	37501	20917	135524	444098	230409	30	0	0	0	0	0	0		0	1052	6907	2174	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		708906				1562	7	0	7	0	829241	0	0	0	0	0	0	0	1562	0	0	1562	0	4096	0	0	CONF	CONF										
1890525																																																																				0	80	44005		0			93252	69866		0	2384304	0	0	192	694633	23698	398163	167154	50625	109468	104193	134470	57501	229893	268179	117919	541376	480739	177159	96939				0	97			83976	136029	732528	503483			0			1706	4976													9005	1478250	0	0	0	6708		0	174	0	1197	0	0	0	4002	0			0	0	0	0	0	1286	1000	11253	CONF	CONF									409	
1892154																																																																				0	14742	13829		0			30698	1763		0	250863	12	0	0	56568	3084	12542	34876	4988	4528	15881	17310	13271	591	52911	9762	25315	40003	66308	0				0	24			12193	4925	38458	69575			0			0	0													0	99258	0	0	0	864		0	0	0	1147	0	0	0	0	0			864	864	0	0	0	3869	0	0	CONF	CONF									0	
1893049		0	0	2303000	0	0	0	0	0	0	2303000	0	0	0	0	2303000	2303000	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	2303000	0	0	0		0	0	0	2303000	0	0		0	0	0		0	0	0	0	0	0							0	0	0	0	0			0	0	0	0			0			0	0													0						0	0			0	0	0	0	0	0				0				0		0	CONF	CONF				0	0	0	0	0	0	
1917301	1515102			1099	413	3256476	882788		0	15000	6509160	0	19182			2506545	3125055	1950113	269929	195446	660507	6842	0	0	0	0	0	0	10662	0						0	53634	0	0	0	0	0	0	0	0	0	0	0	0	2824464	9756	1418	126934	0	22	9653	0	0	0	0	0	645612							0	143156	1099	413	3256476	0		38710	0	15000	5564324	0	53634		282769	992	232282		25254	11539	10036	30000	169619	36321							0	0	0	0	10662			11206	203082	216864	618323			0			103	0																			1418	126934			22	0	0	0	0	0				0				583564		2076	CONF	CONF										
1918344																																																																				20000	0	610879	0	0	1496339	0	1496339	22075		0	5747671	0	0	0	724014	10738	690946	1517011	135691	139403	378235	32936	2291	34544	3854333	98801	396537	548897	72257	2549	20000	0	0	0	0	0		301801	309972	209522	2042275	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1893552				0	56	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	CONF	CONF										
1929247																																																																				0	163259	2484907	3152	25238	6507309	0	6507309	1808694		907731	47586232	0	72022	54707	9430209	53279	4666141	5938364	320465	689014	1110416	1442805	2195922	3618829	9922549	3655961	9250469	6884186	6856221	1346020	0	0	0	0	78100	22549		625360	2655182	7482842	13190291	0	72022	0			8194	9324	8137002	8451957	314955	1839626	1851711	12085	216984	219917	2933	0	0	0		22626576				36325	552962	616541	556114	0	232367	0	0	0	8541	15045	4545	0	0	0	0	0	0	696787	4545	36937	CONF	CONF				19691	59146	205181	90381	242142		
1940747																																																																				0	0	4009		0			3948	2563		0	265969	0	0	0	251718	0	128586	1432	7289	41815	135035	54211	13250	0	6337	1584	3657	216	2457	0				0	0			0	0	0	460			0			0	0														20374	0	0	0	0		0	3	0	22	0	0	0	0	0			0	0	0	0	0	3246	0	0	CONF	CONF										
1945247																																																																				0	0	0		0			7685	0		0	28322	0	0	0	1192	1140	0	3425	0	419	118	63	592	0	14408	425	964	1957	6029	946				25	29			0	1426	15789	809			0			0	0														0	0	0	0	5516		0	0	0	0	0	0	0	3868	0			0	0		0	0	227	1648	0	CONF	CONF										
2002222																																																																				0	14103	0		6284			41246	0		450	211585	2	0	520	53994	6401	29151	73814	4688	14572	15079	4668	4872	10002	36908	50507	30493	12749	7301	19573				0	17			22398	31285	18263	9870			0			0	0													0	0	0	0	0	1630		0	166	0	3190	0	0	0	0	0			1630	1630	0	0	0	3920	0	0	CONF	CONF									0	
2006024																																																																				0	738	38055		0			39846	271		0	763108	0	0	0	264062	4597	139508	331690	26941	29384	149114	38917	1574	17641	145671	139702	154309	55027	1290	2719				0	9			660	53712	134266	226436			0			0	0														501151	0	0	0	1879		0	293	0	86	0	0	547	0	1332			0	0	0	0	0	77	0	0	CONF	CONF										
2007991																																																																				0	25052	24627		4499			16909	6083		7723	277046	0	8	0	50245	1577	689	100817	2331	11122	16983	8766	4968	5417	56040	39133	91723	27880	2230	77				0	126			14479	37990	20601	64526			0			81	0													0	127348	0	0	0	4711		0	12	0	686	0	31	0	137	0			4462	4462	0	0	0	1903	0	127	CONF	CONF									0	
2009605																																																																				0	108864	111274	891	127443	185181	0	185181	6563		17185	1217323	0	23753	0	141664	14124	53166	287971	2478	12851	20329	40423	38577	26939	242481	124801	279837	266070	155224	4756	0	0	0	404	5718	0		22304	85991	153429	192239	0	23753	0			0	128	0	0	0	0	0	0	0	0	0	0	0	0		530198				7979	3738	0	4629	0	10118	0	45	2555	2279	2515	84	0	501	0	0	0	0	6440	84	0	CONF	CONF										
2010722																																																																				0	586	18955		0			55449	4652		4012	281189	0	0	0	44471	2693	1123	46148	1895	3829	8731	10401	1817	17355	51523	25855	64256	64230	28731	78				0	54			6382	13782	78331	51444			0			0	443														131107	0	0	0	314		0	54	0	201	0	0	0	314	0			0	0	0	0	0	123	0	0	CONF	CONF										
2037185																																																																				0	1675	3698		0			5131	1930		589	138927	0	0	26	68164	1224	7186	11550	1573	508	4273	9519	41173	11025	12291	4696	21071	15357	16219	1129				0	41			4151	2909	14815	26276			0			0	61														74102	0	0	0	0		5859	0	0	555	0	0	0	0	0			0	0		0	0	1910	0	0	CONF	CONF										
2044811																																																																				0	0	85782	336	3024	1402710	0	1402710	40341		5910	2919350	0	87672	14353	193024	1585	140607	1168584	10842	3453	9517	31982	97958	38697	1176052	1029490	181403	235202	93477	1285	0	0	0	0	2279	0		5275	98761	160021	211501	0	87672	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		1566237				7716	160	42407	496	0	23	0	0	0	0	0	7716	0	0	0	0	0	0	578539	7716	255	CONF	CONF										
2044820																																																																				0	0	9863		0			17757	11344		261	116016	0	0	0	22503	3163	0	34847	1362	3831	6666	6114	1185	3345	14158	15496	33804	25955	4038	11				0	44			1793	0	24152	24321			0			520	0														0	0	0	0	656		0	0	0	539	0	0	0	0	0			0	0		0	0	276	136	0	CONF	CONF										
2051127																																																																				0	225	23451		0			75345	8275		0	315761	0	0	0	30246	2563	0	38952	1099	1162	6124	16749	4729	383	22516	16829	60655	124200	55880	5154				0	0			3367	7190	108101	56711			0			0	0														145246	0	0	0	380		0	5	0	112	0	0	0	0	380			0	0	0	0	0	170	0	0	CONF	CONF										
2059990																																																																				705	4305	0		230			5265	1540		0	105944	0	0	0	64319	3114	6185	40248	4580	14204	23178	7515	5459	6982	6290	16505	12684	4702	1444	0				0	0			6922	4555	5882	8027			0			0	253														54469	0	0	0	0		0	0	0	660	0	0	0	0	0			0	0		0	0	420	0	0	CONF	CONF										
2068107																																																																				0	1375	72836		2968			226855	8196		0	961849	4661	0	0	32560	843	16964	199206	13587	2973	5797	6106	0	4097	410288	74545	208516	180231	34604	841				0	15			23107	76265	226245	133161			0			0	0														332733	0	0	0	1453		0	9	0	0	0	0	0	0	0			1453	0	0	0	0	162075	0	0	CONF	CONF										
2107181																																																																				0	0	0		0			457	0		0	860	0	0	0	0	0	0	860	0	0	0	0	0	0	860	0	0	0	0	0				403	0			0	0	0	0			0			0	0													0	860	0	0	0	0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF									0	
2119773																																																																				0	0	224485	0	3186	1791383	0	1791383	37683		512	4324946	0	111425	36814	388876	2864	292017	1942091	13475	17955	28914	77015	199227	51280	2147365	1162141	286103	230907	99493	6759	0	0	0	0	2735	0		28747	200492	216884	376017	0	111425	0			612	181	0	0	0	0	0	0	0	0	0	0	0	0		2246078				918	1282	483040	1282	0	5	0	0	0	0	0	306	0	0	0	0	0	0	455330	306	1099	CONF	CONF										
2121196																																																																				0	0	36291	0	0	16211	0	16211	0		40932	8885373	0	0	16211	2866	0	123	99391	0	0	0	123	1814	0	8583101	15926	191755	95	76525	15105	0	0	0	8654891	0	0	189343	0	62903	32696	4010	0	0	0			0	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0				90449	7379	27194	7379	90449	0	0	0	0	0	0	0	0	90449	0	0	0	0	0	0	0	CONF	CONF				0	0	0	0	27194	0	
2122997																																																																				0	0	0		0			0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0			0	0	0	0			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	0	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF										
2123930																																																																				0	2490	628		931			4929	3817		0	56498	0	0	52	22757	14	636	11916	1207	1618	5034	1874	10972	2053	9150	5408	14205	2744	2233	0				0	301			108	2542	10047	7154			0			0	0													0	0	0	0	0	0		0	6	0	223	0	0	0	0	0			0	0		0	0	551	0	0	CONF	CONF									0	
