"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
272058																																																																																						7338	295	295	13.4048%	23.2171%	22.2837%	7043	31606	52541	-2512	0			15.2171%			0				1543	52541								0	0	0		0		5500	22.2837%	1	0	4531	0	0	0	-354	0	0	-2158		0	7043	0	0	7043	0	0	0	0	0	0	0	0	0	295	0	0	0			
272151																																																																																				47863	0				15.3589%			7796		50759	-2081	0						0	0	0	0	5003	50759	0	0.0000%	2553	0	0	2553	5.3340%	0	0	0	0	1		2793		1	0	5715	0	0	0	-2081	0	0	0		0	7796	0	0	7796	0	0	0	0	0	0						0	0	0		
272272																																																																																						545293	51107	51107	10.0454%	13.3438%	12.0932%	494186	4086495	4919548	-11378	0			5.3438%			2				206859	4936951								0	0	0		0		304730	12.0932%	1	0	500211	1233	16144	26	-11378	0	0	0		0	494186	0	0	494186	0	0	0	0	0	0	0	0	0	51107	0	17403	0			
272302																																																																																						641709	14418	14418	11.8273%	15.6416%	15.2902%	627291	4102574	5303766	-1456	0			7.6416%			0				636726	5313201								0	0	0		0		0	15.2902%	1	0	635270	9435	0	0	-3762	0	2306	0		0	627291	0	0	627291	0	0	0	0	0	0	0	0	0	14418	0	9435	0			
273336																																																																																						342054	26993	26993	10.4256%	15.7883%	14.5423%	315061	2166508	3022003	-65173	0			7.7883%			1				242109	3028433								0	0	0		0		79382	14.5423%	1	0	256318	6090	340	0	-65173	0	0	0		0	315061	0	0	315061	0	0	0	0	0	0	0	0	0	26993	0	6430	0			
273550																																																																																				424226	0				14.1321%			60299		426680	-12204	0						0	0	0	0	41015	430186	0	0.0000%	78742	0	3482	82224	19.3821%	0	0	0	0	1		22790		1	0	51601	3506	0	0	-12204	0	0	0		0	60299	0	0	60299	0	0	0	0	0	0						3506	0	1085		
273653																																																																																						9403	790	790	11.0502%	15.0169%	13.7553%	8613	62616	77944	-458	0			7.0169%			0				4738	77944								0	0	0		0		3875	13.7553%	1	0	8155	0	0	0	-458	0	0	0		0	8613	0	0	8613	0	0	0	0	0	0	0	0	0	790	0	0	0			
273662																																																																																				1823649	0				13.7625%			266553		1936803	-87610	0						0	0	0	0	239051	1938301	0	0.0000%	113227	0	593	113820	6.2413%	0	0	0	0	1		29000		1	0	180441	1498	0	0	-87610	0	0	0		0	266553	0	0	266553	0	0	0	0	0	0						1498	0	0		
273840																																																																																						27947	2290	2290	9.8408%	13.6053%	12.4905%	25657	205412	260721	-1324	0			5.6053%			0				12018	262636								0	0	0		0		15554	12.4905%	1	0	26248	1915	0	0	-1324	0	0	0		0	25657	0	0	25657	0	0	0	0	0	0	0	0	0	2290	0	1915	0			
273859																																																																																				20096	0				11.4956%			2292		19938	0	0						0	0	0	0	1917	19938	0	0.0000%	1655	0	0	1655	8.2355%	0	0	0	0	1		375		1	0	2292	0	0	0	0	0	0	0		0	2292	0	0	2292	0	0	0	0	0	0						0	0	0		
274025																																																																																				21323	0				10.7233%			2338		21803	-192	0						0	0	0	0	1838	21803	0	0.0000%	425	0	0	425	1.9932%	0	0	0	0	1		500		1	0	2146	0	0	0	-192	0	0	0		0	2338	0	0	2338	0	0	0	0	0	0						0	0	0		
274052																																																																																						4137	388	388	6.1963%	13.3495%	12.0975%	3749	30990	60504	-25	0			5.3495%			0				3049	60504								0	0	0		0		700	12.0975%	1	0	3724	0	0	0	-25	0	0	0		0	3749	0	0	3749	0	0	0	0	0	0	0	0	0	388	0	0	0			
274829																																																																																				489157	0				12.7428%			63837		500964	-12915	0						0	0	0	0	55291	500964	0	0.0000%	12243	0	0	12243	2.5029%	0	0	0	0	1		8546		1	0	50922	0	0	0	-12915	0	0	0		0	63837	0	0	63837	0	0	0	0	0	0						0	0	14436		
274856																																																																																				145167	0				11.9471%			17358		145290	-1604	0						0	0	0	0	9367	145290	0	0.0000%	16030	0	0	16030	11.0425%	0	0	0	0	1		7991		1	0	15754	0	0	0	-1604	0	0	0		0	17358	0	0	17358	0	0	0	0	0	0						0	0	1272		
275255																																																																																						41726	3856	3856	10.7756%	13.5338%	12.2831%	37870	308309	351443	-2573	0			5.5338%			0				19569	353941								0	0	0		0		20799	12.2831%	1	0	37795	1768	730	0	-2573	0	0	0		0	37870	0	0	37870	0	0	0	0	0	0	0	0	0	3856	0	2498	0			
275358																																																																																						198605	15454	15454	9.2924%	12.8998%	11.8961%	183151	1539594	1970967	-21586	0			4.8998%			0				82119	1979870								0	0	0		0		109935	11.8961%	1	0	170468	6590	2313	0	-21667	0	81	0		0	183151	0	0	183151	0	0	0	0	0	0	0	0	0	15454	0	8903	0			
275479																																																																																				202138	0				16.3829%			32943		201082	-6002	0						0	0	0	0	32943	201082	0	0.0000%	8530	0	0	8530	4.2199%	0	0	0	0	1		0		1	0	26941	0	0	0	-6002	0	0	0		0	32943	0	0	32943	0	0	0	0	0	0						0	0	0		
275657																																																																																						14073	779	779	15.1025%	22.6618%	21.4074%	13294	62100	88025	-5279	0			14.6618%			0				12194	88025								0	0	0		0		1100	21.4074%	1	0	8015	0	0	0	-5279	0	0	0		0	13294	0	0	13294	0	0	0	0	0	0	0	0	0	779	0	0	0			
276074																																																																																				299118	0				9.4078%			26736		284190	-4580	0						0	0	0	0	23250	285108	0	0.0000%	28960	0	127	29087	9.7243%	0	0	0	0	1		4404		1	0	23074	412	506	0	-3340	0	-1240	0		0	26736	0	0	26736	0	0	0	0	0	0						918	0	0		
276159																																																																																				172881	0				10.4967%			18450		175769	-7644	0						0	0	0	0	18100	175769	0	0.0000%	4986	0	140	5126	2.9650%	0	0	0	0	1		350		1	0	10806	0	0	0	-7644	0	0	0		0	18450	0	0	18450	0	0	0	0	0	0						0	0	15		
276551																																																																																				148960	0				10.9305%			16328		149380	-4134	0						0	0	0	0	12589	150385	0	0.0000%	9044	0	405	9449	6.3433%	0	0	0	0	1		4744		1	0	13199	1005	0	0	-4134	0	0	0		0	16328	0	0	16328	0	0	0	0	0	0						1005	0	0		
276579																																																																																						9242713	731812	1606163	8.5323%	13.3902%	11.0633%	7636550	69025943	89501638	-2164052	449834			5.0633%			0				7003207	91074740								0	0	0		0		1690293	10.9672%	1	0	6529448	1059874	36009	3	-827847	-43421	-1115	-1291670		27382	7570233	0	0	7570233	66317	0	0	66317	0	66317	874351	0	0	1606163	0	1123268	0			
276645																																																																																				330161	0				11.0299%			36640		332189	-6248	0						0	0	0	0	29800	332399	0	0.0000%	5016	0	2170	7186	2.1765%	0	0	0	0	1		7050		1	0	30602	210	0	0	-6248	0	0	0		0	36640	0	0	36640	0	0	0	0	0	0						210	0	31985		
276654																																																																																						10933	1055	1055	10.1634%	12.9968%	11.7426%	9878	84121	97192	-1530	0			4.9968%			0				1020	97496								0	0	0		0		9162	11.7426%	1	0	8652	304	0	0	-1530	0	0	0		0	9878	0	0	9878	0	0	0	0	0	0	0	0	0	1055	0	304	0			
276850																																																																																						183968	17045	17045	8.2506%	12.2615%	11.1254%	166923	1500376	2023154	-3498	0			4.2615%			0				106861	2034092								0	0	0		0		71000	11.1254%	1	0	174363	10387	306	245	-3498	0	0	0		0	166923	0	0	166923	0	0	0	0	0	0	0	0	0	17045	0	10938	0			
276953																																																																																				63434	0				13.1586%			8519		64741	-1136	0						0	0	0	0	5519	64741	0	0.0000%	1990	0	260	2250	3.5470%	0	0	0	0	1		3000		1	0	7383	0	0	0	-1136	0	0	0		0	8519	0	0	8519	0	0	0	0	0	0						0	0	0		
277240																																																																																						74619	5560	5560	12.5639%	16.8615%	15.6051%	69059	442541	549662	-11	0			8.8615%			0				51186	549756								0	0	0		0		17967	15.6051%	1	0	69142	94	0	0	-11	0	0	0		0	69059	0	0	69059	0	0	0	0	0	0	0	0	0	5560	0	94	0			
277277																																																																																						29768	2970	2970	7.7557%	12.4260%	11.1862%	26798	239562	345527	-138	0			4.4260%			0				22525	345527								0	0	0		0		4273	11.1862%	1	0	26660	0	0	0	-138	0	0	0		0	26798	0	0	26798	0	0	0	0	0	0	0	0	0	2970	0	0	0			
277736																																																																																						28926	2000	2000	11.9564%	17.3260%	16.1281%	26926	166951	225201	-1311	0			9.3260%			0				24629	225201								0	0	0		0		2206	16.1281%	1	0	25524	0	0	0	-1402	0	0	0		0	26926	0	0	26926	0	0	0	0	0	0	0	0	0	2000	0	0	0			
277820																																																																																				604011	0				14.2351%			89067		625686	-10154	0						0	0	0	0	74167	625686	0	0.0000%	36210	0	1034	37244	6.1661%	0	0	0	0	1		14900		1	0	78913	0	0	0	-10154	0	0	0		0	89067	0	0	89067	0	0	0	0	0	0						0	0	0		
278256																																																																																						40280	2300	2300	12.5185%	14.3980%	13.5759%	37980	279761	303390	-3074	0			6.3980%			0				32980	303390								0	0	0		0		5000	13.5759%	1	0	34906	0	0	0	-3074	0	0	0		0	37980	0	0	37980	0	0	0	0	0	0	0	0	0	2300	0	0	0			
278555																																																																																						350421	20824	20824	9.2918%	20.4568%	19.2412%	329597	1712978	3547163	-2011	-2011			12.4568%			0				217337	3546322								0	0	0		0		113430	19.2412%	1	0	328756	1165	5	0	-2011	0	0	0		0	329597	0	0	329597	0	0	0	0	0	0	0	0	0	20824	0	1170	0			
278733																																																																																						28357	1777	1777	13.3710%	20.0459%	18.7898%	26580	141460	198788	-677	0			12.0459%			1				11878	198788								0	0	0		0		14702	18.7898%	1	0	25903	0	0	0	-677	0	0	0		0	26580	0	0	26580	0	0	0	0	0	0	0	0	0	1777	0	0	0			
278751																																																																																						3448	156	156	9.7857%	27.5862%	26.3381%	3292	12499	33641	-12	0			19.5862%			0				1203	34034								0	0	0		0		2482	26.3381%	1	0	3673	393	0	0	-12	0	0	0		0	3292	0	0	3292	0	0	0	0	0	0	0	0	0	156	0	393	0			
278818																																																																																						542227	39204	39204	10.1685%	13.9916%	12.9799%	503023	3875388	4946881	-34988	0			5.9916%			0				228550	5053645								0	0	0		0		381237	12.9799%	1	0	574799	75986	30778	0	-32468	-290	-2230	0		0	503023	0	0	503023	0	0	0	0	0	0	0	0	0	39204	0	106764	0			
279105																																																																																				1940693	0				11.9971%			235709		1964719	-36426	451						0	0	0	0	235709	1965170	0	0.0000%	193805	0	1691	195496	10.0735%	0	0	0	0	1		0		1	0	199283	0	0	0	-36877	0	451	0		0	235709	0	0	235709	0	0	0	0	0	0						0	0	50625		
279842																																																																																						125112	10410	10410	11.3694%	15.0273%	13.7770%	114702	832564	1008864	-6809	0			7.0273%			0				72396	1015813								0	0	0		0		49255	13.7770%	1	0	114842	6441	508	0	-6809	0	0	0		0	114702	0	0	114702	0	0	0	0	0	0	0	0	0	10410	0	6949	0			
279954																																																																																						147399	10871	10871	9.0778%	13.6984%	12.6882%	136528	1076027	1503980	-18518	0			5.6984%			0				70405	1519973								0	0	0		0		82116	12.6882%	1	0	134003	11456	4537	0	-18518	0	0	0		0	136528	0	0	136528	0	0	0	0	0	0	0	0	0	10871	0	15993	0			
280110			20951122	1751646	2825836	9.8095%	14.9093%	12.8984%	18125286	140523765	184772471	-2259167	10938			6.8984%						9425992	187268253								0	0	0		11184138	12.8984%	0	18350963	2289405	15276	180163	-2239674	-18845	-648	0		0	18125286	0	0	18125286	0	0	0	0	0	0	1074190	0	0	2825836	0	2484844	0																																						0																	0				1																															
280138																																																																																				157363	0				23.0786%			35904		155573	-3329	0						0	0	0	0	27904	155573	0	0.0000%	3668	0	364	4032	2.5622%	0	0	0	0	1		8000		1	0	32575	0	0	0	-3329	0	0	0		0	35904	0	0	35904	0	0	0	0	0	0						0	0	0		
280352																																																																																						16167	829	829	13.5354%	24.6362%	23.3729%	15338	65623	113318	0	0			16.6362%			0				9088	113563								0	0	0		0		6495	23.3729%	1	0	15583	245	0	0	0	0	0	0		0	15338	0	0	15338	0	0	0	0	0	0	0	0	0	829	0	245	0			
280558																																																																																						11444	1035	1035	7.7184%	13.8564%	12.6032%	10409	82590	134860	-2221	0			5.8564%			0				10109	134860								0	0	0		0		300	12.6032%	1	0	8188	0	0	0	-2221	0	0	0		0	10409	0	0	10409	0	0	0	0	0	0	0	0	0	1035	0	0	0			
282075																																																																																				1481801	0				13.9441%			209879		1505147	-18117	0						0	0	0	0	209912	1505280	0	0.0000%	144565	0	10899	155464	10.4916%	0	0	0	55778	1		100		1	0	191895	0	0	133	-18122	0	0	5		0	209879	0	0	209879	0	0	0	0	0	0						133	0	59897		
282226																																																																																						68431	1316	1316	15.5852%	39.9688%	39.2002%	67115	171211	430634	-13408	0			31.9688%			0				61115	430634								0	0	0		0		6000	39.2002%	1	0	53707	0	0	0	-13408	0	0	0		0	67115	0	0	67115	0	0	0	0	0	0	0	0	0	1316	0	0	0			
282824																																																																																				417830	0				12.2590%			50693		413518	-1207	0						0	0	0	0	49204	413518	0	0.0000%	48467	0	1658	50125	11.9965%	0	0	0	0	1		1489		1	0	49486	0	0	0	-1207	0	0	0		0	50693	0	0	50693	0	0	0	0	0	0						0	0	0		
283438																																																																																						133899	7669	7669	11.4829%	21.1348%	19.9243%	126230	633547	1099291	-13131	0			11.4783%			0				72048	1108557								0	0	0		0		38448	15.9783%	1	0	97365	102	266	900	-13131	0	0	0		7998	101230	0	0	101230	25000	0	0	25000	0	25000	0	0	0	7669	0	9266	0			
283652																																																																																				224626	0				11.8370%			25999		219641	0	0						0	0	0	0	20830	219641	0	0.0000%	30851	0	76	30927	13.7682%	0	0	0	0	1		5169		1	0	25999	0	0	0	0	0	0	0		0	25999	0	0	25999	0	0	0	0	0	0						0	0	0		
283737																																																																																				1338821	0				11.6434%			155172		1332708	1651	0						0	0	0	0	144187	1332708	0	0.0000%	187150	0	2321	189471	14.1521%	0	0	0	0	1		10985		1	0	156823	0	0	0	1651	0	0	0		0	155172	0	0	155172	0	0	0	0	0	0						0	0	627		
283867																																																																																						140729	9032	9032	9.9367%	11.8229%	11.0641%	131697	1190311	1325365	-820	0			3.8229%			0				112214	1327882								0	0	0		0		22000	11.0641%	1	0	133394	0	2517	0	-820	0	0	0		0	131697	0	0	131697	0	0	0	0	0	0	0	0	0	9032	0	2517	0			
284154																																																																																				162161	0				12.0187%			18140		150932	34	0						0	0	0	0	3946	157025	0	0.0000%	38537	0	56	38593	23.7992%	0	0	0	0	1		20287		1	0	24267	5858	235	0	34	0	0	0		0	18140	0	0	18140	0	0	0	0	0	0						6093	0	0		
284239																																																																																						23456	1911	1911	9.0626%	14.1012%	12.9524%	21545	166340	237736	0	0			6.1012%			0				21446	237777								0	0	0		0		140	12.9524%	1	0	21586	0	0	41	0	0	0	0		0	21545	0	0	21545	0	0	0	0	0	0	0	0	0	1911	0	41	0			
284556																																																																																				543271	0				9.4747%			50815		536323	-149	0						0	0	0	0	27842	536323	0	0.0000%	0	0	2527	2527	0.4651%	0	0	0	0	1		22973		1	0	50666	0	0	0	-149	0	0	0		0	50815	0	0	50815	0	0	0	0	0	0						0	0	106114		
284752																																																																																				137077	0				11.0708%			15384		138960	-4149	0						0	0	0	0	13874	138960	0	0.0000%	8469	0	100	8569	6.2512%	0	0	0	0	1		1510		1	0	11235	0	0	0	-4149	0	0	0		0	15384	0	0	15384	0	0	0	0	0	0						0	0	1713		
284958																																																																																				49125	0				11.2679%			5654		50178	-78	0						0	0	0	0	2233	50178	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		3400		1	0	5555	0	0	0	-99	0	0	0		0	5654	0	0	5654	0	0	0	0	0	0						0	0	3764		
285151																																																																																				260180	0				12.4922%			31933		255624	-45	0						0	0	0	0	4461	258199	0	0.0000%	27939	0	1109	29048	11.1646%	0	0	0	0	1		30047		1	0	34463	0	2575	0	-45	0	0	0		0	31933	0	0	31933	0	0	0	0	0	0						2575	0	0		
285348																																																																																						37311	1916	1916	12.6547%	20.2188%	19.1805%	35395	184536	279699	-2375	0			12.2188%			0				4646	282114								0	0	0		0		33164	19.1805%	1	0	35435	2395	20	0	-2375	0	0	0		0	35395	0	0	35395	0	0	0	0	0	0	0	0	0	1916	0	2415	0			
285544																																																																																				189165	0				15.7926%			30227		191400	-106	0						0	0	0	0	21221	191400	0	0.0000%	13266	0	877	14143	7.4765%	0	0	0	0	1		9006		1	0	30121	0	0	0	-106	0	0	0		0	30227	0	0	30227	0	0	0	0	0	0						0	0	310		
285553																																																																																						11171	176	176	18.4737%	38.8165%	38.2049%	10995	28779	59517	30	0			30.8165%			0				9495	59517								0	0	0		0		1500	38.2049%	1	0	11025	0	0	0	30	0	0	0		0	10995	0	0	10995	0	0	0	0	0	0	0	0	0	176	0	0	0			
285740																																																																																						123030	10004	10004	10.9244%	15.4095%	14.1565%	113026	798401	1034624	-5769	0			7.4095%			0				52862	1034742								0	0	0		0		60282	14.1565%	1	0	107375	0	118	0	-5769	0	0	0		0	113026	0	0	113026	0	0	0	0	0	0	0	0	0	10004	0	118	0			
285852																																																																																						63309	4120	4120	8.1400%	16.3919%	15.3252%	59189	386221	727142	-15017	0			8.3919%			0				38574	727813								0	0	0		0		21286	15.3252%	1	0	44843	423	248	0	-693	0	0	-14324		0	59189	0	0	59189	0	0	0	0	0	0	0	0	0	4120	0	671	0			
