"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT89	RCONMT91	RCONMT93	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
646556	26221	0	29009	161687	0	194407	0	0	0	0	259350	0	32433		38341	95504		164408	226419	990	498	2870	0	0	34516	35344	6364	377	69860	20872	36268	3885	0	38258	61025	56784	0	57140	0													
646743	47553	1	7794	75418	0	132010	0	0	13013	0	326878	0	87234		57461	93584		121358	226631	2857	13013	2722	12515	4990	27238	43285	34669	2143	70315	12438	56534	9171	262	49874	78405	0	0	68972	0													
646873	44100	0	3176	42491	0	62553	0	0	0	0	186013	0	4431		41688	3366		59377	159023	0	22559	1691	0	0	13991	87423	4845	154	101414	7858	21633	488	2155	64726	32134	0	0	29491	22559													
647218	65586	0	51051	178628	0	295944	0	0	0	0	424207	0	88802		41913	100454		244893	335168	0	237	5890	0	0	37095	55192	8049	5053	78048	54829	97259	690	0	63476	152778	13358	0	152088	0													
647245	48515	12	9112	60703	0	60703	0	0	112154	0	289876	0	47050		27504	36202	8469	51579	228893	0	13933	4220	112154	13997	12993	43582	71757	44666	55960	6265	15061	9818	1017	145494	32161	0	0	21326	9919	0	0	0	0	0	true							
647414	20598	0	6516	43300	0	43946	0	0	21776	0	124864	0	35980		19979	28486	3954	37394	88884	36	0	987	21776	0	12417	18940	11338	12311	31357	6250	14224	300	0	35027	20774	0	0	20474	0	0	0	0	0	0	true							
647759	33213	0	7181	39993	0	76927	0	0	6024	0	111149	0	16528		18492	24182		69746	94126	0	495	2116	6024	5012	16039	22392	2318	57	38431	4686	8261	0	0	22314	12947	25833	0	12947	0													
647777	279	0	361	34603	0	60636	0	0	4300	0	100337	0	9601		26031	17268	11055	60275	90736	0	0	4956	4300	3300	20113	24228	7606	2062	44341	8582	6801	9174	4224	27978	28781	0	0	15383	0	0	0	0	0	0	false							
647955	7278	0	1002	24622	0	35269	0	0	0	0	61529	0	3998		5961	18014		34020	57531	247	0	329	0	0	4411	14504	399	80	16326	8060	8507	277	0	13433	16844	15805	0	16566	0													
648130	40195	0	3665	271233	0	455507	0	0	0	0	692442	0	31429		8781	587991	4696	451842	660517	0	496	2049	0	0	7190	19606	1591	304	26692	8082	26468	1016	0	19909	35566	16557	0	34549	0	0	0	14080	0	14080	true	78522	21096	273626	314365	21702	18493	
648242	158834	1	712827	1503232	0	1773106	0	0	350000	0	1520182	0	122734		462832	550652	30391	1059276	1395788	1002	1660	14658	350000	350000	485133	130426	16309	3122	615559	77015	87816	10874	0	172158	175705	145909	0	164831	0	0	0	0	0	0	true	129549	267575	247274	234505	150331	8456	
648251	37957	0	12982	84437	0	119790	0	0	1	0	128112	0	7848		10532	62190		106625	120264	183	0	1889	1	1	7085	14423	1467	146	21188	1769	3075	0	0	12589	4844	5290	0	4843	0													
648345	24269	13	8943	18221	0	54044	0	0	1993	0	76293	1366	11844	0	19039	17083		45088	63083	0	0	1842	1993	1609	9662	13798	4062	1140	23460	2861	2546	872	0	9623	6279	253	0	5407	0													
648550	20603	0	6669	58142	0	71733	0	0	0	0	48921	0	504		9369	7115		65064	48417	0	0	282	0	0	4093	11335	848	54	15428	601	4271	0	0	6961	4872	0	0	4872	0													
649342	52627	0	23671	151559	0	151559	0	0	10263	0	243900	0	80837		32443	32461		127393	149725	495	13338	2075	10263	10263	23050	63971	5688	47	87014	24216	21996	17844	2000	60313	66056	13797	0	46212	13070													
649632	3018	0	2005	10911	0	16623	0	0	4875	0	52417	0	5107		5615	6548	2181	14618	47310	0	0	1333	4875	4875	5487	24438	3641	146	29925	1922	6039	1179	0	28096	9140	4875	0	7961	12504	0	0	3516	0	0	true							
651121	37023	492	59128	151015	0	241782	0	0	20012	0	243499	0	18397		51035	24212		182162	224437	0	665	3905	20012	10000	62069	60332	21247	1337	112301	18041	17144	1785	309	93950	37279	46223	0	35185	0													
651149	14639	16	3352	29755	0	29755	0	0	0	0	37106	2	4124		6956	0		26387	32980	0	0	474	0	0	5336	8639	1782	234	13971	2043	3677	756	0	9036	6476	2394	0	5720	0													
651158	14914	0	4763	52317	0	52317	0	0	0	0	85462	0	6380		25314	6894		47554	79082	0	0	3656	0	0	12235	29921	5784	1211	42156	3903	9055	1145	400	23837	14503	0	0	12958	0													
651448	0	0	0	0	0	0	0	0	0	0	500	0	0		0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	500	0	0	0	0	500	0	0	500	0	0	0	0	0	0	false							
651541	115748	0	4983	43669	0	71429	0	0	6000	0	193691	0	68199		25329	0		66446	122256	0	3236	286	6000	2000	10992	36933	4514	285	47675	11686	12033	1500	0	27395	25219	12	0	20719	2040													
651859	376068	0	268334	2440726	0	2440726	0	0	1500	0	3395477	0	354299		316411	1648751	42126	2172181	3041178	211	0	14903	1500	1500	180006	599629	18820	8987	779635	116111	442387	4719	0	491031	563217	3571	0	558498	0	0	0	0	0	0	true	203783	505708	790749	534577	333026	39310	
651952	15221	0	1671	56283	0	70922	0	0	0	0	81329	0	15907		9404	38658		69251	65422	0	0	1130	0	0	3832	10414	2237	228	14246	4110	6329	0	300	7307	10739	0	0	10439	0													
652043	58343	0	12310	119652	0	119652	0	0	1000	0	249511	0	32060		58453	54216		107342	217451	0	0	14407	1000	0	26173	68574	14536	1297	68574	9146	17226	0	0	52127	26372	0	0	26372	0													
652070	10449	0	0	6857	0	18362	0	0	0	0	39795	0	0		6905	5857		18362	39795	0	0	669	0	0	5571	10433	428	0	14870	1250	5808	0	0	9527	7057	0	0	6779	0													
652874	36608	0	84425	6594703	0	6594703	0	0	649566	495	4661254	0	220545		168705	3595816	1328	5765461	4432939	744817	7275	0	649566	649566	108994	717492	38669	4154	826486	16645	132715	9625	537	700603	159522	2485978	0	149360	235705	0	0	2995711	0	2346685	false							
652959	3630	7	1029	5027	0	8975	0	0	0	0	10789	0	968		2690	3157		7939	9821	0	0	0	0	0	815	2534	106	221	3349	0	326	0	0	986	326	0	0	326	0													
653134	60946	0	29771	102034	0	173986	0	0	0	0	150552	0	6026		27842	8188		144215	144526	0	0	4631	0	0	17998	33580	1603	110	51578	10311	17027	789	0	25449	28127	0	0	27338	0													
653433	26777	0	9689	35683	0	59122	0	0	0	0	81674	0	27181		17603	29601		49433	54493	0	0	2160	0	0	6937	15162	1977	279	20708	942	0	0	0	6752	942	0	0	512	0													
653611	70934	1	44054	374033	0	374033	0	0	0	0	452371	0	17429		98388	134098		328988	433800	990	1142	8837	0	0	112965	81779	14317	2219	194744	21299	13136	1625	0	112892	36060	59401	0	34435	0													
653778	47247	0	1	14677	0	43450	0	0	5043	0	170319	0	1468		33042	22934		43449	168141	0	710	10918	5043	5043	25322	33963	16004	1494	59285	7776	13645	1581	352	43741	23354	0	0	21421	0													
653947	45334	0	24164	97445	0	177101	0	0	84677	0	242929	0	44888		36075	16750		150957	197805	1980	236	2199	84677	84677	52254	39238	5120	1930	91491	54072	22841	5132	260	62467	82305	71706	0	76913	4750													
654047	7975	0	5321	8381	0	18846	0	0	6000	0	30429	0	727		13135	1370		13525	29702	0	0	828	0	0	5139	6926	188	6077	12065	0	2754	0	0	5195	2754	0	0	2754	0													
654300	71326	0	0	27308	0	47157	0	0	10171	0	184605	0	1542		36315	11676	9115	47157	181818	0	1245	3828	10171	5250	24946	30456	14427	302	55145	10759	16542	4170	0	33816	31471	0	0	27301	3386	0	0	0	0	0	true							
654579	3390	0	0	3438	0	3438	0	0	0	0	17202	0	0		5313	2068		3438	17202	0	0	0	0	0	1525	5376	4182	150	6901	0	0	511	0	5920	511	0	0	0	0													
655530	1887	0	2141	21611	0	31537	0	0	6839	0	25303	0	5235		3556	6947		29396	20068	0	0	533	6839	6590	1659	7789	1709	730	9448	1463	2689	0	429	8331	4581	5345	0	4152	0													
655839	31730	0	57038	184976	0	262378	0	0	1000	0	342766	0	27592		58080	114128		203428	314678	1912	496	5738	1000	1000	53685	88820	1358	726	142505	21099	31220	0	0	86509	52319	45052	0	52319	0													
656032	42605	0	36157	51397	0	110830	0	0	12000	0	148269	0	13909		38722	23032		74423	134360	250	0	754	12000	12000	37424	18776	3778	1193	56199	8467	12219	775	0	22449	21461	0	0	20685	0													
656377	728650	5	1924143	7625152	0	7625152	0	0	1642731	0	13959474	0	114444		3470437	4126812	630589	5659624	13843761	41380	1269	286055	1626940	1550923	2370296	3862283	310500	9477	6232579	988100	1479385	82968	1001	3082120	2551454	929567	15791	2467485	0	0	0	965799	0	867120	true	957012	1023944	3018118	1095826	622003	72011	
656470	225299	0	45209	786069	0	828197	0	0	0	0	1405426	0	43744		166387	563564		781750	1361682	1238	0	32910	0	0	138199	185740	15521	13311	323939	99330	152632	7269	4562	186384	263793	40696	0	251962	0													
656658	26309	0	19813	78398	0	121737	0	0	3103	0	57556	0	14864		2566	15078		101924	42692	0	0	312	3103	0	3623	6054	310	0	9677	4253	1930	0	0	7421	6183	0	0	6183	0													
656779	33641	0	189	5093	0	30774	0	0	0	0	90083	0	683		31287	2644		30585	89400	0	0	1337	0	0	7973	27968	10678	1638	35941	290	2833	1726	692	16970	5541	0	0	3123	0													
657178	11976	0	0	243	0	13844	0	0	8044	0	93657	0	0		19916	11355		13844	93657	0	0	3343	8044	4040	27505	18467	867	30	45972	9904	9549	4005	0	26952	23458	0	0	19453	0													
657271	1915101	0	11236	110836	0	352144	0	0	26039	0	3053738	0	74729		304830	543711	79832	339921	2979009	987	0	29751	26039	0	223752	172432	59194	15523	396184	72310	40849	5660	5206	166071	124025	54799	0	113159	0	0	0	50457	0	50457	true	47333	187016	490669	32566	1589359	323204	
657365	464092	5	28302	750906	0	837626	0	0	88512	0	5934687	0	188399		163972	2971950	25650	806841	5744801	2478	1487	2314	88512	1570	399908	830786	93057	517	1230694	361345	812303	730	0	1160295	1174378	246936	0	1173648	0	0	0	224807	0	224807	true	97165	33604	895324	2076626	273332	190760	
657459	278114	0	24629	90522	0	259532	0	0	30000	0	2227922	0	103436		345551	1012700	40919	234903	2124486	0	0	14615	30000	30000	249552	363058	40027	3026	612610	102879	156596	21970	0	310112	281445	172443	0	259475	0	0	0	156337	0	156337	true	28967	76054	326007	686693	272926	5187	
657758	32142	113	2211	48042	0	62905	0	0	0	0	56960	252	2698		8643	3122		60382	52900	199	1110	0	0	0	5158	10660	726	251	15818	2226	2281	0	395	8152	4902	0	0	4507	0													
657954	18512	0	13942	80872	0	107142	0	0	14441	0	100944	0	9510		21098	22397		91820	91198	1380	236	1727	14441	0	23697	31030	1157	60	54727	1047	3045	0	0	34845	4092	56322	0	4092	0													
658072	21613	0	3384	12152	0	25496	0	0	0	0	58784	0	13491		9931	17718		22112	45293	0	0	635	0	0	5946	9829	1924	517	15775	625	264	348	0	8285	1237	0	0	889	0													
658474	8470	0	0	0	0	6711	0	0	0	0	75109	0	2509		24713	12550		6711	72600	0	0	4495	0	0	4960	21863	15968	1391	26823	671	4101	5135	0	19469	9907	0	0	4772	0													
658924	30306	0	6561	60630	0	73665	0	0	0	0	84324	0	5872		18684	3219		67104	78452	0	0	2099	0	0	12007	24149	2797	706	36156	1420	9275	446	0	20975	11141	0	0	10695	0													
659341	65606	0	140542	87997	0	342061	0	0	0	0	274498	0	38856		80045	16145		201165	235642	354	0	2968	0	0	64604	61951	11320	1054	124954	25807	16994	8013	3004	58884	53818	0	0	42800	0													
659556	23201	0	8405	70016	0	107068	0	0	0	0	152085	0	19038		33925	30858	8393	98663	133047	0	0	4150	0	0	36413	35459	2563	418	71872	10850	12323	0	0	40928	23173	49164	0	23173	0	0	0	38154	0	38154	true							
659640	701	0	34	17430	0	21348	0	0	17304	0	47299	0	201		1837	8612		21314	47098	0	0	0	17304	0	11285	1389	684	923	4430	18313	969	0	4423	12444	23705	2036	0	7372	9236													
659855	6349419	462	1534086	3128532	0	3847414	0	0	0	0	19067012	0	618587		1019102	9986852	224911	2304538	18440999	8328	7426	60809	0	0	598188	1165557	107097	11177	1763745	387094	424486	34716	2428	862916	848724	543450	0	811580	0	0	0	0	0	0	true	232907	445547	6888066	2667365	1886956	4368674	
660066	8506	0	4006	53294	0	61457	0	0	0	0	71268	0	23555		4137	42412		57451	47713	0	0	0	0	0	3691	6787	425	0	10478	5822	2538	1086	0	6766	9446	0	0	8360	0													
660253	9794	0	2104	17895	0	35367	0	0	0	0	76244	0	8192		27210	6825		33263	68052	0	0	1650	0	0	16363	31151	3459	426	47514	4312	3914	0	0	24189	8226	749	0	8226	0													
660271	75498	56	62377	127057	0	223571	0	0	0	0	186670	0	59129		23703	9883		160728	127289	410	252	244	0	0	17193	17558	2914	838	28466	13827	29561	18402	996	14800	62786	0	0	43388	0													
660570	12440	0	26179	127085	0	127085	0	0	12188	0	227959	5250	19790		49640	44377		99420	186505	1486	16414	9207	12188	3693	12058	77459	38987	2825	89517	3502	22039	13969	304	81689	39814	59378	0	25541	11753													
660655	358499	3	133698	1756146	0	1756146	0	0	332178	248	2907990	0	495940		395152	1723697	71564	1620386	2357647	2059	54155	13616	331336	173678	248288	296123	92961	2442	544411	82078	99334	4309	259	244662	185980	413241	842	181412	52330	0	0	481897	0	366897	true	165029	396639	324322	898993	234190	122878	
660879	14468	0	0	19072	0	36132	0	0	0	0	43755	0	0		7055	10532		36132	43755	0	0	1265	0	0	4730	8308	255	65	13038	1381	4016	0	0	6302	5397	0	0	5397	0													
660927	281315	0	28825	39906	0	54152	0	0	0	0	606526	0	50652		59284	125695	13409	25327	555874	0	0	6506	0	0	40581	82124	8520	1202	122705	31112	31272	4446	257	73143	67087	12523	0	62384	0	0	0	3533	0	0	true	0						
661072	38135	0	150	17074	0	45899	0	0	22666	0	100443	0	379		40062	12022	6471	45749	100064	0	0	2513	22666	15666	9576	26553	6502	5417	36129	695	1209	334	0	7986	2238	0	0	1904	0	0	0	0	0	0	false							
661223	17063	0	23253	46560	0	74611	0	0	8812	0	146477	0	25113		25335	983	16941	51247	83316	111	38048	10574	5196	5096	23217	40725	25478	3796	60889	13733	20541	941	0	67881	35215	0	3616	33544	37092	0	0	0	0	0	true							
661308	339219	9	0	104137	0	243246	0	0	611905	0	7589130	0	0		64270	7047085	23248	242401	7587772	836	1358	2955	610726	610726	50397	94386	6892	1917	144783	15583	33651	0	0	89322	49234	2178285	1179	49234	1247	0	0	1975703	0	1975703	true	1006	119397	199642	2706662	339219	0	
661474	7612	0	0	0	0	0	0	0	0	0	62571	0	0		19180	1972		0	62571	0	0	2822	0	0	10250	16528	12550	23	26778	5074	3744	4818	0	20171	13636	0	0	8818	0													
662350	15603	0	8602	10704	0	49616	0	0	717	0	40446	0	5758		7663	8941		41014	34688	0	0	0	0	0	2768	7012	1801	250	9780	944	2410	467	250	4168	4071	0	0	3354	0													
662369	357107	969	132684	1348654	0	1716584	0	0	234950	0	1224556	0	27190		313898	156255	12908	1578785	1197364	4146	2	4131	234950	170000	293942	107618	67773	610	401038	203874	37376	0	0	156045	241250	201920	0	239775	0	0	0	179166	0	179166	false							
662949	3802	0	5148	88140	0	228523	0	0	0	0	142209	0	461		32381	68939		223375	141748	0	0	2271	0	0	17827	31320	3225	148	49146	6607	9764	578	0	20139	16949	0	0	16371	0													
663245	905130	0	1539703	6920046	0	9988911	0	0	1841032	248	10753358	0	1107584		2093541	5320370	240967	8429296	9642301	19912	3225	34379	1841032	1841032	1745141	1435134	118832	4684	3178082	633986	549616	40466	0	1210249	1224068	1852024	0	1183602	0	0	0	2238448	0	1600959	true	1326034	1242218	2229022	3091348	880702	24428	
663638	7733	0	4701	9011	0	24385	0	0	0	0	57191	0	16777		4070	33750		19684	40414	0	0	1109	0	0	3400	5005	380	0	8287	0	5957	965	0	4714	6922	0	0	5957	0													
663656	13913	0	0	27225	0	27225	0	0	0	0	42846	0	0		405	0		27225	15047	0	27799	0	0	0	6520	19329	2577	249	25849	0	258	0	0	28270	258	0	0	258	27799													
663834	277667	0	60964	2083154	13044	2149305	0	0	0	0	4145478	0	0		215892	2060285	43170	2071344	4112793	3953	32685	9139	0	0	208181	463399	60928	18839	666785	273916	703364	78424	475	535455	1056179	218239	0	977280	32685	0	0	190077	0	190077	true	484381	5781	633733	1407123	222441	55226	
663955	36414	0	54301	24405	0	124233	0	0	44127	0	299101	0	50060		28751	142889		69932	248049	0	992	2076	44127	1	17570	34732	3940	42964	52302	3776	16816	0	0	70455	20592	86364	0	20592	992													
664206	1130436	5	50614	266466	0	607329	0	0	82090	248	4044000	0	133232		375585	1788930	120627	553490	3905173	3220	5347	57700	82090	0	407368	246677	91305	2328	654045	254283	117468	4742	462	372093	376955	594176	0	371751	0	0	0	492722	0	492722	true	74782	44156	207880	1241273	1035102	95049	
664653	11579	0	22586	60482	0	114193	0	0	33629	0	250454	0	64040		2943	183227		91606	183839	1	2575	144	33629	33629	13902	15270	1329	205	29172	7053	5267	12106	518	27762	24944	107741	0	12320	0													
664756	2616196	0	261137	1941542	0	2874908	0	0	0	0	25286585	0	2181318		794021	18193109	282823	2605941	23095165	7830	10102	105840	0	0	1271552	1039991	206631	58328	2311543	983170	825157	78149	14302	1782482	1900778	600109	0	1808327	0	0	0	504098	310711	814809	true	655156	55865	6099814	10123095	2424106	192090	
665146	34193	0	13356	84059	0	87337	0	0	0	0	187396	0	11155		39675	66586	8945	73981	175762	0	479	2912	0	0	13635	51848	4912	616	65483	3414	10756	1143	294	31336	15607	5825	0	14170	0													
665258	8665	0	6118	26460	0	35395	0	0	2000	0	53931	0	3005		21200	17813		29277	50926	0	0	353	0	0	7161	12723	1316	0	353	2183	4070	0	0	0	6253	0	2000	6253	0													
665865	79565	0	18738	211430	0	243511	0	0	0	0	604403	0	34018		108759	106338		224773	569707	0	678	15673	0	0	117499	166076	7797	665	283575	54482	70572	1409	0	183278	126463	29961	0	125054	0													
666059	77821	0	0	78058	0	78058	0	0	365550	0	937100	0	1194		90398	143256		78058	935906	0	0	9183	365550	235554	156197	295454	139208	4	451651	37935	83667	3558	0	500466	125160	1767	0	121602	0													
666358	4943	0	269	29376	0	29571	0	0	0	0	20148	0	0		2112	7647		29302	20148	0	0	0	0	0	2603	3028	274	11	5631	743	900	0	0	3803	1643	0	0	1643	0													
666554	62613	0	13725	205950	0	205950	0	0	0	0	193075	0	17003		36704	61643		192225	176072	0	0	1225	0	0	18750	34661	1738	370	53411	2290	10011	1000	0	18814	13301	0	0	12301	0													
666844	17768	0	13956	29076	0	58574	0	0	0	0	92761	0	20841		20272	19246		44601	71920	17	0	5772	0	0	6535	25698	7557	57	32233	6262	8887	751	0	19575	15900	0	0	15149	0													
666974	59334	0	509	8348	0	57320	0	0	0	0	185291	270	1413		52462	14168		56811	183608	0	0	23592	0	0	19777	58067	10736	4483	77844	4995	12060	1405	266	40601	18726	0	0	17055	0													
667029	62764	3	128021	54265	0	225224	0	0	0	0	162312	0	23800		15090	57065		97200	138512	0	0	1465	0	0	9166	27583	2238	970	36749	876	1381	0	269	24867	2526	16123	0	2257	0													
667346	21276	0	3870	35010	0	47746	0	0	0	0	63601	0	8710		14012	12902		43876	54891	0	0	2322	0	0	8957	12828	2422	0	20361	1602	3053	561	0	10195	5216	0	0	4655	0													
667524	24798	0	24562	64382	0	102601	0	0	0	0	88686	0	1291		23279	13885	10449	78039	87395	0	0	4759	0	0	8709	23210	7864	1244	31856	2682	5423	872	0	17748	8977	0	0	8105	0	0	0	0	0	0	true							
667551	10387	0	10128	27283	0	47447	0	0	0	0	55931	0	7810		11361	12235		37319	48121	0	0	567	0	0	7624	14574	1277	982	22198	2659	4639	1163	391	13096	8852	0	0	7298	0													
667757	316606	25	53010	917860	0	917860	0	0	0	0	7508364	0	745426		168843	6377074	128427	861748	6759727	3077	3211	40808	0	0	163183	259413	20356	5342	422564	142982	215037	6148	2223	279451	366390	1065860	0	358019	0	10095	1057557	0	0	1067652	true	124345	34670	1652801	4019551	210766	101846	
668053	1669	0	37	14092	0	15758	0	0	0	0	33409	0	1946		3523	17155		15721	31463	0	0	720	0	0	3166	6067	175	53	9233	1804	3320	0	0	5938	5124	0	0	5124	25													
668147	20431	1	846	29046	0	91861	0	0	0	0	139809	0	15676		31969	36379		91014	124133	0	0	1898	0	0	21151	33931	4508	445	55082	9027	11433	2503	0	28066	22963	0	0	20460	0													
669555	51965	0	56070	122081	0	304074	0	0	73455	0	717157	0	97856		180956	222516		248004	616815	0	2486	5747	71963	49599	99568	205495	8422	597	305026	40005	62827	25762	0	133126	128594	45037	0	102832	1742													
670430	29699	0	5240	71424	0	82605	0	0	0	0	128337	0	11247		22253	12617		77365	117090	0	0	3906	0	0	17676	27731	5969	260	45407	8043	24003	2339	0	29383	34385	4009	0	32046	0													
670467	309030	1	24256	876204	0	876204	0	0	10000	0	957451	0	81528		37093	433832		851947	875923	0	0	4885	0	0	27359	46761	6866	1350	74120	36182	36452	15222	44397	45243	132253	0	0	72634	0													
670560	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false							
670654	11469	0	252	18886	0	21177	0	0	0	0	52059	0	3113		7379	10998		20925	48946	0	0	0	0	0	6908	7908	500	17	14816	5748	8513	0	0	7953	14261	0	0	14260	0													
670748	22563	1	6525	16355	0	37038	0	0	0	0	56361	0	15190		9163	12625		30512	41171	0	0	0	0	0	5354	9985	332	197	8829	2069	3235	0	0	6705	5304	0	0	5304	3013													
670878	71282	0	3867	50179	0	94252	0	0	10472	0	310968	0	4862		81998	9140		90385	295634	0	10472	16617	10472	10472	44207	117496	12314	648	144283	14677	33242	7961	0	92668	55880	0	0	45117	10232													
671053	7069	13	1357	14804	0	21509	0	0	0	0	60617	0	15825		7683	11543		20139	42053	0	2739	967	0	0	5178	16112	1309	11	21290	6189	12905	300	0	14928	19394	0	0	19093	2739													
671147	0	3	6649	87617	0	148979	0	0	28157	0	532874	0	80786		137988	192252		142327	437144	0	14944	6548	28157	19890	80799	131590	24760	6893	212388	40064	50511	4016	1989	106054	96580	0	0	90575	14944													
671334	73032	0	148547	733909	0	895065	0	0	4808	0	1323221	0	78628		142175	727015	47125	745527	1244271	991	322	14723	4808	4808	154408	151762	4189	1071	306170	141039	69585	1121	0	169255	211745	24785	0	210624	66274	0	0	20745	0	20745	true	114690	71776	515484	162402	71466	1566	
