"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1545	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDJ451	RCFDJ454	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCFDPV05	RCFDPV06	RCFDPV07	RCFDPV08	RCFDPV09	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RCONLE75	RCONLG24	RCONLG25	RCONPR04	RCONPR05	RCONPR06	RCONPV05	RCONPV06	RCONPV07	RCONPV08	RCONPV09	RIADG377	
18050																																																																				0	87337	9723		36551			33756	4471		3256	644989	0	0	0	159173	3439		83262	15022	49219	65758	6875	17442	3621	107988	143215	131359	33757	37359	31306				0	0			9457	82149	71182	129418							285													0	626336				0		0	143		5510													9424			CONF	CONF									0	
18827																																																																				0	8066	330103		1326			175173	45799		58413	2185632	0	0	2900	553878	16925		147791	9778	20262	51115	49667	154906	265558	595415	252673	282138	302836	132635	40247				0	1857			13351	143059	144381	453993							1190														858541				25731		298	3442		1108													234460			CONF	CONF										
18836																																																																				0	13470	0		451			5958	10846		758	169880	0	0	0	68575	1557		8301	3388	5655	14228	14059	6921	23857	14037	9790	19413	28085	12013	16429				0	300			12271	14687	14790	12421							0													0	169880				0		0	0		2232													11564			CONF	CONF									0	
18854																																																																				0	48838	24717	0	27499	575530	0	575530	3760		0	1536110	3049	0	0	120825	2032	78666	583491	69962	11258	32646	6110	850	0	1208175	86513	87718	29653	957	0	0	0	0	0	0	0		56396	137604	126670	406200	0	0				0	0													0	516062				7649	0	0	0	0	3895	0	1323	0	0	2681	3645	0	0	0	0	0	0	5193	3645	0	CONF	CONF									0	
19356																																																																				0	494	1291		1454			22383	2088		0	121313	0	0	0	34402	2419		31730	7557	4183	8536	8722	3856	1467	17493	20472	35928	6471	2615	2886				0	0			2450	10890	15029	22633							6														21662				80		0	174		3215													2391			CONF	CONF										
19936																																																																				0	37161	20308		20503			33609	3118		0	251703	0	0	0	36812	344		54089	3758	1370	8029	13648	9930	0	50374	11036	56178	66529	28948	1137				0	225			1071	2961	37494	49890							0														39279				61		0	2810		2278													3119			CONF	CONF										
19972																																																																				0	45	0		0			31	0		0	57484	0	0	0	49667	4384		0	11	55	254	558	5823	41701	0	2	64	111	1582	6058				0	0			3357	0	0	0							0														0				0		0	0		0													0			CONF	CONF										
20053																																																																				0	26474	1956		5482			13414	9651		821	199508	0	0	0	46813	1075		35788	2209	3150	20158	12301	2401	6247	21660	18101	81999	22750	5517	516				45	15			5722	1629	82673	830							0													0	11403				0		0	347		1585													976			CONF	CONF									0	
20633																																																																				0	4265	26032		0			5367	3668		85	259453	851	0	0	82326	844		16148	2258	6966	27288	13123	8067	24624	20132	10118	29238	32279	6729	79306				0	0			1248	6239	17278	110549							0														250329				2905		0	447		36													1920			CONF	CONF										
20857																																																																				0	123384	12303		141113			36554	7569		11478	444704	0	0	395	36246	4070		165718	1207	1703	5793	20495	6854	154	64273	108387	74696	109223	47375	4494				0	69			6110	17623	31018	13619							0													0	88760				0		0	63		1603													1882			CONF	CONF									0	
21256																																																																				0	0	0		380			1545	0		0	5797	0	1111	0	2021	0		315	0	223	250	1494	54	0	55	39	410	1191	1966	0				0	0			0	0	82	261							0														0				0		0	0		139													258			CONF	CONF										
21359																																																																				0	6579	0		9975			9550	0		0	44954	0	0	0	10251	375		10989	315	798	2407	5204	1526	0	3485	7615	6678	13039	3623	262				0	0			197	0	1608	1741							0														0				0		0	49		2527													2102			CONF	CONF										
21658																																																																				0	62638	0		16413			7844	2480		2289	188966	0	0	0	46803	2647	6338	58396	3077	3106	12396	23056	4030	960	12543	40805	58411	24477	4946	465				46	44			1649	1593	89	38703						0	0														83171				98		0	20	0	3183	98	0	0	0	0			0	0	0	0	0	2525	0	0	CONF	CONF										
22048																																																																				0	9237	9186		6907			57910	2823		17	262207	0	0	0	65044	4888		65480	7047	7725	29563	18270	1511	177	30238	34171	76495	44004	8836	0				0	127			5662	20078	47921	16182							0													1312	158605				268		0	0		9551													6674			CONF	CONF									12	
22543																																																																				0	3712	6841		3434			23206	50049		0	295258	0	519	0	65036	5394		50183	2308	13387	30940	15203	379	2411	78066	14730	54665	51944	25453	5299				0	20			13331	10131	73295	38767							0														62757				0		0	9		369													1145			CONF	CONF										
22552																																																																				0	46552	4160		28245			14386	0		0	128386	0	0	0	12375	995		42408	485	1795	2644	5317	2134	0	22630	18425	26272	36037	8689	3908				0	0			0	2764	90	14194							0														27006				171		0	4		2619													2002			CONF	CONF										
22730																																																																				0	603	23466		19			12019	1563		0	138495	0	11048	0	18066	761		2044	1928	2866	3168	243	4647	5173	14689	5309	25389	22565	43464	8919				0	0			346	58	13070	25521							0														83454				0		0	66		784													31105			CONF	CONF										
23456																																																																				0	21305	4300		17958			20877	15798		155	300675	24	0	0	88218	14073		69369	1789	8824	32047	35022	9588	948	37473	46984	59555	57123	8715	952				1277	29			18387	17411	40140	22164							0														50796				0		0	76		5188													13343			CONF	CONF										
23504																																																																				0	0	3509794	0	0	965428	0	965428	33414		23853	10725674	-405	0	192789	997409	0	870988	1518239	30092	80864	182632	318690	305332	78812	3624709	904456	2793544	1368688	934779	30617	0	0	0	0	388	0		0	139145	1590950	2975264	0	0				989	0														3548950				82830	46365	442366	46365	0	0	0	0	46381	268	13251	21941	0	0	0	0	0	0	893	21941	7322	CONF	CONF				142933	248834	50599	0	0		
23643																																																																				0	12454	4519		1694			64074	325		100	238965	0	0	0	49399	2084		66557	2131	6166	18567	17668	2294	0	17940	40320	69348	40710	14495	858				0	14			5473	14284	33158	23312							2901														71642				2881		0	115		4843													23117			CONF	CONF										
23755																																																																				0	790	7708		16			20845	16272		5530	213212	0	0	0	50872	939		6813	257	3130	2931	2622	11559	29983	23597	17844	23123	41811	55129	766				0	104			2938	8456	66655	22827							98														161199				986		0	2506		1630													5124			CONF	CONF										
24378																																																																				0	0	87		0			3883	1858		0	57069	0	0	0	38909	137		4846	478	626	252	435	8045	28867	3690	52	1715	3587	7830	1286				0	3			954	1274	1099	1759							0														37683				166		0	5		1362													5739			CONF	CONF										
24659																																																																				0	9696	3520		8096			9145	0		0	54520	0	0	0	11202	607		12749	497	917	3174	4491	737	1271	12994	1977	9723	10414	7548	10				17	0			0	0	3356	4927							0													0	0				0		0	2		2253													1699			CONF	CONF									0	
24949																																																																				0	187	21801		55			8673	7068		8005	283859	0	0	0	40182	6304		33939	1254	5331	24682	7144	1319	388	33337	35017	102690	63232	9401	0				195	29			1717	10953	44629	130614							64														83746				0		0	42		1283													2122			CONF	CONF										
25357																																																																				0	62672	9114		44716			12540	5465		4900	455484	0	11	0	94185	0		112204	14739	20746	42676	6280	6924	1024	132501	58044	91967	24345	23099	8160				0	0			13934	47554	65269	84651							645													0	96186				0		0	777		4864													4832			CONF	CONF									0	
25647																																																																				0	19	33152	0	0	27422	0	27422	7575		0	279903	0	0	0	53304	2124	1179	90795	7671	9651	25018	9998	0	0	56978	31344	86343	34637	6727	0	0	0	0	0	2551	0		2656	18222	40679	88894	0	0				0	0													0	225703				0	55	0	55	0	82	0	0	0	0	0	0	0	0	0	0	0	0	3168	0	0	CONF	CONF									0	
26765																																																																				0	41353	181846		346			1061523	24312		458	3772311	0	0	113785	522463	2462		2009502	30079	36650	47881	80377	165639	161435	1712743	413162	633066	273560	176862	13068				0	0			42282	415198	460044	929882							0													0	3627331				68630		51774	24883		588													12897			CONF	CONF									0	
27070																																																																				0	6964	92331		1628			40380	9936		6175	719345	-5	0	0	259803	8673		67537	4467	8271	32831	42722	142599	28500	119784	40089	98659	159601	37082	3560				0	0			818	47606	81428	150023							94														179414				706		0	71		692													12812			CONF	CONF										
27614																																																																				0	834	10838		0			4350	22494		28693	277176	0	9564	3763	143325	9579		4591	4634	1438	6581	9347	72676	48273	31611	4081	23670	33867	29371	11123				0	730			1219	1531	28972	12249							155														0				351		0	141		1722													935			CONF	CONF										
27847																																																																				0	230679	33086		11851			47985	2418		5788	717924	0	383	0	158833	6067		136684	5024	22179	55182	41725	13634	19526	48700	60781	157226	191362	73265	25671				0	0			9033	50795	122797	24206							104														311233				4148		0	322		3985													9696			CONF	CONF										
28013																																																																				0	0	2440504	0	0	166869	0	166869	101953		0	3900346	0	0	0	194344	64819	69366	94398	2953	16957	29961	29015	22902	92556	277219	476927	1333696	1348633	213045	41214	0	0	0	0	0	0		3905	30459	396142	500146	0	0				0	0													0	2041022				1936	0	0	0	0	0	0	0	0	1730	0	206	0	0	0	0	0	0	1205	206	429	CONF	CONF									0	
28152																																																																				0	27553	11166		15433			17486	1400		1552	154785	0	0	0	45940	5113	3246	25503	2202	1093	11620	9977	20375	586	17159	15360	30311	27363	15027	1545				0	108			1370	192	13430	4727						0	0														43782				0		0	9	0	5371	0	0	0	0	0			0	0	0	0	0	3935	0	0	CONF	CONF										
28675																																																																				0	26170	2908		7012			10531	7915		2512	167320	0	0	0	67582	5732	0	29299	1688	7063	16107	33751	8694	278	7186	16041	25092	37259	10175	3338				0	2			3483	10687	14048	5619						0	0														75178				8		0	25	0	1104	0	8	0	0	0			0	0		0	0	1990	0	0	CONF	CONF										
28732																																																																				0	1477	307		527			8442	6374		0	114094	0	0	0	41540	643		50461	2555	10650	9755	12432	5902	0	13769	23487	17279	14826	890	2272				0	27			14428	5796	11029	17454							0													0	41540				0		0	88		3010													2952			CONF	CONF									0	
29476																																																																				0	44700	223		29672			9368	0		0	131668	0	0	0	12864	476		73205	1817	2864	3545	3838	801	0	14258	54266	18814	18462	6499	4820				0	0			2133	15315	9960	5613							0													0	47619				0		0	0		601													743			CONF	CONF									0	
29636																																																																				0	17302	37330		546			72766	21516		10291	831202	0	0	0	119843	2713		185207	14944	11320	27098	34838	7999	22595	348085	77080	158811	101904	20113	1291				4074	0			24589	84269	118233	298383							0													0	350239				1869		0	3689		3109													12549			CONF	CONF									0	
29878																																																																				0	0	424106		0			0	3327		0	1953115	0	0	0	884027	1207		87199	195	1107	5758	8460	156537	696514	62288	75410	261553	226083	429788	497				0	0			7944	26628	2749	603100							6112														698687				21193		0	0		0													27			CONF	CONF										
30052																																																																				0	365	0		0			2100	0		0	36104	0	0	0	4275	784		7786	92	489	1625	1853	0	218	15225	7243	3416	4751	1192	0				0	0			2518	6611	11762	7081							0													0	36072				0		0	6		51													551			CONF	CONF									0	
31134																																																																				0	5702	0		8239			16277	367		0	146172	0	0	0	70827	3582	62449	29606	1966	3273	16442	32535	5180	11430	3368	21851	15196	22925	10868	994				377	2			2430	2252	9823	1547						0	0														52812				0		0	152	0	11632	0	0	0	0	0			0	0	0	0	0	12963	0	0	CONF	CONF										
31255																																																																				0	883	7357	0	0	155131	0	155131	12910		23325	967707	1922	0	3051	230493	43285	216389	199129	6724	28689	32529	72984	81842	7675	409155	55974	103127	82395	71367	16532	0	0	0	0	0	0		42097	79625	116265	179784	0	0				0	0													0	867830				0	39	52901	39	0	8	0	0	0	0	0	0	0	0	0	0	0	0	25526	0	0	CONF	CONF									0	
31657																																																																				0	10750	0		4197			9276	118		218	68979	0	0	0	27103	695		9737	146	367	5858	12179	1296	7257	2303	6949	7447	15531	4240	5406				0	0			1353	4133	4599	1300							0														0				0		0	25		2298													2914			CONF	CONF										
31826																																																																				0	6551	27284	0	2373	24139	0	24139	8441		15798	379626	0	0	0	146706	725	4392	67255	9358	4052	16435	24472	36285	56103	54435	14291	63826	59601	36387	3477	0	0	0	0	22	0		7950	19578	69230	31485	0	0				0	0														146706				0	9507	0	9507	0	3639	0	0	0	0	0	0	0	0	0	0	0	0	6198	0	0	CONF	CONF										
31835																																																																				850	10502	0		56960			11342	61		447	96065	0	0	0	9678	25		48903	1333	321	1687	3501	2418	0	10495	38408	9058	8013	17632	784				0	0			64	3	0	1363							0														72661				0		0	0		1757													3013			CONF	CONF										
32234																																																																				0	26463	1496		14971			25463	459		2616	145676	0	0	0	40268	262		29937	3303	7790	13657	11968	3550	0	16102	6932	29907	33002	13479	5988				0	0			733	950	13401	15851							0														43720				0		0	92		617													2034			CONF	CONF										
32766																																																																				0	0	5561		0			57747	3845		0	236715	0	0	0	48087	3897		45132	9598	5735	2131	13827	11900	4896	75950	19127	37866	48214	5921	1550				0	1235			20853	12929	32265	46738							0														90708				0		0	2721		81													756			CONF	CONF										
32971																																																																				0	7868	14825		3270			11475	34463		4543	360915	255	0	0	161989	2428		14055	896	4276	4427	14977	22906	113430	46633	4689	26361	57429	29150	34631				0	0			14091	17064	47599	38628							69													0	174117				396		0	0		1416													1511			CONF	CONF									0	
33147																																																																				0	55809	7631		88929			64987	388		3816	487982	0	0	0	112599	7375		238354	14628	16541	48973	27066	2926	854	93832	113353	93424	39718	11214	16660				0	0			14098	17446	56256	39844							422														442104				1383		0	2301		11521													4982			CONF	CONF										
33259																																																																				0	6376	50679		0			64727	17608		12695	838881	0	0	0	94193	12690		270417	11532	17233	50827	13380	1221	0	190160	163888	218950	162579	8450	0				0	44			36779	91772	202729	245308							0													58174	138569				8625		0	575		498													2208			CONF	CONF									451	
33370																																																																				0	0	1857		0			0	1094		0	21295	0	0	0	15288	136	324	0	0	33	324	0	1115	12824	216	172	24	68	2173	2978				0	0			906	286	0	1699						0	0													0	15424				0		0	29	0	0	0	0	0	0	0			0	0		0	0	0	0	0	CONF	CONF									0	
33839																																																																				0	1971	0		4202			3876	0		290	20327	0	0	0	4891	372		5202	260	630	1174	1631	1196	0	2931	1510	3663	4529	2803	0				0	0			293	0	1502	0							0														0				0		0	0		1512													1418			CONF	CONF										
33857																																																																				0	167844	73596	0	68904	164745	0	164745	51409		170	1290769	0	759	0	247603	23718	34712	433866	34350	41433	89214	71810	6265	3973	388984	101822	240092	212809	84412	12358	0	0	0	0	1860	0		64752	105263	142487	171060	759	0				0	0													0	647002				0	0	0	0	0	2237	0	0	0	0	0	0	0	0	0	0	0	0	4362	0	0	CONF	CONF									0	
34537																																																																				0	33037	284566	0	8448	1504156	0	1504156	543034		108695	10975015	0	0	0	2237771	84206	1120835	1045495	71408	198542	251863	307340	435571	964773	3408283	395187	1452351	1773127	1428592	227416	0	0	0	0	65914	0		129075	487401	1835605	3340800	0	0				246	3467													0	4180887				6418	127336	73958	127336	0	10717	110	0	0	1935	0	4127	0	0	0	0	0	0	100296	4127	0	CONF	CONF				2873	44928	0	2337	23819	0	
34555																																																																				0	96345	863	0	26347	13052	0	13052	3565		487	205443	0	593	334	20651	345	15365	72723	911	4419	2696	3917	6989	1673	22449	59493	25786	47420	25257	2567	0	0	0	436	0	0		5489	1953	2855	23748	0	593				0	0														52646				250	95	0	95	0	6058	0	0	0	0	0	0	0	250	250	0	0	0	2561	0	0	CONF	CONF										
34742																																																																				0	60719	24943		4156			18437	39671		0	567717	0	0	0	199826	1822		136174	10732	50052	15939	5262	5900	111141	76467	138036	25007	24325	45037	54738				0	594			89718	19029	34812	71046							328													0	559931				0		0	0		1123													1821			CONF	CONF									0	
35057																																																																				0	43260	11751		10465			7014	318		0	198333	3	0	0	73473	192	57963	36071	2271	6288	2499	2227	4625	55563	9756	17756	10536	7369	16835	61713				0	3			2088	1333	23360	23950						0	0														103				0		0	186	0	570	0	0	0	0	0			0	0	0	0	0	373	0	0	CONF	CONF										
