"IDRSSD"	RIAD3210	RIAD3217	RIAD4340	RIAD4356	RIAD4415	RIAD4460	RIAD4470	RIADB507	RIADB508	RIADB509	RIADB510	RIADB511	
739355	93169	84865	9423	0	0	2300	0	0	84865	0	0	1181	
739560	460216	434359	67816	0	0	53746	0	0	434359	0	0	11787	
739832	33761	28388	5516	0	0	2746	0	0	28388	0	0	2603	
740249	32427	24238	3994	0	0	0	0	0	24238	0	0	4195	
741068	24645	23735	910	0	0	0	0	0	23735	0	0	0	
741152	7997	4695	1303	0	0	500	0	0	4695	0	0	2499	
741330	157040	145469	14932	0	8000	17275	0	0	145469	0	0	5914	
741358	4633	4633	685	0	0	685	0	0	4633	0	0	0	
741844	21376	19175	1309	0	0	154	0	0	19175	0	0	1046	
741956	5333	4655	301	0	0	150	0	0	4655	0	9	518	
741974	30085	28994	963	0	0	0	0	0	28994	0	0	128	
742056	26390	22415	3017	0	0	900	0	0	22415	0	0	1858	
742542	14605	12223	2716	0	0	1730	0	0	12223	0	0	1396	
742944	41447	39000	3478	0	0	1179	0	0	39000	0	0	148	
743679	77970	70894	3197	0	0	0	0	0	70894	0	0	3879	
743950	12446	10238	1007	0	0	216	0	0	10238	0	0	1417	
744854	74873	68347	4267	0	0	328	0	0	68347	0	0	2587	
745347	13054	10327	1074	0	0	850	0	0	10327	0	0	2503	
746157	36212	30546	4253	0	0	1000	0	0	30546	0	0	2413	
746755	35808	30305	4156	0	0	2399	0	426	30731	0	0	3320	
746942	22875	21293	1863	0	0	801	0	0	21293	0	0	520	
746979	30919	30376	342	0	0	0	0	0	30376	0	0	201	
747051	12485	11588	1074	0	0	380	0	0	11588	0	0	203	
747257	17320	15747	3524	0	0	2225	0	0	15747	0	0	274	
748254	33440	28110	2717	0	0	1000	0	0	28110	0	0	3613	
748357	53373	41758	4760	0	6760	0	0	0	41758	0	0	95	
748441	21602	18803	473	0	0	0	0	0	18803	0	0	2326	
748964	51962	45847	10113	0	0	7924	0	0	45847	56	0	3870	
749242	4049369	2694511	206880	1196213	0	101764	0	0	2694511	0	0	53529	
749635	90760	76853	7464	0	0	3773	0	0	76853	0	0	10216	
749840	5026	4812	274	0	0	60	0	0	4812	0	0	0	
749943	27770	24655	2403	0	102	796	0	0	24655	0	0	1406	
750051	34869	29090	4174	0	0	1074	0	0	29090	0	0	2679	
750341	47421	41900	6228	0	0	1841	0	0	41900	0	0	1134	
750444	13665	13303	359	0	0	0	0	0	13303	0	0	3	
750846	28822	26124	2393	0	0	0	0	0	26124	0	0	305	
751254	20227	17431	1450	0	0	1100	0	0	17431	0	0	2446	
751656	419018	347960	53384	0	0	18927	0	0	347960	0	0	36601	
751852	50583	50233	17938	0	0	17830	0	0	50233	0	0	242	
752831	42892	36318	6709	0	0	2707	0	0	36318	0	0	2572	
753052	9012	8216	1383	0	0	825	0	0	8216	0	0	238	
753324	217434	146851	9704	0	47500	0	0	0	146851	0	0	13379	
753641	11250	10296	966	0	0	471	0	0	10296	0	0	459	
753856	10008	8887	1121	0	0	0	0	0	8887	0	0	0	
754068	91915	85732	11331	0	0	5216	0	0	85732	0	0	68	
754246	7780	7208	1066	0	0	500	0	0	7208	0	0	6	
754536	16741	13811	3140	0	0	2470	0	1070	14881	0	0	1190	
754826	159362	143239	16255	0	0	4000	0	0	143239	0	0	3868	
754853	123356	106288	15939	0	0	5078	0	0	106288	0	0	6207	
754929	162028	136592	16858	0	500	14000	0	0	136592	0	0	22078	
755252	74897	64611	6400	0	0	0	0	0	64611	0	0	3886	
755421	5932	5776	265	0	0	109	0	0	5776	0	0	0	
755458	39549	36409	4716	0	0	2695	0	0	36409	0	0	1119	
756343	21160	20171	3093	0	0	2104	0	0	20171	0	0	0	
756848	21588	21196	6554	0	0	6750	0	0	21196	0	0	588	
757377	202834	192384	2545	0	0	0	0	0	192384	0	0	7905	
757452	30947	27016	3455	0	0	1545	0	0	27016	0	0	2021	
757779	25497	23381	1685	0	0	0	0	0	23381	0	0	431	
758703	703531	626328	66951	0	0	0	0	0	626328	0	0	10252	
758842	12331	10241	1457	0	0	1068	0	0	10241	0	0	1701	
758851	160351	112737	10339	0	37220	1600	0	0	112737	600	0	1055	
759045	128040	114203	14208	0	0	5305	0	0	114203	0	0	4934	
759625	93518	82510	10802	0	0	1768	478	0	82510	321	0	2131	
760210	19183	17521	1468	0	0	751	0	0	17521	0	0	945	
760331	33060	21872	20028	0	0	15550	0	0	21872	0	0	6710	
760340	14631	12996	1570	0	0	100	0	0	12996	0	0	165	
760434	18955	18019	2209	0	0	1133	0	-546	17473	0	0	406	
760649	18627	17229	3308	0	0	2210	0	0	17229	0	0	300	
760854	83349	61412	11389	0	0	5401	0	0	61412	0	0	15949	
760939	7917	6844	898	0	0	170	18	0	6844	0	0	363	
760957	6629	5449	154	0	0	115	0	0	5449	0	0	1141	
761244	45413	36981	6699	0	0	300	0	0	36981	0	0	2033	
761459	45439	27839	4468	11845	0	1500	0	0	27839	0	0	2787	
761543	58143	50713	5667	0	0	900	0	0	50713	0	0	2663	
761806	9774130	9377808	1027166	0	0	900007	0	0	9377808	63627	0	205536	
761833	17036	11008	4501	0	828	0	0	0	11008	0	0	699	
761851	47617	40093	6177	0	1000	1257	0	0	40093	0	0	1604	
761954	25555	18454	5398	0	2950	2850	0	0	18454	0	0	1603	
762045	24184	22307	3315	0	0	1438	0	0	22307	0	0	0	
762447	935216	875724	87787	0	0	69375	0	0	875724	0	0	41080	
762474	323504	302848	32281	0	0	15250	0	0	302848	0	0	3625	
762773	56767	55587	1180	0	0	0	0	0	55587	0	0	0	
763211	19654	14974	920	0	0	800	0	0	14974	0	0	4560	
763677	144343	128834	11072	0	-6100	0	0	0	128834	0	0	10537	
763930	67913	55519	11650	0	34	2500	0	0	55519	0	0	3210	
764030	4070169	3790103	437635	0	0	196000	0	0	3790103	0	0	38431	
764058	57425	54963	103	0	0	3000	0	0	54963	0	0	5359	
764067	14151	10469	2569	0	0	1331	0	0	10469	0	0	2444	
764142	14488	11188	1669	0	0	748	0	0	11188	0	0	2379	
764151	6387	5928	715	0	0	440	0	0	5928	0	0	184	
764816	25041	22335	4010	0	0	1638	0	0	22335	0	0	334	
765318	23266	20956	3700	0	0	1805	0	0	20956	0	0	415	
765354	15658	12767	909	0	0	300	0	0	12767	0	0	2282	
765505	152220	137100	9566	0	0	0	0	0	137100	0	0	5554	
765662	25474	20250	4268	0	0	2914	0	0	20250	0	-709	4579	
765877	19231	17497	1193	0	0	0	0	0	17497	0	0	541	
766052	22188	20466	2948	0	0	1610	0	0	20466	0	0	384	
766164	1038101	987464	33308	0	25951	10000	0	0	987464	0	0	1378	
767152	7290	6749	476	0	0	312	0	0	6749	0	0	377	
767246	1493	1927	-434	0	0	0	0	0	1927	0	0	0	
767255	21942	18296	4930	0	300	3920	0	0	18296	0	0	2336	
767554	10251	9316	-1790	0	0	0	0	0	9316	0	0	2725	
767572	5791	5637	99	0	0	0	0	-12	5625	0	0	67	
767611	18729	15803	1325	0	0	408	0	0	15803	0	0	2009	
767732	74986	67340	6497	0	0	2100	0	0	67340	0	0	3249	
767974	239268	209137	20806	0	10000	2500	0	0	209137	1393	0	432	
768458	25477	18453	6453	0	0	4165	0	0	18453	0	0	4736	
768476	3305	4413	-1108	0	0	0	0	0	4413	0	0	0	
768953	3764	391	2586	0	0	0	0	0	391	0	0	787	
769334	10636	9284	1166	0	0	959	0	0	9284	0	0	1145	
770451	12759	11529	2209	0	0	1479	0	0	11529	0	0	500	
770545	5804	3851	210	1793	0	50	0	0	3851	0	0	0	
770639	32879	31224	3784	0	0	4000	0	0	31224	0	0	1871	
770657	143526	104815	33141	0	323	16947	0	0	104815	0	0	22194	
770853	64932	54232	9332	0	0	0	0	0	54232	0	0	1368	
771047	4556	3940	273	0	0	100	0	-177	3763	0	0	620	
771140	134099	113508	10609	0	0	4800	0	0	113508	4298	0	10484	
771458	197259	143661	50879	0	0	25435	0	0	143661	0	0	28154	
771609	258869	252262	13372	0	0	17000	0	0	252262	0	0	10235	
771748	21858	17023	3083	0	0	1047	0	0	17023	0	0	2799	
771878	44507	42011	887	0	0	0	0	0	42011	0	0	1609	
772008	237372	211360	15922	0	0	2000	0	0	211360	0	0	12090	
772446	113570	106435	7079	0	0	0	0	0	106435	0	0	56	
772754	12271	10574	1345	0	0	400	0	0	10574	0	0	752	
773032	24335	20692	5340	0	0	3111	0	0	20692	0	0	1414	
773171	20936	20455	905	0	0	535	0	0	20455	0	0	111	
773247	610247	801077	-114457	0	0	98000	0	0	801077	0	0	21627	
773443	44036	35048	2495	0	0	1226	0	0	35048	0	0	7719	
773470	234999	222628	22371	0	0	10000	0	0	222628	0	0	0	
773742	20609	9178	3901	0	0	1089	0	0	9178	0	0	8619	
774132	202875	190711	10426	0	0	3525	0	0	190711	0	0	5263	
774235	15823	12909	1997	0	0	0	0	0	12909	0	0	917	
774253	10072	8911	1244	0	0	690	0	0	8911	0	0	607	
774347	28091	25312	2238	0	0	1259	0	0	25312	0	0	1800	
775054	74717	68222	7938	0	0	3700	0	0	68222	254	0	2003	
775241	6675	5997	476	0	0	198	0	0	5997	0	0	400	
775456	213807	183599	39912	0	0	18500	0	0	183599	0	0	8796	
775773	60606	56028	809	0	0	0	0	0	56028	924	0	2845	
776369	28753	32371	4413	0	0	8316	0	0	32371	0	0	285	
776547	34990	29613	5053	0	0	1200	0	-11	29602	0	0	1535	
777254	7271	6368	734	0	0	337	0	0	6368	0	0	506	
777366	132816	130602	7021	0	0	5600	0	0	130602	0	0	793	
777441	7840	6194	590	0	0	114	0	0	6194	0	0	1170	
777870	44019	38759	2648	0	0	0	0	0	38759	0	0	2612	
778738	173288	169565	24146	0	0	21060	0	0	169565	0	0	637	
779016	118457	53109	4537	61467	0	3929	0	0	53109	0	0	3273	
779351	335617	302868	34690	0	0	9900	0	0	302868	0	0	7959	
779641	12223	11419	1193	0	0	561	0	0	11419	0	0	172	
779650	62892	62166	15226	0	0	14500	0	0	62166	0	0	0	
779968	182567	172326	10372	0	0	3000	0	0	172326	0	0	2869	
780049	18456	14876	3321	0	23	1310	0	0	14876	0	0	1546	
780218	124927	105957	12467	0	0	4000	0	0	105957	493	0	10010	
780263	31855	25711	2411	0	0	979	0	0	25711	0	0	4712	
780722	102303	89327	13023	0	0	2714	0	0	89327	59	0	2608	
780955	38363	36160	4160	0	0	3276	0	0	36160	0	0	1319	
782016	27837	24512	2035	0	0	690	0	0	24512	0	0	1980	
782306	2508972	592063	102410	648444	1178174	45000	0	0	592063	0	0	32881	
782548	11239	10659	393	0	0	507	0	0	10659	0	0	694	
783161	209558	174796	21389	0	0	5000	0	0	174796	0	0	18373	
783246	48083	40166	4695	0	0	1200	0	0	40166	0	0	4422	
783349	3157	3181	-24	0	0	0	0	0	3181	0	0	0	
783648	982190	826645	161815	0	0	36080	0	0	826645	0	0	29810	
783844	151048	132576	15487	0	0	4120	0	-2	132574	0	0	7107	
783910	45199	39020	3717	0	2000	600	0	0	39020	0	0	1062	
784159	131787	119399	16818	0	0	8560	0	0	119399	0	0	4130	
784430	14482	11369	576	0	0	420	0	0	11369	0	0	2957	
785147	93633	77165	13246	0	0	3270	0	0	77165	0	0	6492	
785473	228761	220082	27132	0	252	24500	0	0	220082	0	0	5795	
785857	34484	23080	8034	0	0	2657	0	0	23080	0	0	6027	
785923	278357	259812	24607	0	0	15100	0	0	259812	0	0	9038	
785950	81282	69395	10105	0	0	1238	0	0	69395	0	0	3020	
786210	206380	175889	19107	0	0	10574	0	0	175889	0	0	21958	
786256	13927	9502	11	0	4300	0	0	44	9546	0	0	70	
786555	27844	21235	5480	0	0	2848	0	0	21235	0	0	3977	
786612	794362	611351	74214	99079	0	0	0	0	611351	0	0	9718	
786733	36545	29703	4323	0	0	700	0	0	29703	0	0	3219	
786948	26425	24286	3207	0	0	2100	0	0	24286	0	0	1032	
787459	24663	32322	4104	0	0	11903	0	0	32322	0	0	140	
787842	30880	25287	6924	0	0	6000	0	0	25287	0	0	4669	
788559	52441	48749	2850	0	0	1053	0	-793	47956	0	0	2688	
788652	14239	13070	1218	0	25	475	0	0	13070	0	0	401	
788773	50626	41154	5060	0	0	1250	0	0	41154	0	0	5662	
789051	3746	2708	407	0	0	200	0	0	2708	0	0	831	
790150	6254	5472	561	0	0	145	0	0	5472	0	0	366	
790271	66185	58746	1796	0	0	250	0	0	58746	0	0	5893	
790543	195241	173134	19575	0	0	0	0	0	173134	0	0	2532	
790703	48888	41839	3913	0	0	0	0	0	41839	0	0	3136	
790918	131334	125270	6928	0	0	7041	0	0	125270	0	0	6177	
791072	17797	14140	2660	0	0	2489	0	0	14140	0	0	3486	
791353	19103	14110	3043	0	0	1442	0	0	14110	0	0	3392	
791821	78254	70316	7602	0	0	1960	0	0	70316	0	0	2296	
791942	40508	37439	4918	0	0	2750	0	0	37439	0	0	901	
792453	19275	18046	2250	0	0	1095	0	0	18046	0	0	74	
792640	22589	22033	2806	0	0	2250	0	0	22033	0	0	0	
792659	20501	18668	1188	0	0	3323	0	0	18668	0	0	3968	
794149	20925	16405	6031	0	0	3998	0	0	16405	0	0	2487	
794345	29258	26043	2343	0	0	1805	0	0	26043	0	0	2677	
794475	18619	19075	-512	0	0	0	0	0	19075	0	0	56	
794653	3090	2889	172	0	0	50	0	0	2889	0	0	79	
795249	20208	17647	1295	0	0	0	0	151	17798	0	0	1115	
795548	35495	24380	3985	0	0	50	0	-98	24282	0	0	7278	
795959	12344	11775	306	0	0	458	0	0	11775	0	0	721	
795968	1751664	1540431	207774	0	0	111000	0	0	1540431	15527	0	98932	
796152	41113	32971	8258	0	3000	3960	0	0	32971	0	0	844	
796657	17797	12504	3142	0	0	0	0	0	12504	0	0	2151	
797140	78302	63370	10573	0	0	1895	0	1888	65258	0	0	4366	
797775	269659	270904	-6162	0	0	0	0	0	270904	2034	0	2883	
798512	8141	6958	719	0	0	356	0	0	6958	0	0	820	
799751	29636	26169	4583	0	0	2717	0	0	26169	0	0	1601	
799854	55274	30829	2987	21707	0	674	0	0	30829	0	0	425	
799939	1539	1192	13	0	0	18	0	0	1192	0	0	352	
799948	25396	20697	3012	0	0	1600	0	0	20697	0	0	3287	
800134	26662	21336	2620	0	0	1322	0	0	21336	0	0	4028	
800442	16773	14930	566	0	0	898	0	0	14930	0	0	2175	
800479	6308	6668	-360	0	0	0	0	0	6668	0	0	0	
800853	32729	24712	5496	0	0	4880	0	0	24712	0	0	7401	
801047	48496	42762	3490	0	0	1964	0	0	42762	0	0	4208	
801056	12243	8546	1730	0	0	815	0	0	8546	0	0	2782	
801654	19820	15697	1411	0	0	55	0	0	15697	0	0	2767	
803256	11718	11071	963	0	0	400	0	0	11071	0	0	84	
803265	5684	4806	168	0	0	50	0	18	4824	0	0	742	
803649	67757	60650	10230	0	0	5320	0	0	60650	0	0	2197	
803658	11279	9992	767	0	0	360	0	0	9992	0	0	880	
803957	53191	48792	7559	0	0	4850	0	0	48792	0	0	1690	
804150	8564	7775	570	0	0	0	0	0	7775	0	0	219	
804338	195863	188126	4754	0	6100	3150	0	0	188126	0	0	33	
804374	60229	56799	6188	0	0	4000	0	0	56799	0	0	1242	
804422	15600	14997	908	0	0	305	0	0	14997	0	0	0	
805045	14478	13034	2686	0	0	1675	0	0	13034	0	0	433	
805250	22490	20503	1984	0	0	2400	0	0	20503	0	0	2403	
805335	20812	18225	4514	0	0	2590	0	0	18225	0	0	663	
805755	96050	85976	20185	0	0	12879	0	0	85976	0	0	2768	
805876	30138	27397	942	0	0	0	0	0	27397	0	0	1799	
806846	230735	177910	24027	0	24000	1867	0	0	177910	0	0	6665	
806958	88710	80383	18169	0	0	10945	0	0	80383	0	0	1103	
807348	18970	18104	1489	0	0	900	0	0	18104	9	0	268	
807432	13069	9957	3110	0	0	1894	0	0	9957	0	0	1896	
807656	30402	26015	6324	0	0	3901	0	0	26015	0	0	1964	
807955	211185	246341	-21280	0	0	57224	0	0	246341	3779	0	39569	
808260	652993	584542	96268	0	0	54800	0	0	584542	11130	0	15853	
808345	10383	8048	1696	0	0	0	0	0	8048	0	0	639	
808653	32228	27747	4417	0	0	3075	0	0	27747	0	0	3139	
809070	17209	13916	-159	0	0	0	0	0	13916	3452	0	0	
809276	68927	66460	4859	0	-500	1981	0	0	66460	0	0	89	
809379	10836	9150	816	0	0	437	0	0	9150	0	0	1307	
809650	28647	25624	4757	0	0	1900	0	0	25624	0	0	166	
809771	543070	523024	16583	0	0	0	0	-68	522956	0	0	3531	
810544	25027	20501	5098	0	0	2650	0	0	20501	0	0	2078	
811046	716295	612557	81316	0	0	18500	300	0	612557	0	0	41222	
811457	2694	2491	203	0	0	0	0	0	2491	0	0	0	
811541	11127	9184	2225	0	0	1303	0	0	9184	0	0	1021	
811550	13710	12197	1714	0	0	730	0	0	12197	282	0	247	
811747	55665	51570	3798	0	0	968	0	0	51570	0	0	1265	
812436	73103	64177	8017	0	0	3659	0	0	64177	0	0	4568	
812557	121848	109404	18472	0	271	8468	0	0	109404	0	0	2169	
812614	26056	23531	2434	0	0	1900	0	0	23531	0	0	1991	
813572	29464	28288	648	0	0	0	0	0	28288	0	0	528	
813853	62763	37800	5225	17431	0	0	0	0	37800	0	0	2307	
814074	13353	12936	417	0	0	0	0	0	12936	0	0	0	
814355	7426	7031	729	0	0	486	0	0	7031	0	0	152	
814430	2907244	2522119	260861	0	0	0	0	0	2522119	0	0	124264	
814458	23546	20716	8149	0	0	8144	0	0	20716	0	0	2825	
814476	19731	17314	648	0	0	0	0	1	17315	0	0	1768	
814551	34257	27540	5658	0	0	2250	0	0	27540	0	0	3309	
814711	24020	16279	7746	0	0	1500	0	0	16279	0	0	1495	
815053	30476	27653	4062	0	0	1336	0	0	27653	0	0	97	
815147	40101	37276	4975	0	0	2150	0	0	37276	0	0	0	
815156	109715	86975	22307	0	0	11603	0	0	86975	0	0	12036	
815277	67443	70924	2018	0	0	5500	0	0	70924	0	0	1	
815754	47126	46043	1804	0	0	1764	0	0	46043	0	0	1043	
815772	28125	25701	1820	0	0	0	0	0	25701	0	0	604	
816256	14069	12766	1154	0	0	400	0	0	12766	0	0	549	
816304	26271	24285	1060	0	0	0	0	0	24285	0	0	926	
816603	557843	516566	53676	0	0	55287	0	0	516566	3026	0	39862	
816751	3952	3745	568	0	0	400	0	0	3745	0	0	39	
817477	14156	11622	405	0	0	4	0	0	11622	0	0	2133	
817824	59441103	53454728	7234397	0	0	4400000	0	0	53454728	0	0	3151978	
818401	177705	152707	10484	0	8538	0	0	-108	152599	0	0	6084	
818540	12143	11392	565	0	0	333	0	0	11392	0	0	519	
818559	3228	804	151	0	0	0	0	0	804	0	0	2273	
818652	11597	9709	1855	0	0	1587	0	0	9709	0	0	1620	
819154	9792	4970	1942	0	0	1302	0	0	4970	0	0	4182	
819172	15125	13755	925	0	0	0	0	0	13755	0	0	445	
819453	90817	82895	12958	0	0	5189	0	0	82895	0	0	153	
819556	64472	57577	6749	0	0	4891	0	0	57577	0	0	5037	
819855	114759	97625	18561	0	0	8861	0	0	97625	0	0	7434	
820048	104542	89705	9981	0	0	5600	0	0	89705	0	0	10456	
820301	68784	63304	5021	0	0	0	0	0	63304	0	0	459	
820477	10873	10552	-1725	0	0	0	0	0	10552	2000	0	46	
820842	29683	23265	7275	0	0	4618	0	0	23265	0	0	3761	
820879	24542	23883	-531	0	0	0	0	0	23883	0	0	1190	
821036	22035	12011	2167	0	0	1049	0	0	12011	0	0	8906	
821157	19668	17299	2329	0	0	690	0	0	17299	0	0	730	
821559	4200	4124	102	0	0	26	0	0	4124	0	0	0	
821643	6322	5280	765	0	0	350	0	0	5280	0	0	627	
822042	149950	133707	14501	0	0	2961	0	0	133707	0	0	4703	
822051	33853	28992	4121	0	0	2050	0	0	28992	0	0	2790	
822275	41180	40594	586	0	0	0	0	0	40594	0	0	0	
822556	385602	386674	31007	0	0	60000	0	0	386674	84	0	27837	
822631	11540	8478	537	2572	0	0	0	0	8478	0	0	-47	
823133	57509	42003	4791	0	0	1260	0	0	42003	0	0	11975	
823142	5671	2857	1225	0	0	500	0	0	2857	0	0	2089	
823450	26241	14919	7555	0	0	6298	0	0	14919	0	0	10065	
823478	340428	292921	45550	0	0	0	0	0	292921	1948	0	9	
823638	12720	8890	726	0	0	450	0	0	8890	0	0	3554	
823656	27700	17885	3752	0	0	1930	0	0	17885	0	0	7993	
824242	7468	6929	513	0	0	300	0	0	6929	0	0	326	
824653	91130	77219	13040	0	4000	3165	0	0	77219	0	0	36	
824671	74592	68125	4431	0	0	0	0	0	68125	0	0	2036	
824738	7956	6892	992	0	0	660	0	0	6892	0	0	732	
825146	531313	419286	83702	0	0	51000	0	0	419286	0	0	79325	
825454	23659	22617	6009	0	0	4967	0	0	22617	0	0	0	
825548	37674	34010	5115	0	-66	2882	0	0	34010	0	0	1497	
825753	31078	28825	178	0	0	2000	0	0	28825	0	0	4075	
825847	41418	40071	4957	0	0	3657	0	0	40071	0	0	47	
825940	11501	9038	1301	0	550	0	0	-28	9010	0	0	640	
826451	9407	8189	601	0	0	265	0	0	8189	0	0	882	
826648	25489	22512	3261	0	0	1446	0	0	22512	0	0	1162	
826956	683175	592936	69683	0	2232	0	0	0	592936	0	0	18324	
827355	16475	13921	978	0	0	0	0	0	13921	0	0	1576	
827458	39764	32056	7258	0	470	4513	0	0	32056	0	0	4493	
827560	77674	73567	3521	0	0	750	0	-122	73445	0	0	1458	
828110	28106	21829	4250	0	0	890	0	0	21829	0	0	2917	
828174	32702	31466	1185	0	0	0	0	0	31466	0	0	51	
828473	53298	51427	885	0	0	0	0	0	51427	0	0	986	
828651	181332	147313	23866	0	0	14000	0	0	147313	0	0	24153	
829041	45989	40511	3553	0	0	1300	0	0	40511	0	0	3225	
829050	40318	36105	6208	0	0	4656	0	537	36642	0	0	2124	
830113	33583	29353	4344	0	0	810	0	0	29353	0	0	696	
830252	12466	9955	519	0	0	390	0	0	9955	0	0	2382	
830355	63816	56860	8872	0	0	6506	0	0	56860	0	0	4590	
830542	199311	176730	18997	0	0	6000	0	0	176730	0	0	9584	
830645	31909	15895	2136	14937	0	1575	0	0	15895	0	0	516	
830748	47022	36494	9186	0	0	6613	0	0	36494	0	0	7955	
831008	143122	117772	6357	14562	-573	0	0	0	117772	250	0	4754	
831576	59811	54897	6828	0	0	2562	0	0	54897	0	0	648	
831642	88663	81395	8004	0	0	900	0	0	81395	0	0	164	
831875	18027	18176	217	0	0	453	0	0	18176	0	0	87	
831941	24678	20224	5469	0	0	3180	0	0	20224	0	0	2165	
832528	18516	17161	1392	0	0	916	0	0	17161	0	0	879	
832546	74790	60377	6861	0	5000	1294	0	0	60377	0	0	3846	
833404	134981	122050	5704	0	0	1200	0	0	122050	0	0	8427	
833749	60441	56003	24673	0	0	22967	0	0	56003	0	0	2732	
833851	4417	4167	329	0	0	133	0	0	4167	0	0	54	
834175	17757	17238	519	0	0	0	0	0	17238	0	0	0	
835079	14970	14125	828	0	-12	0	0	0	14125	0	0	29	
835257	49919	45844	4389	0	0	500	0	0	45844	0	0	186	
835378	7113	5848	539	0	0	0	0	0	5848	0	0	726	
835444	21769	14447	3649	0	0	2160	0	0	14447	0	0	5833	
835613	10810	10807	1219	0	0	1216	0	0	10807	0	0	0	
835659	7671	7225	810	0	0	680	0	0	7225	0	0	316	
835743	77361	77590	2303	0	1285	4805	0	0	77590	0	0	988	
835770	53919	49315	500	0	0	0	0	0	49315	0	0	4104	
836656	2328	1923	292	0	150	38	0	0	1923	0	0	1	
836843	702818	660512	69631	0	0	56000	0	0	660512	0	0	28675	
837046	32388	28097	2364	0	0	0	0	0	28097	0	0	1927	
837149	37174	34183	4430	0	0	2889	0	0	34183	0	0	1450	
837158	26362	24505	2138	0	0	2145	0	0	24505	0	0	1864	
837354	16111	14252	3126	0	0	2350	0	0	14252	0	0	1083	
837448	25934	22978	2913	0	0	1527	0	0	22978	0	0	1570	
837541	21358	16809	1513	0	0	278	0	0	16809	0	0	3314	
837608	69351	69832	-5334	0	0	0	0	0	69832	0	0	4853	
837653	6608	5774	560	0	0	400	0	0	5774	0	0	674	
837840	19172	16641	458	0	0	336	0	0	16641	0	0	2409	
837952	16280	12640	1291	0	0	800	0	20	12660	0	0	3129	
837970	110585	103866	4235	0	0	0	0	0	103866	0	0	2484	
838155	2620	2054	204	0	0	10	0	0	2054	0	0	372	
839068	102284	86972	11554	0	0	3600	0	0	86972	0	0	7358	
839246	19558	17139	5309	0	0	3838	0	0	17139	0	0	948	
839255	45361	39256	3464	0	0	2883	0	0	39256	0	0	5524	
839572	83021	72172	1594	0	0	1780	0	0	72172	0	0	11035	
839817	4599	3470	817	0	0	654	0	0	3470	0	0	966	
839974	17268	16376	988	0	0	239	0	0	16376	0	0	143	
840019	19527	17639	3300	0	0	1756	0	0	17639	0	0	344	
840251	14250	13033	2628	0	0	1440	0	0	13033	0	0	29	
840354	6555	5727	599	0	0	500	0	0	5727	0	0	729	
840363	171022	144918	26398	0	0	15600	0	0	144918	0	0	15306	
840747	163128	145115	16990	0	0	5500	0	0	145115	0	0	6523	
841472	22512	18843	2287	0	0	700	0	0	18843	0	0	2082	
841753	40463	36591	4405	0	0	2745	0	0	36591	0	0	2212	
841838	93494	62142	3439	0	25616	0	0	0	62142	0	0	2297	
842376	34045	33781	1835	0	0	1610	0	0	33781	0	0	39	
842460	361598	311178	62018	0	0	39225	0	0	311178	-558	0	28185	
842853	4113	3695	581	0	7	170	0	0	3695	0	0	0	
843476	6453	5934	354	0	0	0	0	0	5934	0	0	165	
843953	9272	7227	1137	0	0	228	0	-13	7214	0	0	1149	
844053	171958	147873	22631	0	0	6275	0	0	147873	0	0	7729	
844138	23533	22809	651	0	0	0	0	0	22809	0	0	73	
844455	11903	8987	1248	0	0	903	0	0	8987	0	0	2571	
844567	82288	63475	12294	0	0	8682	0	0	63475	0	0	15201	
845247	132287	124137	26554	0	-3210	16056	0	0	124137	0	0	862	
845573	467973	438812	17865	0	0	0	0	0	438812	0	0	11296	
846132	3833	3381	383	0	0	0	0	0	3381	0	0	69	
846945	21870	19298	2667	0	0	1735	0	0	19298	0	0	1640	
847157	28846	22547	3751	0	0	1586	0	0	22547	0	0	4134	
847979	15794	15257	439	0	0	0	0	0	15257	0	0	98	
848248	45083	29828	6019	0	1110	2720	0	0	29828	0	0	10846	
848453	9154	8574	388	0	0	0	0	0	8574	0	0	192	
849076	29889	28420	1203	0	0	0	0	0	28420	0	0	266	
849348	28489	23152	4134	0	0	3000	0	0	23152	0	0	4203	
849357	32165	31595	8051	0	0	8050	0	0	31595	0	0	569	
849432	28545	24547	2895	0	0	1000	0	0	24547	0	0	2103	
850036	688880	605095	135887	0	0	65000	0	0	605095	0	0	12898	
850054	18019	16328	2610	0	0	1029	0	0	16328	0	0	110	
850456	30104	27101	3752	0	0	780	0	0	27101	0	0	31	
851060	9965	7901	296	0	0	167	0	0	7901	0	0	1935	
851172	29094	28877	-278	0	0	0	0	0	28877	0	0	495	
851239	44585	38462	4456	0	0	470	0	0	38462	0	0	2137	
851631	35036	30190	4119	0	0	3950	0	0	30190	0	0	4677	
852218	335936000	312794000	49644000	0	-18000	35000000	0	0	312794000	0	0	8516000	
852254	29020	25672	3186	0	0	1325	25	0	25672	0	0	1512	
852320	63223000	60832000	5537000	0	0	5910000	0	0	60832000	327000	0	2437000	
852544	387684	357322	22572	0	0	0	0	0	357322	0	0	7790	
852704	116549	96166	15176	0	604	3241	0	0	96166	0	0	7844	
852713	145258	120576	18193	0	0	9685	0	0	120576	0	0	16174	
852973	106345	98359	16617	0	0	9460	0	0	98359	0	0	829	
853251	28082	27316	2004	0	0	3000	112	0	27316	0	0	1874	
853671	81307	74564	5048	0	62	4203	0	0	74564	0	0	5836	
