"IDRSSD"	RCFD0071	RCFD0081	RCFD1773	RCFD2130	RCFD2143	RCFD2145	RCFD2150	RCFD2160	RCFD2170	RCFD2930	RCFD2948	RCFD3000	RCFD3123	RCFD3190	RCFD3200	RCFD3210	RCFD3230	RCFD3300	RCFD3545	RCFD3548	RCFD3632	RCFD3656	RCFD3838	RCFD3839	RCFD5369	RCFD6724	RCFDA130	RCFDB528	RCFDB529	RCFDB530	RCFDB989	RCFDB995	RCFDG105	RCFDJA22	RCFDJJ34	RCFN2200	RCFN6631	RCFN6636	RCON0071	RCON0081	RCON1773	RCON2130	RCON2143	RCON2145	RCON2150	RCON2160	RCON2170	RCON2200	RCON2930	RCON2948	RCON3000	RCON3123	RCON3190	RCON3200	RCON3210	RCON3230	RCON3300	RCON3545	RCON3548	RCON3632	RCON3656	RCON3838	RCON3839	RCON5369	RCON6631	RCON6636	RCON6724	RCON8678	RCONA130	RCONB528	RCONB529	RCONB530	RCONB987	RCONB989	RCONB993	RCONB995	RCONG105	RCONJA22	RCONJJ34	
33147																																							31182	5790	38661	0	0	6323	112	19886	586303	534263	3300	540063	0	5749	2500	0	46240	0	586303	0	0	38304	0	0	13611	0	94322	439941			0	465098	459349	-5675	25000	0	0	0	46240	0	0	
33259																																							113551	2624	143288	1060	0	16185	0	28173	1146708	992941	6482	1035423	0	11930	36000	0	111285	919	1146708	0	0	47097	0	0	66581	0	217843	775098			0	852355	840425	-3312	0	0	0	0	111285	0	1402	
33370																																							4383	379	0	0	0	258	0	588	26685	19154	305	23604	0	154	4145	0	3081	0	26685	0	0	3081	0	0	0	0	298	18856			0	21221	21067	0	0	0	0	0	3081	0	10	
33839																																							10715	802	14912	0	0	227	0	422	46921	41204	187	41613	0	112	222	0	5308	200	46921	0	0	4521	0	0	550	0	6895	34309			0	19955	19843	37	0	0	0	0	5308	0	0	
33857																																							10003	3488	83597	0	15213	10252	17	19739	1431193	1134415	15307	1290857	0	14510	141135	0	140336	200	1431193	0	0	67365	0	0	81050	1150	152812	981603			0	1302244	1287734	-8279	0	0	0	0	140336	0	0	
34537																																							167778	191331	5164567	60157	1232328	216403	4250	684621	20830874	16264595	208574	17794031	104	178803	835000	0	3036739	56793	20830874	0	0	307932	0	0	2749209	16297	3905994	12358601			0	12627984	12449181	-77195	43860	0	0	485862	3036843	13923	586178	
34555																																							7226	4537	139411	0	1150	5476	0	17451	404054	359806	3052	366116	0	3248	3258	0	37938	400	404054	0	0	36356	0	0	1900	0	79372	280434			0	217051	213803	-718	15000	0	0	0	37938	0	0	
34742																																							11245	5515	78985	7204	570	16435	358	20535	742792	657470	6318	676413	0	5998	11000	0	66379	1	742792	0	0	50254	0	0	17526	2497	93069	564401			0	602448	596450	-1402	0	0	1625	0	66379	0	2998	
35057																																							22825	6090	16595	0	1092	6844	815	9397	267251	244371	1103	245474	0	2508	0	0	21777	500	267251	0	0	15266	0	0	6361	1660	61176	183195			0	204362	201854	-350	0	0	0	0	21777	79	0	
35301	126523000	4303000	66710000	995000	8801000	3259000	0	53970000	360681000	27965000	331762000	0	193000	17088000	524000	28919000	30000	360681000	4361000	4762000	16401000	0	0	13303000	92000		0	46871000	46678000	-815000	6812000	841000	28919000	6000	38171000	73910000	2712000	71198000			45688000							206672000					17017000					1206000	2398000						32812000	173860000							0	4450000	0	841000		6000		
35646																																							5495	6294	25607	0	0	234	0	4871	128044	109961	1266	111227	0	727	0	0	16817	250	128044	0	0	15389	0	0	1900	0	24527	85434			0	86270	85543	-722	0	0	0	0	16817	0	0	
35879																																							4521	1252	22289	0	390	2346	0	13763	270520	217878	1677	258400	0	1143	38845	0	12120	1	270520	0	0	12783	0	0	4919	0	7743	210135			-474	190670	189527	-5109	0	0	0	0	12120	0	36432	
36933																																							21721	7058	51863	0	0	8232	222	10492	513050	451813	4042	469855	0	5503	14000	0	43195	675	513050	0	0	33230	0	0	15002	0	42452	409361			0	418116	412613	-5712	349	0	0	0	43195	0	500	
37051																																							11355	739	1912	0	4436	1989	0	2117	148048	116397	427	131824	0	1317	15000	0	16224	100	148048	0	0	4316	0	0	11933	0	6811	109586			0	126790	125473	-125	0	0	0	0	16224	27	0	
37341																																							15	1624	6169	0	0	778	0	2658	81565	68145	560	70705	0	1076	2000	0	10860	148	81565	0	0	10105	0	0	752	0	14672	53473			0	66488	65412	-145	4891	0	0	0	10860	18	0	
37435																																							610494	64147	638786	0	5532	20775	36	27780	2331428	2070938	22170	2093108	0	18401	0	0	238320	1000	2331428	0	0	191909	0	0	60028	1390	740349	1330589			0	929793	911392	-14617	0	0	0	0	238320	0	51096	
37640																																							46409	71424	1653744	0	413804	138953	68	247308	8376930	7048051	63341	7257382	0	77694	102137	0	1119548	6747	8376930	0	0	368676	0	0	908753	7817	1947862	5100189			0	5875097	5797403	-164628	0	0	0	43853	1119548	0	0	
37659																																							200	1707	136	0	0	498	0	2421	54394	46152	866	47018	0	580	0	0	7376	400	54394	0	0	6374	0	0	600	0	13525	32627			0	40911	40331	2	3903	0	0	0	7376	0	5198	
37949																																							11668	1756	137563	0	443	657	0	11017	268215	221147	533	241055	0	1954	3000	0	27160	660	268215	0	0	22230	0	0	7936	0	31832	189315			0	107065	105111	-3666	0	0	0	16375	27160	0	0	
38740																																							16458	4364	78743	0	0	6749	0	16023	389086	313816	1829	362880	0	3417	47235	0	26206	900	389086	0	0	18382	0	0	14250	110	39248	274568			0	270056	266639	-7326	0	0	0	0	26206	0	0	
39327																																							60971	5740	198823	0	0	16110	0	34985	986161	854126	5452	859578	0	4998	0	0	126583	8	986161	0	0	110201	0	0	20994	0	234695	619431			0	661363	656365	-4620	0	0	0	0	126583	0	13167	
40033																																							4636	911	18246	0	0	2123	0	5160	51352	42417	790	43207	0	785	0	0	8145	89	51352	0	0	3836	0	0	4766	0	14444	27973			0	21061	20276	-546	0	0	0	0	8145	0	0	
40855																																							18363	2823	9533	0	200	2815	476	2455	196122	167131	1298	177760	0	1698	9331	0	18362	130	196122	0	0	8454	0	0	9870	0	14459	152672			0	158466	156768	-92	2689	0	0	0	18362	0	0	
41553																																							9887	2967	67020	0	0	464	0	3587	146478	137174	706	137880	0	910	0	0	8598	800	146478	0	0	12883	0	0	2500	0	14102	123072			0	38197	37287	-7585	11252	0	0	0	8598	0	14014	
41629																																							9945	2917	44051	0	0	3293	0	5794	354220	283317	1909	315226	0	2544	30000	0	38994	2107	354220	0	0	37331	0	0	422	0	93418	189899			0	290247	287703	-866	517	0	0	0	38994	0	0	
41825																																							23975	6732	53681	0	1657	11438	0	19790	1128814	985198	9294	1027562	0	9842	33000	0	101252	0	1128814	118	70	47475	0	0	58919	3935	266830	718368			0	930855	921013	-5142	0	0	0	0	101252	0	86475	
42037																																							5655	1002	22361	0	0	1062	439	4150	97056	85400	646	86046	0	792	0	0	11010	5	97056	0	0	10717	0	0	2000	0	49139	36261			0	53459	52667	-1712	9720	0	0	0	11010	0	0	
42354																																							1464	6802	38996	0	254	11250	55	11279	374194	310272	523	340795	0	3554	30000	0	33399	150	374194	0	0	37524	0	0	710	0	84217	226055			0	307648	304094	-4985	0	0	0	0	33399	0	0	
42372																																							30741	1873	77502	0	0	4733	0	14376	477003	383079	2926	396005	0	3638	10000	0	80998	0	477003	0	0	84119	0	0	0	0	37250	345829			0	351416	347778	-3121	0	0	0	0	80998	0	0	
42420																																							71213	103263	1013528	0	395086	111192	990	443038	12311455	10343364	127227	10801313	0	125768	258276	49480	1510142	38971	12311455	0	0	690349	0	0	845861	271452	2465166	7878198			0	9508039	9382271	-65039	0	0	0	22966	1510142	0	519422	
42448																																							162955	12665	179344	0	22349	114261	65	59339	2552325	2115911	11998	2263684	0	30963	135775	0	288641	1200	2552325	0	0	198534	0	0	95801	0	249109	1866802			0	2032310	2001347	-6894	0	0	0	0	288641	0	0	
42457																																							1125	341	7720	0	0	69	0	1550	60314	52101	75	52576	0	471	400	0	7738	500	60314	0	0	2682	0	0	5500	0	8706	43395			0	42553	42082	-944	0	0	0	0	7738	0	7427	
43052																																							14239	2150	29494	0	0	317	0	8180	139235	109031	968	111449	0	1560	1450	0	27786	50	139235	0	0	26320	0	0	2010	0	24632	84399			0	85221	83661	-594	1194	0	0	0	27786	0	0	
43351																																							137022	14561	2602	0	4097	16236	884	9158	661342	585391	2174	598500	0	11503	10935	0	62842	50	661342	0	0	4908	0	0	57955	0	115553	469838			0	488269	476766	-71	0	0	0	0	62842	16	0	
43856																																							13585	1892	10784	0	0	1178	0	3898	99466	87705	673	90378	0	714	2000	0	9088	150	99466	0	0	8853	0	0	150	0	19878	67827			0	66290	65576	-65	0	0	0	0	9088	0	2553	
43959																																							31719	2281	86376	0	0	2125	0	11653	260842	214710	1301	240011	0	1303	24000	0	20831	1000	260842	0	0	24197	0	0	5000	0	56656	158054			0	127991	126688	-9366	0	0	0	0	20831	0	0	
44040																																							11091	1442	148278	0	0	789	89	16202	417714	367022	1552	370574	0	4718	2000	0	47140	200	417714	0	0	55745	0	0	200	0	59605	307417			0	244365	239647	-9005	176	0	0	0	47140	0	0	
44433																																							141740	1643	584375	0	6	11833	0	30007	1610849	1389941	16631	1466572	0	13400	60000	0	144277	162374	1610849	0	0	-37312	0	15000	9528	0	83193	1306748			-1	854645	841245	-5312	0	0	0	0	144277	0	0	
44741																																							33432	5018	182998	0	677	12951	0	6934	696309	627356	2790	630146	0	5941	0	0	66163	1500	696309	0	0	58601	0	0	8500	0	129190	498166			0	460014	454073	-2438	0	0	0	0	66163	226	0	
44750																																							11677	3288	42470	0	0	3129	5702	11924	240709	194690	1712	226502	0	2092	30100	0	14207	62	240709	0	0	19070	0	0	1670	0	20341	174349			0	164611	162519	-6595	0	0	0	0	14207	0	0	
44929																																							20352	3141	55760	0	6075	2436	0	4816	202829	179765	1382	181147	0	1221	0	0	21682	855	202829	0	0	11778	0	0	9671	0	47624	132141			0	110337	109116	-622	1133	0	0	0	21682	0	0	
45056																																							10431	2817	28145	0	0	162	0	2039	104961	88390	1519	91774	0	720	1865	0	13187	200	104961	0	0	12136	0	0	1800	0	20125	68265			0	54706	53986	-949	0	0	0	0	13187	0	7381	
45458																																							1784	3529	74216	1231	633	4995	0	9753	271367	218032	1882	247410	0	1924	25975	0	23957	200	271367	0	0	14749	0	0	16190	0	53418	164614			0	176650	174726	-7182	0	0	1521	0	23957	0	500	
45551																																							9200	47263	183189	0	6522	27210	0	51643	1348151	1158664	10746	1219410	0	12101	50000	0	128741	2100	1348151	0	0	119575	0	0	18433	10047	197290	961374			0	1025178	1013077	-11367	0	0	0	0	128741	0	0	
45560																																							339154	38150	476944	0	2011	137409	0	76178	2993110	2723590	31660	2755250	0	15638	0	0	237860	22000	2993110	0	0	188717	0	0	59801	5709	926889	1796701			0	1897877	1882239	-32658	0	0	0	0	237860	3561	31755	
45775																																							9980	1060	25475	0	0	2543	0	7446	211724	183361	3536	194986	0	944	8089	0	16738	0	211724	0	0	19307	0	0	0	0	25794	157567			0	166164	165220	-2569	0	0	0	0	16738	0	0	
46053																																							6326	3668	72794	0	711	7252	0	12043	316165	285129	4080	294209	0	3261	5000	0	21956	1000	316165	0	0	13830	0	0	14000	257	81121	204008			0	177569	174308	-6874	1953	0	0	0	21956	100	36753	
46941																																							5	7813	41349	0	0	1577	0	7781	241172	213605	938	223927	0	2174	6359	0	17245	300	241172	0	0	19791	0	0	1700	0	43405	170200			0	182961	180787	-4546	0	0	3025	0	17245	0	1860	
47247																																							96895	35473	27128	0	29478	13651	542	52833	1432696	1230330	13458	1317225	0	11516	73000	0	115471	3000	1432696	393	437	41923	0	0	72500	92373	600919	629411			0	1091045	1079529	-1952	3569	0	0	0	115471	0	832	
47500																																							51011	2935	49946	0	175	9267	0	25583	620413	462768	2417	548726	0	4081	83541	0	71687	0	620413	0	0	76829	0	0	0	0	68030	394738			0	478596	474515	-5142	0	0	0	0	71687	6981	0	
48374																																							58443	13048	100929	0	22629	18956	3311	85518	1896697	1600921	24879	1675125	0	16589	49000	0	221572	705	1896697	0	0	145321	0	0	83846	1847	246017	1354904			0	1607061	1590472	-8300	1087	0	0	325	221572	457	0	
48440																																							3382	4616	56065	0	596	3404	0	7970	231615	200018	1762	212930	0	1668	11150	0	18685	95	231615	0	0	19097	0	0	2612	104	50744	149274			0	157146	155478	-3119	0	0	0	0	18685	0	0	
49054																																							5419	1664	25104	0	130	592	0	4085	229767	165086	1333	201047	0	3328	34628	0	28720	25	229767	0	0	3701	0	0	27150	0	12487	152599			0	196101	192773	-2156	0	0	0	0	28720	0	0	
49148																																							11020	3067	55173	0	0	1070	0	3342	130210	114682	1862	116544	0	649	0	0	13666	200	130210	0	0	17578	0	0	1800	0	28159	86523			0	57187	56538	-5912	0	0	0	0	13666	0	0	
49241																																							62644	19597	112951	0	7437	39923	1549	67975	1485190	1276446	19973	1296419	0	13806	0	0	188771	0	1485190	0	0	18297	0	0	177844	0	210520	1065926			0	1158056	1144250	-7370	0	0	0	0	188771	0	28864	
49652																																							2353	1747	37195	0	0	766	580	9518	151957	113722	1943	132908	0	3065	16268	0	19049	120	151957	0	0	16098	0	0	4001	0	31112	82610			0	102863	99798	-1170	0	0	975	0	19049	0	0	
49858																																							14843	5748	16869	0	3480	6292	0	5863	167747	135464	1363	136827	0	1445	0	0	30920	922	167747	0	0	18939	0	0	10925	0	50007	85457			0	116097	114652	134	0	0	0	0	30920	0	0	
49951																																							1	4808	18260	0	4568	3355	231	8401	285123	247524	2194	263241	0	2319	10709	0	21882	20267	285123	0	0	3196	0	0	0	0	19059	228465			0	247193	244874	-1581	625	0	2814	0	21882	0	0	
50461																																							13085	423	0	0	0	603	3088	2933	97625	55334	1281	56615	0	5895	0	0	41010	4286	97625	0	0	36684	0	0	40	0	20566	34768			0	78388	72493	0	5000	0	0	0	41010	0	0	
51253																																							60593	10928	29327	0	11315	37759	4590	25941	1374320	1064007	12897	1170904	0	11443	94000	0	203416	700	1374320	0	0	166637	0	0	35959	0	168621	895386			0	1205310	1193867	120	0	0	0	0	203416	0	0	
51356																																							11520	1962	18044	0	0	191	0	394	65420	48928	111	49039	0	215	0	0	16381	370	65420	0	0	14982	0	0	1020	0	10036	38892			0	13110	12895	9	20414	0	0	0	16381	0	0	
51459																																							1572	5786	141829	0	1352	2336	0	13199	320575	293470	2070	295540	0	1620	0	0	25035	200	320575	0	0	24657	0	0	6400	0	70061	223409			0	156055	154435	-6222	0	0	0	0	25035	66	0	
51842																																							7100	11008	71347	0	8184	9630	0	14010	683303	582235	5606	598841	0	11929	11000	0	84462	250	683303	0	0	85726	0	0	5058	0	111564	470671			0	573941	562012	-6572	0	0	0	0	84462	12	0	
52719																																							3806619	1522	0	0	55940	11839	0	107216	3983136	0	3013486	3013486	0	0	0	0	969650	1850	3983136	0	0	756254	0	150000	61546	0	0	0			0	0	0	0	0	0	0	0	969650	0	0	
52951																																							7660	7347	166793	0	0	3666	68	7749	394838	319858	1151	352509	0	3213	31500	0	42329	300	394838	0	0	41743	0	0	1450	0	117653	202205			0	195531	192318	-1164	9237	0	0	0	42329	0	0	
53051																																							17499	1521	0	0	0	566	0	605	134613	110703	177	110880	0	700	0	0	23733	1000	134613	0	0	17733	0	0	5000	0	39151	71552			0	82796	82096	0	0	0	0	0	23733	0	32326	
54058																																							0	12143	109086	0	4839	3754	0	10475	639380	566871	1798	573669	0	6507	5000	0	65711	1000	639380	0	0	56905	0	0	12884	0	73968	492903	6		0	477728	471221	-5078	27862	0	0	0	65711	0	0	
54973																																							286993	112962	755884	0	6579	191788	0	493014	8979486	8180399	129211	8309610	0	57557	0	0	669876	9	8979486	0	0	446178	0	5	359704	4723	2541377	5639022			0	6083247	6025690	-136020	0	0	0	0	669876	0	1101853	
55336																																							16264	5855	109983	0	0	16332	0	9744	651699	576557	4085	582972	0	4874	2330	0	68727	2044	651699	0	0	47675	0	0	24956	0	137589	438968			0	496970	492096	-5948	1425	0	0	0	68727	0	0	
55635																																							14299	1243	6829	0	0	142	846	2693	183222	164799	1021	165820	0	1735	0	0	17402	2737	183222	0	0	1856	0	0	12982	0	24371	140428			0	158905	157170	-173	0	0	0	0	17402	0	0	
55970																																							39468	3498	49536	0	38	22117	0	25196	617248	535055	2702	537957	0	6787	200	0	79291	0	617248	0	0	80245	0	0	0	127	46318	488737			0	484055	477268	-954	0	0	0	0	79291	0	0	
56258																																							306	4173	130954	0	0	8234	0	7532	322185	293543	1577	306095	0	2178	10975	0	16090	3000	322185	0	0	9944	0	0	14250	0	66751	226792			0	164814	162636	-11104	8350	0	0	0	16090	0	0	
56351																																							774632	59944	358393	0	34243	101213	1179	123299	4444588	3901425	37109	3938534	0	34105	0	0	506054	5400	4444588	0	0	277383	0	0	231036	1468	1117854	2783571			0	2763770	2729665	-7765	0	0	0	0	506054	0	260552	
56548																																							7142	3690	110840	0	1914	14147	0	22418	826686	576681	8438	739119	0	7649	154000	0	87567	180	826686	0	0	48147	0	0	42730	475	60847	515834			0	673100	665451	-3490	540	0	0	0	87567	69	0	
56717																																							46567	6627	228309	580	655	18270	224	50163	1162379	980758	17084	1040647	0	13730	42805	0	121732	333	1162379	0	0	130486	0	0	1756	0	207348	773410			0	824710	810980	-10843	4	0	0	0	121732	0	0	
57451																																							56326	10457	261844	0	0	6875	0	18459	732134	629638	4744	654485	0	7427	15000	0	77649	612	732134	0	0	59670	0	0	25173	0	113434	516204			0	384232	376805	-7806	0	0	0	5103	77649	1368	0	
58225																																							10299	4215	98067	0	3403	14071	19	13354	463455	418942	1592	420585	0	3208	51	0	42870	500	463455	0	0	40642	0	0	4934	0	105649	313293			0	323235	320027	-3206	0	0	0	0	42870	0	0	
58243																																							423571	57770	238333	3601	46486	123138	132	301138	7187696	5993592	142452	6324356	0	76743	188312	0	863340	3500	7187696	0	0	400747	0	0	464465	8529	1083799	4909793			0	5266540	5189797	-5372	0	0	0	0	863340	0	795201	
58355																																							42	993	0	0	305	1643	0	1495	76251	68348	521	69219	0	811	0	0	7032	100	76251	0	0	1532	0	0	5400	780	13079	55269			0	71753	70942	0	0	0	350	0	7032	0	51	
58551																																							0	6983	84146	0	2504	958	18	10700	276758	246572	1997	248569	0	3105	0	0	28189	1031	276758	0	0	19400	0	0	10536	0	55565	191007			0	173759	170654	-2778	795	0	0	0	28189	0	0	
58636																																							2294	10169	121966	372	417	17506	0	20946	551719	497317	4677	501994	0	5212	0	0	49725	516	551719	0	0	47902	0	0	7168	1568	164658	332659			0	381693	376481	-5861	0	0	0	0	49725	0	0	
58757																																							1891	10678	60864	0	1841	5858	0	17975	446404	383258	5747	404755	0	2320	15000	0	41649	50	446404	0	0	14866	0	0	28483	194	69560	313698			0	349344	347024	-1750	0	0	750	0	41649	79	0	
58971																																							580152	131177	159426	63497	135	127640	543	222001	10682990	8946579	191088	9715684	0	154789	250000	0	967306	7535	10682990	0	0	947525	0	0	35664	17579	3243331	5703248			0	7340514	7185725	-23418	0	0	0	328017	967306	0	2195115	
59316																																							12819	31618	408782	0	29602	26268	771	90397	2426477	2105046	30114	2209293	0	19882	74133	0	217184	900	2426477	0	0	87634	0	0	149993	0	445998	1659048			0	1846102	1826220	-21343	0	0	0	0	217184	0	0	
59352																																							60595	4340	155224	0	0	10499	0	11701	660205	575885	2893	578778	0	6652	0	0	81427	1497	660205	0	0	79011	0	0	1497	0	124400	451485			0	424498	417846	-578	0	0	0	0	81427	0	0	
59370																																							29761	1330	18036	0	0	5162	0	15922	358898	296974	981	297955	0	3684	0	0	60943	0	358898	0	0	61673	0	0	0	0	51684	245290			0	291197	287513	-730	0	0	0	0	60943	31	1143	
59754																																							40655	410	441	0	762	6823	83	5326	244313	208550	1641	220191	0	2601	10000	0	24122	75	244313	0	0	1692	0	0	22449	0	13368	195182			0	191456	188855	-94	958	0	0	0	24122	0	0	
