rssd_id,total_equity_capital,total_equity_capital_usd,bank_name,quarter_end
273336,256136.0,256136000.0,"BANK OF TAMPA, THE",2025-06-30
273336,272051.0,272051000.0,"BANK OF TAMPA, THE",2025-09-30
273336,282946.0,282946000.0,"BANK OF TAMPA, THE",2025-12-31
273336,285031.0,285031000.0,"BANK OF TAMPA, THE",2026-03-31
2734729,372598.0,372598000.0,AMERICAN BUSINESS BANK,2025-06-30
2734729,395546.0,395546000.0,AMERICAN BUSINESS BANK,2025-09-30
2734729,411125.0,411125000.0,AMERICAN BUSINESS BANK,2025-12-31
2734729,421541.0,421541000.0,AMERICAN BUSINESS BANK,2026-03-31
2735137,24716.0,24716000.0,FREEDOM FINANCIAL BANK,2025-06-30
2735137,24682.0,24682000.0,FREEDOM FINANCIAL BANK,2025-09-30
2735137,24847.0,24847000.0,FREEDOM FINANCIAL BANK,2025-12-31
2735137,25066.0,25066000.0,FREEDOM FINANCIAL BANK,2026-03-31
2735146,3804817.0,3804817000.0,"EVERBANK, NATIONAL ASSOCIATION",2025-06-30
2735146,4015976.0,4015976000.0,"EVERBANK, NATIONAL ASSOCIATION",2025-09-30
2735146,4100958.0,4100958000.0,"EVERBANK, NATIONAL ASSOCIATION",2025-12-31
2735146,4176323.0,4176323000.0,"EVERBANK, NATIONAL ASSOCIATION",2026-03-31
273550,51602.0,51602000.0,"CITIZENS STATE BANK, THE",2025-06-30
273550,54527.0,54527000.0,"CITIZENS STATE BANK, THE",2025-09-30
273550,57016.0,57016000.0,"CITIZENS STATE BANK, THE",2025-12-31
273550,56345.0,56345000.0,"CITIZENS STATE BANK, THE",2026-03-31
2736219,163437.0,163437000.0,"TRANSPORTATION ALLIANCE BANK, INC. DBA TAB BANK",2025-06-30
2736219,168890.0,168890000.0,"TRANSPORTATION ALLIANCE BANK, INC. DBA TAB BANK",2025-09-30
2736219,173615.0,173615000.0,"TRANSPORTATION ALLIANCE BANK, INC. DBA TAB BANK",2025-12-31
2736219,174934.0,174934000.0,"TRANSPORTATION ALLIANCE BANK, INC. DBA TAB BANK",2026-03-31
2736291,2034248.0,2034248000.0,POPULAR BANK,2025-06-30
2736291,2056153.0,2056153000.0,POPULAR BANK,2025-09-30
2736291,2091633.0,2091633000.0,POPULAR BANK,2025-12-31
2736291,2125932.0,2125932000.0,POPULAR BANK,2026-03-31
2736451,85953.0,85953000.0,"NEW PEOPLES BANK, INC.",2025-06-30
2736451,90581.0,90581000.0,"NEW PEOPLES BANK, INC.",2025-09-30
2736451,94130.0,94130000.0,"NEW PEOPLES BANK, INC.",2025-12-31
2736451,94322.0,94322000.0,"NEW PEOPLES BANK, INC.",2026-03-31
273653,8155.0,8155000.0,CONCORDE BANK,2025-06-30
273653,8500.0,8500000.0,CONCORDE BANK,2025-09-30
273653,8741.0,8741000.0,CONCORDE BANK,2025-12-31
273653,8601.0,8601000.0,CONCORDE BANK,2026-03-31
273662,180441.0,180441000.0,FIRST STATE BANK OF UVALDE,2025-06-30
273662,195880.0,195880000.0,FIRST STATE BANK OF UVALDE,2025-09-30
273662,204036.0,204036000.0,FIRST STATE BANK OF UVALDE,2025-12-31
273662,207078.0,207078000.0,FIRST STATE BANK OF UVALDE,2026-03-31
2736714,195893.0,195893000.0,MISSION BANK,2025-06-30
2736714,205264.0,205264000.0,MISSION BANK,2025-09-30
2736714,211447.0,211447000.0,MISSION BANK,2025-12-31
2736714,219980.0,219980000.0,MISSION BANK,2026-03-31
2737980,609454.0,609454000.0,NORTHPOINTE BANK,2025-06-30
2737980,642670.0,642670000.0,NORTHPOINTE BANK,2025-09-30
2737980,662331.0,662331000.0,NORTHPOINTE BANK,2025-12-31
2737980,685615.0,685615000.0,NORTHPOINTE BANK,2026-03-31
273840,26248.0,26248000.0,COMMUNITY FIRST BANK OF THE HEARTLAND,2025-06-30
273840,27686.0,27686000.0,COMMUNITY FIRST BANK OF THE HEARTLAND,2025-09-30
273840,28098.0,28098000.0,COMMUNITY FIRST BANK OF THE HEARTLAND,2025-12-31
273840,27366.0,27366000.0,COMMUNITY FIRST BANK OF THE HEARTLAND,2026-03-31
273859,2292.0,2292000.0,FARMERS AND MERCHANTS BANK,2025-06-30
273859,2363.0,2363000.0,FARMERS AND MERCHANTS BANK,2025-09-30
273859,2259.0,2259000.0,FARMERS AND MERCHANTS BANK,2025-12-31
273859,2287.0,2287000.0,FARMERS AND MERCHANTS BANK,2026-03-31
274025,2146.0,2146000.0,MT. VICTORY STATE BANK,2025-06-30
274025,2247.0,2247000.0,MT. VICTORY STATE BANK,2025-09-30
274025,2242.0,2242000.0,MT. VICTORY STATE BANK,2025-12-31
274025,2289.0,2289000.0,MT. VICTORY STATE BANK,2026-03-31
274052,3723.0,3723000.0,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",2025-06-30
274052,3816.0,3816000.0,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",2025-09-30
274052,3875.0,3875000.0,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",2025-12-31
274052,3927.0,3927000.0,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",2026-03-31
2743244,326972.0,326972000.0,RED RIVER BANK,2025-06-30
2743244,342569.0,342569000.0,RED RIVER BANK,2025-09-30
2743244,356093.0,356093000.0,RED RIVER BANK,2025-12-31
2743244,364050.0,364050000.0,RED RIVER BANK,2026-03-31
2745426,80944.0,80944000.0,LEGENDS BANK,2025-06-30
2745426,85427.0,85427000.0,LEGENDS BANK,2025-09-30
2745426,88074.0,88074000.0,LEGENDS BANK,2025-12-31
2745426,89734.0,89734000.0,LEGENDS BANK,2026-03-31
2745529,11961.0,11961000.0,THRIVENT TRUST CO.,2025-06-30
2745529,12202.0,12202000.0,THRIVENT TRUST CO.,2025-09-30
2745529,12010.0,12010000.0,THRIVENT TRUST CO.,2025-12-31
2745529,12224.0,12224000.0,THRIVENT TRUST CO.,2026-03-31
2746245,15707.0,15707000.0,COMMERCE BANK,2025-06-30
2746245,16894.0,16894000.0,COMMERCE BANK,2025-09-30
2746245,16093.0,16093000.0,COMMERCE BANK,2025-12-31
2746245,16642.0,16642000.0,COMMERCE BANK,2026-03-31
2747279,21579.0,21579000.0,SETTLERS BANK,2025-06-30
2747279,22380.0,22380000.0,SETTLERS BANK,2025-09-30
2747279,22615.0,22615000.0,SETTLERS BANK,2025-12-31
2747279,22638.0,22638000.0,SETTLERS BANK,2026-03-31
2747466,29090.0,29090000.0,EXCHANGE BANK OF NORTHEAST MISSOURI,2025-06-30
2747466,30905.0,30905000.0,EXCHANGE BANK OF NORTHEAST MISSOURI,2025-09-30
2747466,30827.0,30827000.0,EXCHANGE BANK CO.,2025-12-31
2747466,30440.0,30440000.0,EXCHANGE BANK CO.,2026-03-31
2747587,194369.0,194369000.0,NBKC BANK,2025-06-30
2747587,198620.0,198620000.0,NBKC BANK,2025-09-30
2747587,201444.0,201444000.0,NBKC BANK,2025-12-31
2747587,205899.0,205899000.0,NBKC BANK,2026-03-31
274829,50922.0,50922000.0,TRUPOINT BANK,2025-06-30
274829,38184.0,38184000.0,TRUPOINT BANK,2025-09-30
274829,63050.0,63050000.0,TRUPOINT BANK,2025-12-31
274829,64082.0,64082000.0,TRUPOINT BANK,2026-03-31
2748502,169295.0,169295000.0,SYNERGY BANK,2025-06-30
2748502,175677.0,175677000.0,SYNERGY BANK,2025-09-30
2748502,166376.0,166376000.0,SYNERGY BANK,2025-12-31
2748502,170764.0,170764000.0,SYNERGY BANK,2026-03-31
274856,15754.0,15754000.0,CITIZENS STATE BANK OF ARLINGTON,2025-06-30
274856,16512.0,16512000.0,CITIZENS STATE BANK OF ARLINGTON,2025-09-30
274856,16951.0,16951000.0,CITIZENS STATE BANK OF ARLINGTON,2025-12-31
274856,16712.0,16712000.0,CITIZENS STATE BANK OF ARLINGTON,2026-03-31
2750,7950.0,7950000.0,GENOA COMMUNITY BANK,2025-06-30
2750,8299.0,8299000.0,GENOA COMMUNITY BANK,2025-09-30
2750,8322.0,8322000.0,GENOA COMMUNITY BANK,2025-12-31
2750,8328.0,8328000.0,GENOA COMMUNITY BANK,2026-03-31
275255,37795.0,37795000.0,BANNER CAPITAL BANK,2025-06-30
275255,38660.0,38660000.0,BANNER CAPITAL BANK,2025-09-30
275255,40149.0,40149000.0,BANNER CAPITAL BANK,2025-12-31
275255,39996.0,39996000.0,BANNER CAPITAL BANK,2026-03-31
275358,170468.0,170468000.0,AMERICAN BANK & TRUST,2025-06-30
275358,220012.0,220012000.0,AMERICAN BANK & TRUST,2025-09-30
275358,227951.0,227951000.0,AMERICAN BANK & TRUST,2025-12-31
275358,239592.0,239592000.0,AMERICAN BANK & TRUST,2026-03-31
2753917,23884.0,23884000.0,IDAHO TRUST BANK,2025-06-30
2753917,23870.0,23870000.0,IDAHO TRUST BANK,2025-09-30
2753917,25518.0,25518000.0,IDAHO TRUST BANK,2025-12-31
2753917,25991.0,25991000.0,IDAHO TRUST BANK,2026-03-31
2754222,15636.0,15636000.0,NEW REPUBLIC BANK,2025-06-30
2754222,15380.0,15380000.0,NEW REPUBLIC BANK,2025-09-30
2754222,35185.0,35185000.0,NEW REPUBLIC BANK,2025-12-31
2754222,36107.0,36107000.0,NEW REPUBLIC BANK,2026-03-31
275479,26941.0,26941000.0,COMMONWEALTH COOPERATIVE BANK,2025-06-30
275479,27629.0,27629000.0,COMMONWEALTH COOPERATIVE BANK,2025-09-30
275479,28033.0,28033000.0,COMMONWEALTH COOPERATIVE BANK,2025-12-31
275479,28106.0,28106000.0,COMMONWEALTH COOPERATIVE BANK,2026-03-31
275657,8015.0,8015000.0,"FIRST STATE BANK, THE",2025-06-30
275657,9091.0,9091000.0,"FIRST STATE BANK, THE",2025-09-30
275657,9514.0,9514000.0,"FIRST STATE BANK, THE",2025-12-31
275657,9141.0,9141000.0,"FIRST STATE BANK, THE",2026-03-31
2756730,55000.0,55000000.0,COMMERCIAL CAPITAL BANK,2025-06-30
2756730,55226.0,55226000.0,COMMERCIAL CAPITAL BANK,2025-09-30
2756730,61018.0,61018000.0,COMMERCIAL CAPITAL BANK,2025-12-31
2756730,63767.0,63767000.0,COMMERCIAL CAPITAL BANK,2026-03-31
2756909,70051.0,70051000.0,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION",2025-06-30
2756909,71178.0,71178000.0,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION",2025-09-30
2756909,71489.0,71489000.0,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION",2025-12-31
2756909,71704.0,71704000.0,"CONNECTICUT COMMUNITY BANK, NATIONAL ASSOCIATION",2026-03-31
2757205,321690.0,321690000.0,"MVB BANK, INC.",2025-06-30
2757205,343553.0,343553000.0,"MVB BANK, INC.",2025-09-30
2757205,351093.0,351093000.0,"MVB BANK, INC.",2025-12-31
2757205,325854.0,325854000.0,"MVB BANK, INC.",2026-03-31
2758613,459935.0,459935000.0,FIRST INTERNET BANK OF INDIANA,2025-06-30
2758613,419930.0,419930000.0,FIRST INTERNET BANK OF INDIANA,2025-09-30
2758613,426347.0,426347000.0,FIRST INTERNET BANK OF INDIANA,2025-12-31
2758613,430017.0,430017000.0,FIRST INTERNET BANK OF INDIANA,2026-03-31
2759629,35530.0,35530000.0,"FIRST NATIONAL BANK OF HEREFORD, THE",2025-06-30
2759629,37284.0,37284000.0,"FIRST NATIONAL BANK OF HEREFORD, THE",2025-09-30
2759629,38646.0,38646000.0,"FIRST NATIONAL BANK OF HEREFORD, THE",2025-12-31
2759629,39690.0,39690000.0,"FIRST NATIONAL BANK OF HEREFORD, THE",2026-03-31
276074,23074.0,23074000.0,SENECA SAVINGS,2025-06-30
276074,23771.0,23771000.0,SENECA SAVINGS,2025-09-30
276074,27386.0,27386000.0,"SENECA SAVINGS BANK, NATIONAL ASSOCIATION",2025-12-31
276074,27578.0,27578000.0,"SENECA SAVINGS BANK, NATIONAL ASSOCIATION",2026-03-31
27614,29050.0,29050000.0,"ANDOVER BANK, THE",2025-06-30
27614,34207.0,34207000.0,"ANDOVER BANK, THE",2025-09-30
27614,37296.0,37296000.0,"ANDOVER BANK, THE",2025-12-31
27614,36190.0,36190000.0,"ANDOVER BANK, THE",2026-03-31
276159,10806.0,10806000.0,SOUTHWIND BANK,2025-06-30
276159,12315.0,12315000.0,SOUTHWIND BANK,2025-09-30
276159,12118.0,12118000.0,SOUTHWIND BANK,2025-12-31
276159,12172.0,12172000.0,SOUTHWIND BANK,2026-03-31
2764212,353998.0,353998000.0,PARKE BANK,2025-06-30
2764212,326656.0,326656000.0,PARKE BANK,2025-09-30
2764212,335785.0,335785000.0,PARKE BANK,2025-12-31
2764212,347961.0,347961000.0,PARKE BANK,2026-03-31
276551,13199.0,13199000.0,FIRST NATIONAL BANK OF HUGO,2025-06-30
276551,14320.0,14320000.0,FIRST NATIONAL BANK OF HUGO,2025-09-30
276551,14573.0,14573000.0,FIRST NATIONAL BANK OF HUGO,2025-12-31
276551,14971.0,14971000.0,FIRST NATIONAL BANK OF HUGO,2026-03-31
276579,6595765.0,6595765000.0,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",2025-06-30
276579,6864795.0,6864795000.0,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",2025-09-30
276579,7179703.0,7179703000.0,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",2025-12-31
276579,7295506.0,7295506000.0,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION",2026-03-31
276645,30602.0,30602000.0,AMERICAN STATE BANK,2025-06-30
276645,33137.0,33137000.0,AMERICAN STATE BANK,2025-09-30
276645,34569.0,34569000.0,AMERICAN STATE BANK,2025-12-31
276645,34454.0,34454000.0,AMERICAN STATE BANK,2026-03-31
276654,8652.0,8652000.0,FIRST FARMERS & MERCHANTS STATE BANK,2025-06-30
276654,8949.0,8949000.0,FIRST FARMERS & MERCHANTS STATE BANK,2025-09-30
276654,9038.0,9038000.0,FIRST FARMERS & MERCHANTS STATE BANK,2025-12-31
276654,9265.0,9265000.0,FIRST FARMERS & MERCHANTS STATE BANK,2026-03-31
276850,174363.0,174363000.0,SECURITY FIRST BANK,2025-06-30
276850,180852.0,180852000.0,SECURITY FIRST BANK,2025-09-30
276850,186904.0,186904000.0,SECURITY FIRST BANK,2025-12-31
276850,189630.0,189630000.0,SECURITY FIRST BANK,2026-03-31
276953,7383.0,7383000.0,COMMUNITY BANK,2025-06-30
276953,7714.0,7714000.0,COMMUNITY BANK,2025-09-30
276953,7735.0,7735000.0,COMMUNITY BANK,2025-12-31
276953,7853.0,7853000.0,COMMUNITY BANK,2026-03-31
2769570,40864.0,40864000.0,PETIT JEAN STATE BANK,2025-06-30
2769570,42118.0,42118000.0,PETIT JEAN STATE BANK,2025-09-30
2769570,43097.0,43097000.0,PETIT JEAN STATE BANK,2025-12-31
2769570,42787.0,42787000.0,PETIT JEAN STATE BANK,2026-03-31
2769954,14381.0,14381000.0,NORTH GEORGIA NATIONAL BANK,2025-06-30
2769954,16280.0,16280000.0,NORTH GEORGIA NATIONAL BANK,2025-09-30
2771694,113948.0,113948000.0,BAYFIRST NATIONAL BANK,2025-06-30
2771694,95670.0,95670000.0,BAYFIRST NATIONAL BANK,2025-09-30
2771694,93436.0,93436000.0,BAYFIRST NATIONAL BANK,2025-12-31
2771694,87937.0,87937000.0,BAYFIRST NATIONAL BANK,2026-03-31
277240,69142.0,69142000.0,FIRST NATIONS BANK,2025-06-30
277240,70626.0,70626000.0,FIRST NATIONS BANK,2025-09-30
277240,72361.0,72361000.0,FIRST NATIONS BANK,2025-12-31
277240,73681.0,73681000.0,FIRST NATIONS BANK,2026-03-31
277277,26660.0,26660000.0,SSB BANK,2025-06-30
277277,27469.0,27469000.0,SSB BANK,2025-09-30
277277,28392.0,28392000.0,SSB BANK,2025-12-31
277277,29435.0,29435000.0,SSB BANK,2026-03-31
2774707,29005.0,29005000.0,ITS BANK,2025-06-30
2774707,29562.0,29562000.0,ITS BANK,2025-09-30
2774707,29936.0,29936000.0,ITS BANK,2025-12-31
2774707,29997.0,29997000.0,ITS BANK,2026-03-31
2775151,30097.0,30097000.0,AB&T,2025-06-30
2775151,30664.0,30664000.0,AB&T,2025-09-30
2775151,31096.0,31096000.0,AB&T,2025-12-31
2775151,31085.0,31085000.0,AB&T,2026-03-31
2775179,63486.0,63486000.0,COMMUNITY FIRST BANK,2025-06-30
2775179,66962.0,66962000.0,COMMUNITY FIRST BANK,2025-09-30
2775179,68375.0,68375000.0,COMMUNITY FIRST BANK,2025-12-31
2775179,69010.0,69010000.0,COMMUNITY FIRST BANK,2026-03-31
2775692,8973.0,8973000.0,"COMMUNITY BANK OF WICHITA, INC.",2025-06-30
2775692,9519.0,9519000.0,"COMMUNITY BANK OF WICHITA, INC.",2025-09-30
2775692,9529.0,9529000.0,"COMMUNITY BANK OF WICHITA, INC.",2025-12-31
2775692,9787.0,9787000.0,"COMMUNITY BANK OF WICHITA, INC.",2026-03-31
277736,25523.0,25523000.0,PEOPLES BANK OF THE SOUTH,2025-06-30
277736,25983.0,25983000.0,PEOPLES BANK OF THE SOUTH,2025-09-30
277736,26043.0,26043000.0,PEOPLES BANK OF THE SOUTH,2025-12-31
277736,26845.0,26845000.0,PEOPLES BANK OF THE SOUTH,2026-03-31
277820,78913.0,78913000.0,PALMETTO STATE BANK,2025-06-30
277820,83900.0,83900000.0,PALMETTO STATE BANK,2025-09-30
277820,80321.0,80321000.0,PALMETTO STATE BANK,2025-12-31
277820,80967.0,80967000.0,PALMETTO STATE BANK,2026-03-31
278256,34906.0,34906000.0,"FARMERS STATE BANK OF OAKLEY, KANSAS, THE",2025-06-30
278256,45018.0,45018000.0,"FARMERS STATE BANK OF OAKLEY, KANSAS, THE",2025-09-30
278256,44850.0,44850000.0,"FARMERS STATE BANK OF OAKLEY, KANSAS, THE",2025-12-31
278256,45252.0,45252000.0,"FARMERS STATE BANK OF OAKLEY, KANSAS, THE",2026-03-31
27847,70453.0,70453000.0,DIAMOND BANK,2025-06-30
27847,76279.0,76279000.0,DIAMOND BANK,2025-09-30
27847,81078.0,81078000.0,DIAMOND BANK,2025-12-31
27847,80936.0,80936000.0,DIAMOND BANK,2026-03-31
2785477,120280.0,120280000.0,ASIAN BANK,2025-06-30
2785477,122278.0,122278000.0,ASIAN BANK,2025-09-30
2785477,123261.0,123261000.0,ASIAN BANK,2025-12-31
2785477,124624.0,124624000.0,ASIAN BANK,2026-03-31
278555,328756.0,328756000.0,"STRIDE BANK, NATIONAL ASSOCIATION",2025-06-30
278555,342525.0,342525000.0,"STRIDE BANK, NATIONAL ASSOCIATION",2025-09-30
278555,357690.0,357690000.0,"STRIDE BANK, NATIONAL ASSOCIATION",2025-12-31
278555,375867.0,375867000.0,"STRIDE BANK, NATIONAL ASSOCIATION",2026-03-31
2785646,168161.0,168161000.0,OMB BANK,2025-06-30
2785646,177712.0,177712000.0,OMB BANK,2025-09-30
2785646,187322.0,187322000.0,OMB BANK,2025-12-31
2785646,196652.0,196652000.0,OMB BANK,2026-03-31
278733,25690.0,25690000.0,"CITIZENS BANK OF COCHRAN, THE",2025-06-30
278733,27008.0,27008000.0,"CITIZENS BANK OF COCHRAN, THE",2025-09-30
278733,27876.0,27876000.0,"CITIZENS BANK OF COCHRAN, THE",2025-12-31
278733,28741.0,28741000.0,"CITIZENS BANK OF COCHRAN, THE",2026-03-31
278751,3673.0,3673000.0,WESTERN NATIONAL BANK OF CASS LAKE,2025-06-30
278751,3749.0,3749000.0,WESTERN NATIONAL BANK OF CASS LAKE,2025-09-30
278751,3819.0,3819000.0,WESTERN NATIONAL BANK OF CASS LAKE,2025-12-31
278751,3853.0,3853000.0,WESTERN NATIONAL BANK OF CASS LAKE,2026-03-31
2787770,69779.0,69779000.0,BANK OF THE JAMES,2025-06-30
2787770,75042.0,75042000.0,BANK OF THE JAMES,2025-09-30
2787770,78412.0,78412000.0,BANK OF THE JAMES,2025-12-31
2787770,79708.0,79708000.0,BANK OF THE JAMES,2026-03-31
278818,574799.0,574799000.0,PEOPLES SECURITY BANK AND TRUST COMPANY,2025-06-30
278818,590315.0,590315000.0,PEOPLES SECURITY BANK AND TRUST COMPANY,2025-09-30
278818,599582.0,599582000.0,PEOPLES SECURITY BANK AND TRUST COMPANY,2025-12-31
278818,606624.0,606624000.0,PEOPLES SECURITY BANK AND TRUST COMPANY,2026-03-31
279,45650.0,45650000.0,"BROADSTREET BANK, SSB",2025-06-30
279,47476.0,47476000.0,"BROADSTREET BANK, SSB",2025-09-30
279,48665.0,48665000.0,"BROADSTREET BANK, SSB",2025-12-31
279,48338.0,48338000.0,"BROADSTREET BANK, SSB",2026-03-31
279105,199283.0,199283000.0,FLORENCE BANK,2025-06-30
279105,205895.0,205895000.0,FLORENCE BANK,2025-09-30
279105,208814.0,208814000.0,FLORENCE BANK,2025-12-31
279105,212686.0,212686000.0,FLORENCE BANK,2026-03-31
2791085,69118.0,69118000.0,SUNSTATE BANK,2025-06-30
2791085,70219.0,70219000.0,SUNSTATE BANK,2025-09-30
2791085,71029.0,71029000.0,SUNSTATE BANK,2025-12-31
2791085,71511.0,71511000.0,SUNSTATE BANK,2026-03-31
2793593,43410.0,43410000.0,SOUTHERN BANK OF TENNESSEE,2025-06-30
2793593,44784.0,44784000.0,SOUTHERN BANK OF TENNESSEE,2025-09-30
2793593,46294.0,46294000.0,SOUTHERN BANK OF TENNESSEE,2025-12-31
2793593,48115.0,48115000.0,SOUTHERN BANK OF TENNESSEE,2026-03-31
2794732,81320.0,81320000.0,OPTUS BANK,2025-06-30
2794732,93557.0,93557000.0,OPTUS BANK,2025-09-30
2794732,96062.0,96062000.0,OPTUS BANK,2025-12-31
2794732,98084.0,98084000.0,OPTUS BANK,2026-03-31
2796277,19012.0,19012000.0,"PHILADELPHIA TRUST COMPANY, THE",2025-06-30
2796277,19367.0,19367000.0,"PHILADELPHIA TRUST COMPANY, THE",2025-09-30
2796277,19081.0,19081000.0,"PHILADELPHIA TRUST COMPANY, THE",2025-12-31
2796277,19205.0,19205000.0,"PHILADELPHIA TRUST COMPANY, THE",2026-03-31
2797162,54209.0,54209000.0,SAUK VALLEY BANK & TRUST COMPANY,2025-06-30
2797162,57207.0,57207000.0,SAUK VALLEY BANK & TRUST COMPANY,2025-09-30
2797162,59205.0,59205000.0,SAUK VALLEY BANK & TRUST COMPANY,2025-12-31
2797162,59030.0,59030000.0,SAUK VALLEY BANK & TRUST COMPANY,2026-03-31
2797210,6490.0,6490000.0,"OLD POINT TRUST & FINANCIAL SERVICES, N.A.",2025-06-30
2797210,6548.0,6548000.0,"OLD POINT TRUST & FINANCIAL SERVICES, N.A.",2025-09-30
2797210,6839.0,6839000.0,"TOWNE TRUST COMPANY, NATIONAL ASSOCIATION",2025-12-31
2797210,7095.0,7095000.0,"TOWNE TRUST COMPANY, NATIONAL ASSOCIATION",2026-03-31
2797359,91462.0,91462000.0,FIRST CENTRAL SAVINGS BANK,2025-06-30
2797359,94778.0,94778000.0,FIRST CENTRAL SAVINGS BANK,2025-09-30
2797359,94955.0,94955000.0,FIRST CENTRAL SAVINGS BANK,2025-12-31
2797359,97488.0,97488000.0,FIRST CENTRAL SAVINGS BANK,2026-03-31
2797724,2231345.0,2231345000.0,TOWNEBANK,2025-06-30
2797724,2397526.0,2397526000.0,TOWNEBANK,2025-09-30
2797724,2422066.0,2422066000.0,TOWNEBANK,2025-12-31
2797724,2891687.0,2891687000.0,TOWNEBANK,2026-03-31
279842,114843.0,114843000.0,RIVER BANK,2025-06-30
279842,118127.0,118127000.0,RIVER BANK,2025-09-30
279842,121673.0,121673000.0,RIVER BANK,2025-12-31
279842,122297.0,122297000.0,RIVER BANK,2026-03-31
279954,134003.0,134003000.0,CITIZENS ALLIANCE BANK,2025-06-30
279954,142362.0,142362000.0,CITIZENS ALLIANCE BANK,2025-09-30
279954,146646.0,146646000.0,CITIZENS ALLIANCE BANK,2025-12-31
279954,142563.0,142563000.0,CITIZENS ALLIANCE BANK,2026-03-31
2800491,71780.0,71780000.0,HEARTLAND NATIONAL BANK,2025-06-30
280110,18350963.0,18350963000.0,KEYBANK NATIONAL ASSOCIATION,2025-06-30
280110,18803766.0,18803766000.0,KEYBANK NATIONAL ASSOCIATION,2025-09-30
280110,19074946.0,19074946000.0,KEYBANK NATIONAL ASSOCIATION,2025-12-31
280110,18841264.0,18841264000.0,KEYBANK NATIONAL ASSOCIATION,2026-03-31
28013,736907.0,736907000.0,NORTHFIELD BANK,2025-06-30
28013,747019.0,747019000.0,NORTHFIELD BANK,2025-09-30
28013,724186.0,724186000.0,NORTHFIELD BANK,2025-12-31
28013,736873.0,736873000.0,NORTHFIELD BANK,2026-03-31
280138,32575.0,32575000.0,WEST CENTRAL GEORGIA BANK,2025-06-30
280138,33467.0,33467000.0,WEST CENTRAL GEORGIA BANK,2025-09-30
280138,33837.0,33837000.0,WEST CENTRAL GEORGIA BANK,2025-12-31
280138,33910.0,33910000.0,WEST CENTRAL GEORGIA BANK,2026-03-31
280352,15583.0,15583000.0,FIRST BANK,2025-06-30
280352,15926.0,15926000.0,FIRST BANK,2025-09-30
280352,16826.0,16826000.0,FIRST BANK,2025-12-31
280352,16360.0,16360000.0,FIRST BANK,2026-03-31
2805535,45438.0,45438000.0,FIRST SECURE COMMUNITY BANK,2025-06-30
2805535,46129.0,46129000.0,FIRST SECURE COMMUNITY BANK,2025-09-30
2805535,46685.0,46685000.0,FIRST SECURE COMMUNITY BANK,2025-12-31
2805535,46859.0,46859000.0,FIRST SECURE COMMUNITY BANK,2026-03-31
280558,8188.0,8188000.0,"FIRST NATIONAL BANK OF COKATO, THE",2025-06-30
280558,8711.0,8711000.0,"FIRST NATIONAL BANK OF COKATO, THE",2025-09-30
280558,9156.0,9156000.0,"FIRST NATIONAL BANK OF COKATO, THE",2025-12-31
280558,9279.0,9279000.0,"FIRST NATIONAL BANK OF COKATO, THE",2026-03-31
2805928,10155.0,10155000.0,MADISON COUNTY COMMUNITY BANK,2025-06-30
2805928,11911.0,11911000.0,MADISON COUNTY COMMUNITY BANK,2025-09-30
2805928,13012.0,13012000.0,MADISON COUNTY COMMUNITY BANK,2025-12-31
2805928,12161.0,12161000.0,MADISON COUNTY COMMUNITY BANK,2026-03-31
2806635,52166.0,52166000.0,YAMPA VALLEY BANK,2025-06-30
2806635,55474.0,55474000.0,YAMPA VALLEY BANK,2025-09-30
2806635,57756.0,57756000.0,YAMPA VALLEY BANK,2025-12-31
2806635,54932.0,54932000.0,YAMPA VALLEY BANK,2026-03-31
2806840,17336.0,17336000.0,WYOMING COMMUNITY BANK,2025-06-30
2806840,19175.0,19175000.0,WYOMING COMMUNITY BANK,2025-09-30
2806840,20023.0,20023000.0,WYOMING COMMUNITY BANK,2025-12-31
2806840,20157.0,20157000.0,WYOMING COMMUNITY BANK,2026-03-31
2806877,160246.0,160246000.0,"FEDERAL SAVINGS BANK, THE",2025-06-30
2806877,163586.0,163586000.0,"FEDERAL SAVINGS BANK, THE",2025-09-30
2806877,165334.0,165334000.0,"FEDERAL SAVINGS BANK, THE",2025-12-31
2806877,164318.0,164318000.0,"FEDERAL SAVINGS BANK, THE",2026-03-31
2807173,36031.0,36031000.0,CURRENCY BANK,2025-06-30
2807173,36832.0,36832000.0,CURRENCY BANK,2025-09-30
2807173,37504.0,37504000.0,CURRENCY BANK,2025-12-31
2807173,37824.0,37824000.0,CURRENCY BANK,2026-03-31
2808602,315212.0,315212000.0,"CAPITAL BANK, NATIONAL ASSOCIATION",2025-06-30
2808602,324526.0,324526000.0,"CAPITAL BANK, NATIONAL ASSOCIATION",2025-09-30
2808602,334760.0,334760000.0,"CAPITAL BANK, NATIONAL ASSOCIATION",2025-12-31
