"IDRSSD"	RCON0352	RCON2202	RCON2203	RCON2210	RCON2213	RCON2215	RCON2216	RCON2236	RCON2365	RCON2377	RCON2385	RCON2520	RCON2530	RCON5590	RCON6648	RCON6810	RCON6835	RCONB549	RCONB550	RCONB551	RCONB552	RCONF233	RCONHK05	RCONHK06	RCONHK07	RCONHK08	RCONHK09	RCONHK10	RCONHK11	RCONHK12	RCONHK13	RCONHK14	RCONHK15	RCONJ473	RCONJ474	RCONJH83	RCONK220	RCONK222	RCONK223	RCONMT87	RCONMT88	RCONMT89	RCONMT90	RCONMT91	RCONMT92	RCONMT93	RCONMT94	RCONMT95	RCONP752	RCONP753	RCONP754	RCONP756	RCONP757	RCONP758	RCONP759	
	OTH NONTRANSACTION SAVINGS DEPOSITS	TOT TRANSACTION ACCTS-US GOVERNMENT	TOT TRANSACT ACCTS-STS&POL SUB IN US	TOTAL DEMAND DEPOSITS	TOT TRANS ACCTS-BKS IN FGN COUNTRIES	TOTAL TRANSACTIONS ACCOUNTS	TOT TRANS ACCTS-FGN GOVTS&OFFCL INST	NONTRANS DPS OF BKS IN FGN COUNTRIES	TOTAL BROKERED DEPOSITS	TOT NONTRANS ACCTS-FGN GOVTS&OFFCL I	TOTAL NONTRANSACTION ACCOUNTS	TOT NONTRANSACTION ACCTS-US GOVT	TOT NONTRANSACTION ACCTS-STS&POL SUB	PREFERRED DEPOSITS	TIME DEPOSITS LT 100000	AMT OUTSTDG IN MONEY MARKET DEP ACCT	IRA AND KEOGH PLAN ACCOUNTS	TRANSACTION ACCTS: IPC DEPOSITS	NONTRANSACTION ACCTS: IPC DEPOSITS	TRANSACTION ACCT: CB'S & DI'S IN U.S	NONTRANSACT ACCT: CB'S & DI'S IN U.S	IRA KEOGH IN MEM ITEM 2.C	SELECTED COMPONENTS OF TOTAL DEPOSIT	SELECTED COMPONENTS OF TOTAL DEPOSIT	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS OF 250000 OR LESS WITH	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	MATURITY AND REPRICING DATA FOR TIME	TIME DEPOSITS EQ 100K LE 250K	TIME DEPOSITS GT 250K	Total reciprocal deposit	BRKRD DEP GT 250000 MAT LE 1 YR	TIME DEP GT 250000 MAT LE 1 YRDEP	EST DEP LISTING SERVICE NOT BROKERED	Fully insured, affiliate sweep depos	Fully insured, affiliate, retail swe	Not fully insured, affiliate sweep d	Not fully insured, affiliate, retail	Fully insured, non-affiliate sweep d	Fully insured, non-affiliate, retail	Not fully insured, non-affiliate swe	Not fully insured, non-affiliate, re	Designated exception sweep deposit	OFFR CONSUM DEP ACT INDIV HSHLD FMLY	NONINTR TRN ACCTS INDIV HSHLD FMLY	INTR TRN ACCTS INDIV HSHLD FMLY	MMDA DEPS PRIMRLY INDIV HSHLD FAMLY	OTHR MMDA INDIV PRTNRS CORPS	OTHR SVGS DEPS IND HSHLD FAMILY USE	OTHR SVGS DEPS IND PRTNRS AND CORPS	
379920	3129931	0	2389834	17036704	0	17036704	0	0	1185924	495	22236766	0	4662631		3659670	11699067	402877	14557647	17551361	89223	22279	142027	1185924	1185924	2590486	2672269	253084	61894	5262755	699362	1036740	86487	7446	1918063	1830035	2422435	0	1736102	0	0		0		0		699340		699340	true	3141036	3045452	2901062	5272016	2305672	115504	
380346	16067	0	34	23137	0	29678	0	0	0	0	83213	0	7982		16992	19071		29644	75231	0	0	2925	0	0	11845	19649	6640	147	31494	4047	5747	0	0	21289	9794	0	0	9794	0																	
380458	77301	0	413383	741310	0	1278352	0	0	127500	0	1268428	0	66059		223492	484027		864969	1202369	0	0	8848	127500	127500	243749	148893	8406	2541	392642	135993	162704	2418	2395	180097	303510	1199	0	298697	0																	
380533	71333	0	45884	97813	0	231418	0	0	0	0	385376	0	90320		64582	51884		185488	294856	46	200	1138	0	0	48464	104489	4035	880	152953	27661	31663	44967	0	93286	104291	0	0	59324	0																	
380878	22862	0	14405	39828	0	39828	0	0	67014	0	280281	0	77986		90670	48761		24725	173265	698	29030	4434	67014	54540	26845	79734	32728	947	106578	35217	32890	297	0	49583	68404	9878	0	68107	29031																	
380944	24560	0	27177	32331	0	56027	0	0	0	0	88221	0	3561		3922	42121		28850	84367	0	293	1387	0	0	4431	11794	395	38	15272	2851	2032	0	0	12735	4883	7167	0	4883	0																	
381026	29623	0	7281	17944	0	45851	0	0	0	0	82616	0	10097		18910	6049	2594	38570	72519	0	0	1114	0	0	11980	17515	1177	35	29495	7825	8413	0	0	11797	16238	0	0	16238	0	0		0		0		0		0	true							
381932	21001	0	600	119996	0	169465	0	0	37167	0	193793	0	10588		14255	52287		153908	165222	14957	17983	1570	0	0	10913	23991	7389	1684	34904	20587	34842	20849	250	29722	76528	0	0	54679	10588																	
381950	75178	0	26621	78393	0	134458	0	0	0	0	180570	0	38310		21990	44351		107837	142260	0	0	7278	0	0	1465	37066	5634	127	38531	0	13698	2238	813	22302	16749	0	0	13698	0																	
382050	147428	0	39682	136115	223	178344	0	0	0	0	252761	0	15152		11874	57045	8061	138240	237609	199	0	4711	0	0	8641	12548	4463	1400	21189	13936	6226	1074	0	15178	21236	0	0	20162	0	0		0		0		0		0	true							
382069	80609	1	509	19428	0	19953	0	0	0	0	431241	0	22997		31966	214757	2562	19443	407994	0	250	1335	0	0	22659	37000	4337	193	59659	32601	34352	4732	0	32224	71685	0	0	66953	0	0		0		0		0		0	true							
382256	12010	0	7862	9237	0	25214	0	0	0	0	31626	0	3096		7769	5366		17352	28530	0	0	352	0	0	5058	7110	330	0	12168	280	1217	255	0	4729	1752	0	0	1497	0																	
382274	147	0	0	0	0	0	0	0	0	0	3656	0	0		1308	0		0	3060	0	596	0	0	0	247	2636	273	1	2883	0	352	0	0	1849	352	0	0	352	496																	
382443	19132	0	6245	30782	0	53634	0	0	0	0	98809	0	23861		9553	56086		47389	74948	0	0	524	0	0	4278	9595	3491	31	13652	297	3546	2352	0	7842	6195	0	0	3546	0																	
382537	29950	0	33974	77198	0	122213	0	0	1337	0	234289	0	12024		49763	45414		87410	210745	829	11520	14888	1337	1337	35009	68774	16902	8184	95419	11905	15254	1795	1102	79106	30056	7918	0	26164	0																	
382649	106262	0	212654	421352	0	595765	0	0	0	0	309925	0	48075		57023	20506		383111	261850	0	0	465	0	0	45764	54542	7177	3209	100306	29960	36001	6503	0	53669	72464	0	0	65961	7162																	
382658	16454	0	23199	51196	0	79294	0	0	0	0	193984	0	17174		42643	16251		56095	172846	0	3964	10013	0	0	22171	56044	28387	7122	78215	10350	25338	10792	1077	71079	47557	0	0	35688	3964																	
382742	22572	0	6350	36768	0	57248	0	0	13104	0	76082	0	11423		9724	23716		49663	59658	1235	5001	102	13104	13104	5616	16329	853	43	21945	648	6027	279	0	13116	6954	3603	0	6675	0																	
382854	20327	698	20164	35621	0	60994	0	0	8377	0	85397	0	12875		14044	12658	2959	39357	66403	775	6119	1196	8377	2661	7778	19283	9947	1391	26759	4681	6439	2890	0	24356	14010	0	0	11120	2480	0		0		0		0		0	true							
384018	1016247	0	7	206900	0	216694	227	0	11929	97	3250322	0	0		192775	1014098		215607	3250225	853	0	984	11929	11929	170860	260883	442	31	431742	293147	494614	0	0	239440	787761	0	0	787761	0																	
384278	117810	0	176730	352714	0	558302	0	0	842886	0	2899153	0	561702		833825	1756658	27519	375323	2336523	6249	928	10214	842886	557541	424217	300978	78778	100577	725195	23460	78736	17939	0	70725	120135	240154	0	102196	0	0		0		61317		0		50542	true	38907	73643	878127	312401	109443	3039	
384353	1856	0	281	10681	0	15016	0	0	0	0	8483	0	2		3826	567		14735	8481	0	0	0	0	0	2660	2682	133	0	5342	585	0	0	0	1649	585	0	0	585	0																	
384652	1535	0	0	341013	0	341112	0	0	5001	0	571893	0	27474		8081	408197		340724	544419	388	0	451	5001	5001	26047	22981	101	0	49028	41581	71451	0	0	41047	113032	199667	0	113031	0																	
384830	22976	0	2367	44855	0	61981	0	0	0	0	105339	0	922		23220	8872		59614	104417	0	0	1714	0	0	16812	29300	1057	0	46112	6827	19493	0	0	23950	26320	0	0	26320	0																	
385350	26944	0	5975	27949	0	70730	0	0	6470	0	122484	0	4184		26024	31110		64755	118300	0	0	2289	6470	6470	15590	33780	7539	785	49370	570	3901	2265	0	31670	6736	7235	0	4471	0																	
385471	4339	0	9667	45984	0	324949	0	0	0	0	161278	0	2134		18156	119167		315282	159144	0	0	521	0	0	7529	13244	5310	2947	20733	1542	7200	0	0	10873	8742	0	0	8742	0																	
385547	18807	0	16775	37313	0	66243	0	0	0	0	111469	0	7572		35269	17167		49468	103897	0	0	3595	0	0	27001	30575	1415	317	55063	8316	6859	1013	0	24039	16188	0	0	13866	0																	
385686	96671	0	0	51976	0	70382	0	0	0	0	276812	0	0		63979	0		70382	276812	0	0	6419	0	0	77142	61775	979	12	138917	20492	18781	960	0	75929	40233	0	0	39273	0																	
386432	32003	0	0	54083	0	65959	0	0	0	0	145073	0	20345		27811	13032		65959	124728	0	0	3190	0	0	60431	0	0	0	60431	39606	0	0	0	32620	39606	0	0	39606	0																	
386450	32835	0	1780	57801	0	172406	0	0	0	0	303272	0	69182		26289	204505	1652	170626	234090	0	0	132	0	0	15401	25184	7949	225	40584	4686	10910	1577	0	22470	17173	0	0	15596	0	0		0		0		0		0	true							
386731	60217	1849	26530	92194	0	92194	0	0	21047	0	271195	303	70201		52800	0		63815	200454	0	237	11517	21047	3250	24105	43242	31799	14706	67347	24647	41300	23418	7761	61052	97126	3213	0	65947	0																	
386825	47209	0	11889	66623	0	85256	0	0	0	0	54606	0	568		2999	1524		73367	54038	0	0	0	0	0	1439	2479	507	149	3917	1300	0	0	0	1575	1300	0	0	1300	0																	
387671	162968	0	126413	269522	0	277017	0	0	0	0	287219	0	10601		31988	0		150604	276618	0	0	3837	0	0	25621	35106	4697	132	60726	31550	25134	1701	311	33567	58696	99525	0	56684	0																	
388155	26926	0	10247	81662	0	113180	0	0	0	0	89294	0	7939		14003	7239		102933	81355	0	0	3795	0	0	9348	23617	1252	278	32965	7169	13465	0	0	20492	20634	0	0	20634	0																	
388258	3711	0	907	5143	0	8538	0	0	0	0	19062	0	1043		3686	3683		7631	18019	0	0	381	0	0	2190	6218	560	101	8408	1505	1095	0	0	5383	2600	0	0	2600	0																	
388557	43347	0	6168	109757	0	139439	0	0	10033	0	346931	0	6528		80713	59915		132137	318870	1134	21533	4403	0	0	67365	100296	16038	597	164185	26276	29709	3388	0	103583	59373	11221	0	55985	23734																	
388744	53892	0	40355	66353	0	123413	0	0	0	0	152875	0	15357		19562	16065		83058	137518	0	0	4477	0	0	19648	19322	3669	1725	38970	14569	21313	2277	394	24802	38553	0	0	35882	0																	
388753	6534	0	615	7006	0	14521	0	0	0	0	27635	0	1701		10003	0		13906	25934	0	0	571	0	0	6455	8376	2018	1336	14831	0	2617	299	0	8182	2916	0	0	2617	0																	
388874	13628	0	774	5407	0	19889	0	0	0	0	63804	0	2827		17102	12038		19115	60977	0	0	3581	0	0	2401	9271	14641	6652	11486	500	1710	1791	1173	15862	5174	0	0	2210	0																	
389358	0	0	9776	45514	0	65268	0	0	30992	0	223031	0	9425		3777	191789		55492	213606	0	0	1693	0	0	3451	7791	3012	0	11242	1058	7802	8129	0	10476	16989	0	30992	8860	0																	
389376	4215	0	94	6931	0	6931	0	0	1500	0	29789	0	1013		12890	4438		6837	28776	0	0	375	0	0	4042	11175	1956	223	15217	669	1070	1500	500	4507	3739	1500	0	1739	0																	
390372	37692	0	0	4693	0	59738	0	0	14376	0	301448	0	0		111146	34651		59738	301448	0	0	22347	14376	0	40264	100724	27053	23825	140988	11300	24004	1426	508	80721	37238	0	0	35303	0																	
390840	39559	0	23896	82278	0	142298	0	0	0	0	162126	0	12000		32527	22515		118402	150126	0	0	0	0	0	28891	37389	1370	174	66227	12024	20202	0	0	35298	32226	224	0	32226	0																	
391418	49655	7	26637	103586	0	103586	0	0	0	0	89500	0	2688		14670	0		76750	86812	192	0	2049	0	0	9046	19418	2954	534	28464	2467	4139	769	518	17282	7893	0	0	6606	3179																	
391557	7323	0	4305	13385	0	19770	0	0	0	0	29882	0	474		4518	1030		15465	22018	0	7390	807	0	0	6279	10809	537	245	11451	1640	2019	0	0	13352	3659	0	0	3659	6499																	
391575	62826	0	270351	917196	0	1501856	0	0	1225739	0	3651019	19750	177071		1575991	374920	40674	1220434	3305269	11071	148929	22276	1225739	514928	447311	927556	1178959	161122	1374867	101778	216677	132715	47155	1138957	498325	922330	0	318455	142419	0		0		1005220		0		812061	true	29381	94416	23852	293404	56591	4053	
391959	11458	0	3107	14595	0	24003	0	0	9	0	39348	0	4683		11583	4923		20896	34656	0	9	0	9	0	5852	12799	2120	55	18651	340	1801	0	0	9243	2141	0	0	2141	0																	
391977	654309	0	30765	43615	0	110105	0	0	0	0	890053	0	157822		33308	116934		79340	732231	0	0	2271	0	0	33415	31203	1686	468	64618	21377	30354	0	307	33464	52038	0	0	51731	0																	
392152	2435	0	454	8017	0	13966	0	0	2552	0	59567	0	2524		13887	9132		13512	57043	0	0	2673	1504	1504	11348	21642	3332	278	31472	4325	4126	2950	0	22711	11401	1517	1048	8451	0																	
392255	17353	1	9798	30032	0	45848	0	0	0	0	70390	168	8073		13404	18320	4336	36049	62149	0	0	0	0	0	3959	16113	5132	298	20072	2881	4486	1848	0	12098	9215	0	0	7367	0																	
392778	125076	0	20278	108504	0	226311	0	0	0	0	271554	0	11230		17877	84278		206033	260082	0	242	6216	0	0	12387	17222	5578	1267	29609	11269	13629	581	266	18578	25745	2066	0	24897	0																	
393252	9430	0	8224	44101	0	72991	0	0	0	0	104407	0	6732		13649	8896		64350	97438	417	237	5338	0	0	33340	21521	0	0	53420	17069	14150	0	0	41214	31219	9603	0	30730	0																	
393355	20474	15	20403	58273	0	110152	0	0	0	0	110021	0	16176		16575	35481	4335	88973	93383	761	462	2119	0	0	13598	22081	1951	209	35643	5485	10741	0	0	21264	16226	13943	0	16226	0	0		0		7685		0		7685	true							
393953	75527	0	11069	284561	0	344246	0	0	0	0	557077	0	12758		37042	214852		330825	544319	2352	0	5847	0	0	54261	48758	4181	888	103019	71472	79647	7490	0	71046	158609	32549	0	151119	0																	
394156	8790	0	3962	38418	0	38418	0	0	9084	0	71507	0	12841		15656	2369		33645	57786	811	880	1120	9084	6985	23745	19538	7244	274	43283	2473	4445	1999	630	35145	9547	21245	0	6918	1																	
394259	47848	0	38164	130721	0	181668	0	0	11754	0	249065	0	43782		34577	84301		142722	205283	782	0	1918	11754	11754	37351	41620	1712	136	78971	17083	19013	0	0	46241	36096	16690	0	36096	0																	
396057	16014	0	3794	24481	0	24527	0	0	0	0	49037	0	3927		9799	7903		20733	45110	0	0	1018	0	0	6194	10354	1309	0	16548	3044	2579	1640	0	8058	7263	0	0	5623	0																	
396244	7602	48	6293	72325	0	121274	0	0	0	0	317233	0	3217		44706	181002	7931	113296	312781	1637	1235	4529	0	0	25336	70168	1267	255	95504	9807	21797	0	0	52320	31604	22770	0	31604	0	0		0		20293		0		20293	true							
396253	16645	0	37871	355893	0	692990	345278	0	0	589	447959	0	19911		35511	182931		304149	426782	5692	677	3216	0	0	54884	79926	4497	290	134805	51220	54400	3165	0	104087	108785	151372	0	105620	5023																	
396954	34651	0	66041	91436	0	157080	0	0	0	0	137209	0	10632		8093	50342		91039	126577	0	0	1024	0	0	7076	10656	1546	291	17732	10869	21779	0	0	11476	32648	0	0	32648	0																	
397456	21574	0	10919	48053	0	95714	0	0	0	0	52425	0	2500		4874	10466	1563	84793	49925	2	0	117	0	0	5141	5522	1573	0	10663	4447	2109	1593	0	7362	8149	0	0	6556	0	0		0		23054		0		0	true							
397531	78072	0	65031	568031	0	726685	0	0	0	0	370292	0	15878		7409	184705		657324	353417	4330	997	108	0	0	26873	23362	3626	0	50235	26654	15826	11175	0	46451	53655	98406	0	42480	0																	
397540	178056	0	118744	463062	0	761889	0	0	0	0	1230939	0	26386		113913	707030	31390	637283	1204224	5862	329	0	0	0	71579	156459	8848	0	228031	26295	75741	6931	0	122973	108967	14445	0	102036	0	0		0		5169		0		5169	true	70172	305027	189085	517945	129474	48582	
397559	12228	0	17444	181335	0	183509	0	0	112117	0	636273	0	98048		133327	195368		162106	392896	3959	145329	5677	98189	75587	89608	197292	46934	2463	286900	35107	56517	500	255	202971	92379	118560	13928	91624	61196																	
397755	20939	0	6176	132065	0	221811	0	0	106920	0	1319357	0	86965		152210	558248		215608	1226779	27	5613	16400	106920	25982	110020	251963	125101	47459	304327	69154	92291	43698	483	382333	205626	286911	0	161445	5613																	
397858	9442	0	4877	23762	0	29492	0	0	0	0	79206	0	4462		6451	23236		24615	74744	0	0	967	0	0	18021	20076	481	0	37742	1866	6085	0	0	32127	7951	0	0	7951	20958																	
398051	15085	0	5284	28585	0	42552	0	0	5177	0	80067	5177	3340		13453	22407	2612	37268	71550	0	0	1246	5177	0	9467	14028	2136	5400	23494	4716	6313	515	0	17578	11544	8837	0	11029	0	0		0		8457		0		8457	false							
398248	54540	0	44390	78728	0	148922	0	0	0	0	137477	0	1666		23638	38176	9704	104532	135811	0	0	4035	0	0	12930	18274	5024	2009	31204	2186	3548	788	0	14601	6522	0	0	5734	0	0		0		0		0		0	false							
398668	0	0	0	1071	0	1071	0	0	0	0	0	0	0		0	0	0	571	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0		0		0	false							
398837	28114	0	45172	90666	0	160182	0	0	0	0	130948	0	13577		29623	14143		115010	117371	0	0	3982	0	0	17084	39298	2334	601	56382	8421	20083	593	277	29695	29374	0	0	28503	0																	
399357	8059	0	1896	7432	0	10783	0	0	9665	0	55298	0	11372		7114	2722		8887	34769	0	9157	0	9665	6568	5032	18308	8158	736	23340	1981	8106	2196	0	25120	12283	0	0	10087	0																	
399517	2666516	0	269841	822307	0	2736391	0	0	303195	248	4524287	0	725387		648679	687133	164625	2465313	3792275	1237	6377	39226	303195	290881	164973	674577	123068	14620	839549	41508	106179	44210	1504	328558	193401	917862	0	147687	0	0		0		879082		0		879082	true	328038	503939	0	687133	1413253	1253262	
399731	16107	0	6102	40109	0	48804	0	0	0	0	44681	0	1710		9176	849	3350	42702	42971	0	0	2173	0	0	7542	12619	1090	284	20161	2843	2713	634	0	12359	6190	0	0	5556	0	0		0		0		0		0	false							
399973	44308	0	863	38178	0	45886	0	0	4193	0	147416	0	21350		37807	12531		45023	126066	0	0	2983	4193	0	15171	39710	16042	799	54881	3005	13048	1725	1077	33914	18855	0	0	16053	0																	
400057	27582	3	7057	57605	0	77260	0	0	3583	0	137817	180	13239		31273	46347		70200	124398	0	0	955	3583	0	12542	32796	2984	1595	45337	2956	11015	0	0	18644	13971	0	0	13971	0																	
400141	81085	37	45264	305193	0	308468	0	0	0	0	393762	0	19921		54678	161538		260606	371681	2561	2160	1318	0	0	47109	52684	13659	314	99772	15836	17962	3575	0	59088	37373	61141	0	32480	0																	
400365	26195	3	6963	205147	0	222890	0	0	0	0	281424	0	1027		13863	117350		215924	280397	0	0	739	0	0	28751	17707	3258	0	46458	59932	27119	1112	0	35853	88163	0	0	87051	0																	
400767	28493	0	10682	86221	0	101066	0	0	0	0	82897	0	7492		551	53425		89555	75405	829	0	0	0	0	101	676	203	0	731	0	0	0	0	428	0	0	0	0	0																	
401072	13572	5	346	1476	0	10345	0	0	6112	0	51979	0	7550		5766	7577		9994	44429	0	0	834	0	0	4019	6199	1939	215	10218	5600	5613	7246	0	6606	18459	0	0	11213	0																	
401559	6909	0	5632	33366	0	50515	0	0	10402	0	59371	0	16741		4437	26563		44883	40012	0	2618	0	10402	10402	6724	12113	1780	495	18661	337	4450	0	0	16675	4787	32762	0	4787	0																	
401755	14112	0	4892	38366	0	57983	0	0	485	0	105529	0	13759		11351	22616		53091	91770	0	0	598	485	0	17522	33684	1958	266	51206	8540	6831	0	0	42079	15371	15843	0	15371	0																	
401906	138123	0	80626	245968	0	318958	0	0	0	0	392909	0	42097		81371	64768		238332	350812	0	0	11888	0	0	62630	64584	5815	1367	127214	22484	32536	603	0	53024	55623	3284	0	55019	0																	
401951	5071	0	857	51671	24697	51671	0	0	4357	0	39954	0	817		5058	16163		26117	31303	0	7834	0	4357	4108	2639	5405	1462	0	8044	8171	1043	0	0	4448	9214	0	0	9214	2233																	
402846	6640	0	15389	12311	0	33393	0	0	0	0	59302	0	9100		14760	11857		18004	50202	0	0	2014	0	0	2791	19700	5416	60	22491	4000	7815	1022	0	13208	12837	0	0	11457	0																	
402873	17589	0	0	3384	0	10529	0	0	0	0	37926	0	0		10170	84		10529	37926	0	0	2907	0	0	9115	6238	1443	18	14455	2624	815	0	0	6644	3439	0	0	3439	0																	
403067	2222	0	0	46870	0	46870	0	0	10283	0	81180	0	10526		7078	47093		46870	66174	0	4480	0	10283	10283	9624	9900	2068	0	19524	4161	5612	500	0	14514	10273	35410	0	9773	3209																	
403151	180698	0	155014	347243	0	860137	0	0	249849	0	1523083	0	259120		268911	375080	58057	653161	1229650	51962	34313	11059	246386	211020	292242	423720	50533	2395	715962	67858	129382	1175	0	499979	198415	112462	3207	197240	29998	0		0		60515		0		60515	true	110880	269554	106199	268881	167716	12982	
403179	129529	0	18644	246377	0	522647	0	0	64120	0	1088111	0	140440		184167	449353		503756	945549	247	2122	15022	64120	50472	79633	226201	28572	1656	305834	21707	135258	14202	2001	151895	173168	50210	0	156965	0																	
403254	0	0	0	1803	0	3396	0	0	0	0	2069	0	0		0	45		3396	2069	0	0	0	0	0	1442	581	0	0	2023	0	0	0	0	2023	0	0	0	0	1692																	
403656	10855	0	18561	21027	0	39181	0	0	0	0	33218	0	12282		1465	11309		20620	20936	0	0	0	0	0	696	1446	408	0	2142	8000	504	0	0	1085	8504	0	0	8504	0																	
403946	65966	0	27718	557875	0	557895	0	0	35119	0	689975	0	16577		67313	453509		525471	670430	4706	2968	1416	35119	28493	21224	67019	14304	772	88243	0	62475	4705	0	36006	67180	147926	0	62475	0																	
404653	4712	0	33	90014	0	100783	0	0	0	0	458558	0	3608		5756	301848		100750	398032	0	56918	2429	0	0	6854	114745	1922	0	121599	11721	14956	1800	0	117765	28477	5979	0	26677	99621																	
404943	10930	0	572	20187	0	32598	0	0	0	0	43815	0	1941		7697	8546		32026	41874	0	0	405	0	0	1240	9826	4092	85	11066	1829	6708	559	0	7546	9096	0	0	8046	0																	
406022	54249	0	5405	166194	0	215715	0	0	0	0	217591	0	9139		26144	87324		208824	208093	1486	359	3204	0	0	23530	29668	2898	823	53198	5874	12893	330	0	30776	19097	36464	0	18767	0																	
406059	59940	0	197	161208	0	165859	0	0	4995	0	355942	0	6457		15312	155303		165662	349485	0	0	7361	4995	4995	6865	22321	1735	178	24152	30864	76766	1175	795	15787	109600	0	0	107630	0																	
406666	20955	31	29216	98785	0	147470	0	0	28747	0	212367	0	12964		19602	44201		118223	199403	0	0	1096	19453	19453	30451	53872	757	36	59076	21002	39970	1123	0	65513	62095	0	9294	60972	0																	
406974	18477	0	179	1285	0	1285	0	0	10000	0	272862	0	0		13979	210247		1106	272862	0	0	216	10000	10000	5045	18488	271	6	13401	1657	18671	0	0	9831	20328	2657	0	20328	0																	
407168	4768	0	2972	41807	0	53793	0	0	35573	0	106425	0	9344		43808	16348		50601	97081	220	0	1086	35573	9689	15598	18309	26645	0	33907	12840	11095	822	0	16744	24757	1023	0	23935	0																	
407506	509396	0	51327	914104	0	1076648	0	0	2510	0	1182913	0	75004		163690	311464		1025321	1095789	0	12120	11651	2510	2510	112958	167435	20562	4221	280393	17026	38821	1031	0	141485	56878	251379	0	55846	0																	
407645	185857	0	22708	95664	0	220673	0	0	0	0	349918	0	40360		47183	9056		195004	309204	2961	354	7889	0	0	40499	44604	8968	1365	85103	14253	39118	4253	1946	48253	59570	41525	0	53371	0																	
408642	9358	0	1626	354197	0	354197	0	0	206835	0	550656	0	7237		201181	321479		30239	222173	322332	321246	219	206835	56091	37826	70417	97709	13867	108243	0	0	0	0	18639	0	23286	0	0	0																	
408875	15601	0	995	269801	0	271249	0	0	71695	0	407935	0	69215		73807	130238		270254	336492	0	2228	7644	71695	71695	39622	111513	12131	572	150906	20964	67719	9575	0	90031	98258	40363	0	88683	12																	
409265	6752	0	4088	31821	0	31821	0	0	18263	0	88226	0	13046		5046	18695		27612	74862	121	318	702	18263	0	9635	16668	9760	10518	26303	10455	5741	0	0	41536	16196	12892	0	16196	0																	
410159	2722	0	2330	4956	0	9758	0	0	0	0	11904	0	6959		1570	2691		7428	4945	0	0	418	0	0	899	752	277	0	1607	2421	2142	0	0	358	4563	0	0	4563	0																	
410560	199647	0	13251	21482	0	32662	0	0	0	0	309325	0	22982		12183	32668		19411	286343	0	0	2984	0	0	15036	20617	0	0	35647	12550	28807	0	0	23470	41357	0	0	41357	0																	
410748	36425	1	60245	62808	0	140521	0	0	0	0	184574	0	2015		46932	24750	17511	80275	182559	0	0	3504	0	0	29866	44876	15490	1200	74741	13152	12953	5334	529	44499	31968	0	0	26105	0	0		0		0		0		0	true							
410917	88642	0	17152	211996	0	278308	0	0	0	0	286798	0	12488		34988	13698		261156	274310	0	0	8468	0	0	27140	51443	7078	36	76908	22740	74061	1962	0	50708	98763	0	0	96800	0																	
411062	28391	0	12182	94456	0	125010	0	0	0	0	112016	0	68764		1887	69870		112828	43252	0	0	0	0	0	980	6130	0	0	7110	500	6146	0	0	5223	6646	0	0	6646	0																	
411174	5012	0	0	117	0	279	0	0	0	0	29648	0	0		11384	0		279	29648	0	0	739	0	0	7446	13248	335	139	20694	1333	2135	0	0	9784	3468	0	0	3468	0																	
411231	11583	0	7203	28962	0	46802	0	0	11494	0	64868	0	5907		21084	9767		39599	58961	0	0	891	11494	11494	7490	23576	1886	260	25810	4804	4747	755	0	12128	10306	0	0	5279	249																	
411240	12379	0	1782	15242	0	20485	0	0	0	0	60242	0	10843		20346	7137		18703	49399	0	0	898	0	0	9206	15931	5702	4439	25136	821	4628	0	0	14931	5449	0	0	5449	0																	
411549	10140	0	3056	9433	0	23815	0	0	0	0	18282	0	118		2372	0		20757	18164	2	0	113	0	0	943	1404	1576	0	2347	387	791	3042	0	1550	4220	0	0	1178	0																	
411576	11201	0	156	11192	0	16438	0	0	0	0	50550	0	850		8074	20891	3089	16282	49700	0	0	759	0	0	3024	7951	1233	208	10975	4836	1205	0	0	4343	6041	0	0	6041	0	0		0		0		0		0	true							
411624	42576	0	4222	52890	0	66411	0	0	0	0	199294	0	18459		45064	26854	15955	62189	180835	0	0	7727	0	0	42693	48069	6709	780	90762	12013	10495	8849	256	53187	31613	0	0	22508	0	0		0		0		0		0	true							
411651	21218	31	30697	33257	0	93885	0	0	14299	0	108829	29	17751		19625	12802		63157	91049	0	0	283	14299	0	13825	26208	1607	223	40033	6398	12440	3969	10139	22238	32946	1529	0	18838	0																	
412153	23701	0	9646	64978	0	119954	0	0	0	0	111859	0	19221		17706	17606		108577	92394	1731	244	0	0	0	23104	20194	2547	390	43298	15197	8847	0	272	28530	24316	35695	0	24044	0																	
