"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
257756																																																																																						36762	3751	3751	9.5968%	11.8992%	10.6851%	33011	308944	343979	-2205	0			3.8992%			0				22712	343979								0	0	0		0		10299	10.6851%	1	0	30806	0	0	0	-2205	0	0	0		0	33011	0	0	33011	0	0	0	0	0	0	0	0	0	3751	0	0	0			
258306																																																																																						69178	4883	4883	9.8297%	15.5098%	14.4150%	64295	446029	654087	-7650	0			7.5098%			0				60407	654087								0	0	0		0		3888	14.4150%	1	0	56645	0	0	0	-7650	0	0	0		0	64295	0	0	64295	0	0	0	0	0	0	0	0	0	4883	0	0	0			
258379																																																																																						19225	1461	1461	7.9991%	14.3717%	13.2795%	17764	133770	222076	-2917	1020			6.3717%			1				17763	223096								0	0	0		0		0	13.2795%	1	0	14846	0	0	0	-1898	0	-1020	0		0	17764	0	0	17764	0	0	0	0	0	0	0	0	0	1461	0	0	0			
258539																																																																																				139675	0				11.5546%			16074		139113	-602	0						0	0	0	0	13824	139113	0	0.0000%	10113	0	137	10250	7.3385%	0	0	0	0	1		2250		1	0	15472	0	0	0	-602	0	0	0		0	16074	0	0	16074	0	0	0	0	0	0						0	0	0		
258874																																																																																						20377	533	533	14.4317%	31.1218%	30.3078%	19844	65475	137503	-447	0			23.1218%			0				20126	137785								0	0	0		0		0	30.3078%	1	0	19679	0	282	0	-447	0	0	0		0	19844	0	0	19844	0	0	0	0	0	0	0	0	0	533	0	282	0			
259059																																																																																				142282	0				11.8836%			15703		132140	-134	0						0	0	0	0	4503	132140	0	0.0000%	4647	0	417	5064	3.5591%	0	0	0	0	1		11200		1	0	15569	0	0	0	-134	0	0	0		0	15703	0	0	15703	0	0	0	0	0	0						0	0	24915		
259330																																																																																						114176	10870	10870	8.8526%	11.9929%	10.8511%	103306	952029	1166963	-1263	0			3.9929%			0				89628	1174398								0	0	0		0		21113	10.8511%	1	0	109478	7435	0	0	-1263	0	0	0		0	103306	0	0	103306	0	0	0	0	0	0	0	0	0	10870	0	7435	0			
259442																																																																																						74879	5204	5204	12.6977%	18.0221%	16.7696%	69675	415485	548723	-2954	0			10.0221%			0				55715	548723								0	0	0		0		13960	16.7696%	1	0	66721	0	0	0	-2954	0	0	0		0	69675	0	0	69675	0	0	0	0	0	0	0	0	0	5204	0	0	0			
259956																																																																																				182771	0				9.4560%			17074		180563	-3207	0						0	0	0	0	7074	180563	0	0.0000%	10314	0	1407	11721	6.4129%	0	0	0	0	1		10000		1	0	13867	0	0	0	-3207	0	0	0		0	17074	0	0	17074	0	0	0	0	0	0						0	0	0		
260055																																																																																						784557	56117	56555	10.7528%	16.4242%	15.2403%	728002	4776831	6770368	-35020	0			8.4242%			0				556738	6787999								0	0	0		0		188895	15.2403%	1	0	710613	17631	0	0	-35020	0	0	0		0	728002	0	0	728002	0	0	0	0	0	0	0	0	438	56555	0	17631	0			
260831																																																																																						31194	2660	2660	9.6701%	14.7471%	13.4895%	28534	211527	295076	-2	0			6.7471%			0				12751	295076								0	0	0		0		15783	13.4895%	1	0	28532	0	0	0	-2	0	0	0		0	28534	0	0	28534	0	0	0	0	0	0	0	0	0	2660	0	0	0			
261146																																																																																				523738	0				11.0805%			57506		518985	-2191	0						0	0	0	0	24297	519131	0	0.0000%	60286	0	90	60376	11.5279%	0	0	0	0	1		33355		1	0	55461	0	146	0	-2191	0	0	0		0	57506	0	0	57506	0	0	0	0	0	0						146	0	10015		
261360																																																																																				1214543	0				12.6719%			151867		1198455	-4464	0						0	0	0	0	133413	1201369	0	0.0000%	70316	0	608	70924	5.8396%	0	0	0	0	1		21368		1	0	150317	2838	76	0	-4464	0	0	0		0	151867	0	0	151867	0	0	0	0	0	0						2914	0	0		
261940																																																																																						129361	11645	11645	10.1055%	13.8840%	12.6342%	117716	931728	1164874	-12569	0			5.8840%			0				103223	1169685								0	0	0		0		19304	12.6342%	1	0	109958	4811	0	0	-12569	0	0	0		0	117716	0	0	117716	0	0	0	0	0	0	0	0	0	11645	0	4811	0			
262059																																																																																						59377	5690	5690	9.2917%	13.0966%	11.8416%	53687	453376	577795	-5135	0			5.0966%			0				47687	577795								0	0	0		0		6000	11.8416%	1	0	48552	0	0	0	-5135	0	0	0		0	53687	0	0	53687	0	0	0	0	0	0	0	0	0	5690	0	0	0			
262237																																																																																						67599	5565	5565	10.4187%	15.2170%	13.9643%	62034	444232	595409	-2502	0			7.2170%			0				35451	595409								0	0	0		0		26583	13.9643%	1	0	59532	0	0	0	-2502	0	0	0		0	62034	0	0	62034	0	0	0	0	0	0	0	0	0	5565	0	0	0			
262358																																																																																						74895	6048	6048	10.3779%	15.3492%	14.1097%	68847	487942	663397	-823	0			7.3492%			0				-7851	671697								0	0	0		0		84998	14.1097%	1	0	76324	4628	222	3450	-823	0	0	0		0	68847	0	0	68847	0	0	0	0	0	0	0	0	0	6048	0	8300	0			
262741																																																																																						73812	4388	4388	9.0888%	11.9347%	11.2252%	69424	618468	763845	-5715	0			3.9347%			0				34824	768356								0	0	0		0		39111	11.2252%	1	0	68220	4511	0	0	-5715	0	0	0		0	69424	0	0	69424	0	0	0	0	0	0	0	0	0	4388	0	4511	0			
262844																																																																																						121680	8908	8908	11.3882%	17.0931%	15.8417%	112772	711868	990255	-21765	0			9.0931%			0				99105	995278								0	0	0		0		18690	15.8417%	1	0	96030	4954	69	0	-21765	0	0	0		0	112772	0	0	112772	0	0	0	0	0	0	0	0	0	8908	0	5023	0			
262956																																																																																				188147	0				12.6397%			23553		186342	-1874	0						0	0	0	0	8078	187167	0	0.0000%	5291	0	5687	10978	5.8348%	0	0	0	0	1		16300		1	0	22504	825	0	0	-1874	0	0	0		0	23553	0	0	23553	0	0	0	0	0	0						825	0	0		
263243																																																																																						60486	4918	4918	9.2352%	14.7664%	13.5658%	55568	409618	601697	-12010	0			6.7664%			0				29922	602442								0	0	0		0		26391	13.5658%	1	0	44303	745	0	0	-12010	0	0	0		0	55568	0	0	55568	0	0	0	0	0	0	0	0	0	4918	0	745	0			
263627																																																																																						19219	823	823	8.9961%	22.4170%	21.4571%	18396	85734	204488	0	0			14.4170%			0				9046	204488								0	0	0		0		9350	21.4571%	1	0	18396	0	0	0	0	0	0	0		0	18396	0	0	18396	0	0	0	0	0	0	0	0	0	823	0	0	0			
264455																																																																																				778585	0				11.2007%			87024		776954	-3606	0						0	0	0	0	67024	776954	0	0.0000%	27956	0	1335	29291	3.7621%	0	0	0	0	1		20000		1	0	83418	0	0	0	-3606	0	0	0		0	87024	0	0	87024	0	0	0	0	0	0						0	0	0		
264772																																																																																						1348526	102331	102331	10.8852%	16.7514%	15.4802%	1246195	8050248	11448506	-28711	0			8.7514%			0				421478	11593153								0	0	0		0		969364	15.4802%	1	0	1362131	75717	64877	4053	-28711	0	0	0		0	1246195	0	0	1246195	0	0	0	0	0	0	0	0	0	102331	0	144647	0			
265340																																																																																						41702	1709	1709	12.4777%	19.3424%	18.5497%	39993	215599	320515	-11465	0			11.3424%			0				35993	320515								0	0	0		0		4000	18.5497%	1	0	28528	0	0	0	-11465	0	0	0		0	39993	0	0	39993	0	0	0	0	0	0	0	0	0	1709	0	0	0			
265407																																																																																						352305	28731	28731	11.7723%	14.7762%	13.5712%	323574	2384268	2748614	-23580	0			6.7762%			0				345698	2770988								0	0	0		0		250	13.5712%	1	0	322368	22142	232	0	-23069	0	-511	0		0	323574	0	0	323574	0	0	0	0	0	0	0	0	0	28731	0	22374	0			
265452																																																																																				124748	0				12.1987%			15333		125694	-806	0						0	0	0	0	13258	126434	0	0.0000%	5852	0	0	5852	4.6911%	0	0	0	0	1		2815		1	0	15267	740	0	0	-806	0	0	0		0	15333	0	0	15333	0	0	0	0	0	0						740	0	0		
265676																																																																																						20512	1202	1202	12.1061%	21.3262%	20.0765%	19310	96182	159506	-2041	0			13.3262%			0				16717	159506								0	0	0		0		2593	20.0765%	1	0	17269	0	0	0	-2041	0	0	0		0	19310	0	0	19310	0	0	0	0	0	0	0	0	0	1202	0	0	0			
266244																																																																																						29280	2222	2222	9.0487%	11.4662%	10.5961%	27058	255359	299026	-4803	0			3.4662%			0				25096	299026								0	0	0		0		1962	10.5961%	1	0	22255	0	0	0	-4803	0	0	0		0	27058	0	0	27058	0	0	0	0	0	0	0	0	0	2222	0	0	0			
266253																																																																																				143781	0				12.4144%			17876		143994	-966	0						0	0	0	0	12182	143994	0	0.0000%	17906	0	278	18184	12.6470%	0	0	0	0	1		5694		1	0	16910	0	0	0	-966	0	0	0		0	17876	0	0	17876	0	0	0	0	0	0						0	0	0		
266655																																																																																				107079	0				14.1154%			15157		107379	-1007	0						0	0	0	0	2832	107379	0	0.0000%	21840	0	0	21840	20.3962%	0	0	0	0	1		12325		1	0	14150	0	0	0	-1007	0	0	0		0	15157	0	0	15157	0	0	0	0	0	0						0	0	0		
266851																																																																																						46906	3053	3053	12.6134%	19.2050%	17.9550%	43853	244239	347669	-4768	0			11.2050%			0				42035	347669								0	0	0		0		1818	17.9550%	1	0	39085	0	0	0	-4768	0	0	0		0	43853	0	0	43853	0	0	0	0	0	0	0	0	0	3053	0	0	0			
266945																																																																																				1094102	0				10.2451%			116798		1140039	-19344	0						0	0	0	0	68969	1140408	0	0.0000%	46062	0	5515	51577	4.7141%	0	0	0	0	1		48198		1	0	97823	0	8	361	-19344	0	0	0		0	116798	0	0	116798	0	0	0	0	0	0						369	0	41906		
267652																																																																																				109808	0				10.8842%			12184		111942	-6014	0						0	0	0	0	3184	111942	0	0.0000%	9544	0	0	9544	8.6915%	0	0	0	0	1		9000		1	0	6170	0	0	0	-6014	0	0	0		0	12184	0	0	12184	0	0	0	0	0	0						0	0	0		
268006																																																																																						289268	19431	19431	8.9284%	12.8498%	11.9866%	269837	2251153	3022220	-23835	0			4.8498%			0				277642	3030275								0	0	0		0		250	11.9866%	1	0	254057	6055	0	2000	-23835	0	0	0		0	269837	0	0	269837	0	0	0	0	0	0	0	0	0	19431	0	8055	0			
268136																																																																																						52923	3377	3377	12.0743%	19.7703%	18.5088%	49546	267689	410342	-646	0			11.7703%			0				38244	410342								0	0	0		0		11302	18.5088%	1	0	48900	0	0	0	-646	0	0	0		0	49546	0	0	49546	0	0	0	0	0	0	0	0	0	3377	0	0	0			
268677																																																																																						65350	5893	5893	8.6679%	11.5394%	10.4989%	59457	566319	685944	-10941	0			3.5394%			0				-45836	685944								0	0	0		0		105293	10.4989%	1	0	48516	0	0	0	-10941	0	0	0		0	59457	0	0	59457	0	0	0	0	0	0	0	0	0	5893	0	0	0			
268828																																																																																						75988	2584	2584	20.4866%	28.8994%	27.9166%	73404	262940	358302	-9554	0			20.8994%			0				53404	358302								0	0	0		0		20000	27.9166%	1	0	63850	0	0	0	-9554	0	0	0		0	73404	0	0	73404	0	0	0	0	0	0	0	0	0	2584	0	0	0			
268976																																																																																				931730	0				11.8220%			108575		918413	0	0						0	0	0	0	1447	918413	0	0.0000%	84182	0	0	84182	9.0350%	0	0	0	0	1		107128		1	0	108575	0	0	0	0	0	0	0		0	108575	0	0	108575	0	0	0	0	0	0						0	0	0		
269049																																																																																						91042	8431	8431	9.2841%	11.5057%	10.4402%	82611	791275	889813	-1349	0			3.5057%			0				24684	901028								0	0	0		0		69142	10.4402%	1	0	92477	7264	3951	0	-1349	0	0	0		0	82611	0	0	82611	0	0	0	0	0	0	0	0	0	8431	0	11215	0			
269058																																																																																						33066	2348	2348	10.8953%	14.5947%	13.5583%	30718	226562	281937	-4243	0			6.5947%			0				8347	284566								0	0	0		0		25000	13.5583%	1	0	29104	1490	1139	0	-4243	0	0	0		0	30718	0	0	30718	0	0	0	0	0	0	0	0	0	2348	0	2629	0			
269571																																																																																						12220	365	365	12.3713%	29.8851%	28.9924%	11855	40890	95827	0	0			21.8851%			0				11855	95827								0	0	0		0		0	28.9924%	1	0	11855	0	0	0	0	0	0	0		0	11855	0	0	11855	0	0	0	0	0	0	0	0	0	365	0	0	0			
269759																																																																																				61161	0				12.6637%			7734		61072	-37	0						0	0	0	0	1234	61072	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		6500		1	0	7697	0	0	0	-37	0	0	0		0	7734	0	0	7734	0	0	0	0	0	0						0	0	13135		
270148																																																																																						21812	1310	1310	11.4490%	16.1466%	15.1769%	20502	135087	179073	-2161	0			8.1466%			0				17213	179073								0	0	0		0		3289	15.1769%	1	0	18341	0	0	0	-2161	0	0	0		0	20502	0	0	20502	0	0	0	0	0	0	0	0	0	1310	0	0	0			
270353																																																																																						6081	212	212	10.1986%	23.5561%	22.7348%	5869	25815	57547	-2603	0			15.5561%			0				2369	57547								0	0	0		0		3500	22.7348%	1	0	3266	0	0	0	-2603	0	0	0		0	5869	0	0	5869	0	0	0	0	0	0	0	0	0	212	0	0	0			
270504																																																																																						138137	11068	11068	10.1892%	15.6150%	14.3639%	127069	884643	1247096	-9775	0			7.6150%			0				119039	1258670								0	0	0		0		19604	14.3639%	1	0	128868	11574	0	0	-9775	0	0	0		0	127069	0	0	127069	0	0	0	0	0	0	0	0	0	11068	0	11574	0			
270531																																																																																						26320	1451	1451	14.5255%	22.7253%	21.4725%	24869	115818	171209	-877	0			14.7253%			0				-8129	172690								0	0	0		0		34479	21.4725%	1	0	25473	0	0	1481	-877	0	0	0		0	24869	0	0	24869	0	0	0	0	0	0	0	0	0	1451	0	1481	0			
270652																																																																																						9174	639	639	8.5301%	14.4552%	13.4484%	8535	63465	100058	-1053	0			6.4552%			0				2835	100058								0	0	0		0		5700	13.4484%	1	0	7482	0	0	0	-1053	0	0	0		0	8535	0	0	8535	0	0	0	0	0	0	0	0	0	639	0	0	0			
271136																																																																																						11936	815	815	10.8825%	18.5815%	17.3127%	11121	64236	102192	58	0			10.5815%			0				5074	102192								0	0	0		0		6047	17.3127%	1	0	11179	0	0	0	58	0	0	0		0	11121	0	0	11121	0	0	0	0	0	0	0	0	0	815	0	0	0			
271275																																																																																						43712	3109	3109	8.2529%	14.6411%	13.5998%	40603	298556	491983	-7990	0			6.6411%			0				487	491983								0	0	0		0		40116	13.5998%	1	0	32613	0	0	0	-7990	0	0	0		0	40603	0	0	40603	0	0	0	0	0	0	0	0	0	3109	0	0	0			
271341																																																																																						14190	1098	1098	10.6231%	14.3300%	13.2212%	13092	99023	123241	-3472	0			6.3300%			0				6421	123241								0	0	0		0		6671	13.2212%	1	0	9620	0	0	0	-3472	0	0	0		0	13092	0	0	13092	0	0	0	0	0	0	0	0	0	1098	0	0	0			
271529																																																																																						69146	3681	3681	8.6466%	16.0598%	15.2049%	65465	430552	757122	-20697	0			8.0598%			0				42875	758560								0	0	0		0		24028	15.2049%	1	0	46206	938	500	0	-19668	0	-1029	0		0	65465	0	0	65465	0	0	0	0	0	0	0	0	0	3681	0	1438	0			
272030																																																																																				242523	0				9.5425%			22807		239005	-1231	0						0	0	0	0	14252	239005	0	0.0000%	0	0	155	155	0.0639%	0	0	0	0	1		3685		1	0	16706	0	0	0	-1231	0	0	0		0	17937	0	0	17937	4870	0	0	4870	0	4870						0	0	18924		
272058																																																																																						7427	295	295	14.2631%	23.8458%	22.8986%	7132	31146	50003	-2053	0			15.8458%			0				1632	50003								0	0	0		0		5500	22.8986%	1	0	5079	0	0	0	-192	0	0	-1861		0	7132	0	0	7132	0	0	0	0	0	0	0	0	0	295	0	0	0			
272151																																																																																				50327	0				13.8306%			7415		53613	-1798	0						0	0	0	0	4622	53613	0	0.0000%	3516	0	0	3516	6.9863%	0	0	0	0	1		2793		1	0	5617	0	0	0	-1798	0	0	0		0	7415	0	0	7415	0	0	0	0	0	0						0	0	0		
272272																																																																																						577466	52366	52366	10.3800%	13.2327%	12.0327%	525100	4363927	5058750	-9071	0			5.2327%			0				234594	5074280								0	0	0		0		306036	12.0327%	1	0	531559	1233	14276	21	-9071	0	0	0		0	525100	0	0	525100	0	0	0	0	0	0	0	0	0	52366	0	15530	0			
272302																																																																																						673459	14663	14663	12.2839%	16.5457%	16.1854%	658796	4070307	5363078	-2269	0			8.5457%			0				670417	5374699								0	0	0		0		0	16.1854%	1	0	668148	9435	0	2186	-3166	0	897	0		0	658796	0	0	658796	0	0	0	0	0	0	0	0	0	14663	0	11621	0			
273336																																																																																						357022	27794	27794	10.8228%	16.0610%	14.8107%	329228	2222909	3041994	-50456	0			8.0610%			0				256203	3048253								0	0	0		0		79284	14.8107%	1	0	285031	6090	169	0	-50456	0	0	0		0	329228	0	0	329228	0	0	0	0	0	0	0	0	0	27794	0	6259	0			
